loxodonta_africana ENSLAFG00000012954
procavia_capensis ENSPCAG00000011295
echinops_telfairi ENSETEG00000001861
dasypus_novemcinctus ENSDNOG00000032807
capra_hircus ENSCHIG00000021971
ovis_aries ENSOARG00000013835
bison_bison_bison ENSBBBG00000012499
bos_taurus ENSBTAG00000012039
sus_scrofa ENSSSCG00000001052
vicugna_pacos ENSVPAG00000004759
tursiops_truncatus ENSTTRG00000001049
pteropus_vampyrus ENSPVAG00000013098
sorex_araneus ENSSARG00000013412
myotis_lucifugus ENSMLUG00000001605
ailuropoda_melanoleuca ENSAMEG00000002740
ursus_maritimus ENSUMAG00000017951
neovison_vison ENSNVIG00000020063
mustela_putorius_furo ENSMPUG00000000681
canis_lupus_familiaris ENSCAFG00000009809
canis_lupus_dingo ENSCAFG00020013003
vulpes_vulpes ENSVVUG00000003867
panthera_pardus ENSPPRG00000000562
panthera_tigris_altaica ENSPTIG00000020518
felis_catus ENSFCAG00000014551
equus_caballus ENSECAG00000032145
equus_caballus ENSECAG00000028083
equus_caballus ENSECAG00000015119
equus_asinus_asinus ENSEASG00005011862
erinaceus_europaeus ENSEEUG00000001490
pan_paniscus ENSPPAG00000028050
pan_troglodytes ENSPTRG00000046942
gorilla_gorilla ENSGGOG00000003820
homo_sapiens ENSG00000112137
pongo_abelii ENSPPYG00000016238
nomascus_leucogenys ENSNLEG00000000760
colobus_angolensis_palliatus ENSCANG00000021839
piliocolobus_tephrosceles ENSPTEG00000029323
rhinopithecus_roxellana ENSRROG00000033260
rhinopithecus_bieti ENSRBIG00000041708
macaca_mulatta ENSMMUG00000020040
macaca_fascicularis ENSMFAG00000039842
macaca_nemestrina ENSMNEG00000045106
theropithecus_gelada ENSTGEG00000017181
mandrillus_leucophaeus ENSMLEG00000012022
papio_anubis ENSPANG00000024975
cercocebus_atys ENSCATG00000038719
chlorocebus_sabaeus ENSCSAG00000007524
cebus_capucinus_imitator ENSCCAG00000037422
saimiri_boliviensis_boliviensis ENSSBOG00000019197
callithrix_jacchus ENSCJAG00000005137
aotus_nancymaae ENSANAG00000010647
carlito_syrichta ENSTSYG00000003527
propithecus_coquereli ENSPCOG00000011438
microcebus_murinus ENSMICG00000000165
prolemur_simus ENSPSMG00000004763
otolemur_garnettii ENSOGAG00000011169
tupaia_belangeri ENSTBEG00000016226
castor_canadensis ENSCCNG00000015482
dipodomys_ordii ENSDORG00000016302
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0019344
mus_spicilegus ENSMSIG00000004579
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000054728
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0018465
mus_pahari_strain_pahari_eij MGP_PahariEiJ_G0019533
rattus_norvegicus ENSRNOG00000014264
meriones_unguiculatus ENSMUGG00000019842
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001018954
