pan_paniscus ENSPPAG00000028806
pan_troglodytes ENSPTRG00000014237
homo_sapiens ENSG00000099985
gorilla_gorilla ENSGGOG00000007173
pongo_abelii ENSPPYG00000011704
nomascus_leucogenys ENSNLEG00000003527
macaca_mulatta ENSMMUG00000005545
macaca_nemestrina ENSMNEG00000041957
macaca_fascicularis ENSMFAG00000044743
cercocebus_atys ENSCATG00000042903
papio_anubis ENSPANG00000017140
theropithecus_gelada ENSTGEG00000024044
mandrillus_leucophaeus ENSMLEG00000042826
chlorocebus_sabaeus ENSCSAG00000009500
piliocolobus_tephrosceles ENSPTEG00000026253
colobus_angolensis_palliatus ENSCANG00000028277
rhinopithecus_roxellana ENSRROG00000038264
rhinopithecus_bieti ENSRBIG00000034811
saimiri_boliviensis_boliviensis ENSSBOG00000025764
cebus_capucinus_imitator ENSCCAG00000016312
callithrix_jacchus ENSCJAG00000010320
aotus_nancymaae ENSANAG00000026878
carlito_syrichta ENSTSYG00000035548
propithecus_coquereli ENSPCOG00000001440
prolemur_simus ENSPSMG00000016986
microcebus_murinus ENSMICG00000036578
otolemur_garnettii ENSOGAG00000011864
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0016873
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000058755
mus_spicilegus ENSMSIG00000002174
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0016032
mus_pahari_strain_pahari_eij MGP_PahariEiJ_G0016859
rattus_norvegicus ENSRNOG00000024390
meriones_unguiculatus ENSMUGG00000019408
peromyscus_maniculatus_bairdii ENSPEMG00000018427
microtus_ochrogaster ENSMOCG00000020327
cricetulus_griseus_crigri-picr ENSCGRG00015001496
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001020332
cricetulus_griseus_crigri_1.0 ENSCGRG00000008006
mesocricetus_auratus ENSMAUG00000021755
nannospalax_galili ENSNGAG00000006390
jaculus_jaculus ENSJJAG00000017481
urocitellus_parryii ENSUPAG00010021340
spermophilus_dauricus ENSSDAG00000009717
marmota_marmota_marmota ENSMMMG00000013236
ictidomys_tridecemlineatus ENSSTOG00000010525
chinchilla_lanigera ENSCLAG00000014187
octodon_degus ENSODEG00000002728
cavia_porcellus ENSCPOG00000031535
castor_canadensis ENSCCNG00000020503
oryctolagus_cuniculus ENSOCUG00000010199
ochotona_princeps ENSOPRG00000016611
equus_caballus ENSECAG00000014399
equus_asinus_asinus ENSEASG00005010246
pteropus_vampyrus ENSPVAG00000010016
bos_mutus ENSBMUG00000025434
bos_taurus ENSBTAG00000016163
bison_bison_bison ENSBBBG00000009947
capra_hircus ENSCHIG00000019805
ovis_aries ENSOARG00000006353
tursiops_truncatus ENSTTRG00000001532
sus_scrofa ENSSSCG00000009997
ursus_maritimus ENSUMAG00000017017
ursus_americanus ENSUAMG00000006745
ailuropoda_melanoleuca ENSAMEG00000007881
neovison_vison ENSNVIG00000002245
mustela_putorius_furo ENSMPUG00000013209
canis_lupus_dingo ENSCAFG00020000810
vulpes_vulpes ENSVVUG00000003478
canis_lupus_familiaris ENSCAFG00000012468
panthera_tigris_altaica ENSPTIG00000017578
panthera_pardus ENSPPRG00000006548
felis_catus ENSFCAG00000011928
loxodonta_africana ENSLAFG00000030790
procavia_capensis ENSPCAG00000004095
dasypus_novemcinctus ENSDNOG00000045774
