takifugu_rubripes ENSTRUG00000024947
tetraodon_nigroviridis ENSTNIG00000012459
mola_mola ENSMMOG00000014932
gasterosteus_aculeatus ENSGACG00000011128
poecilia_formosa ENSPFOG00000001477
poecilia_mexicana ENSPMEG00000008488
poecilia_latipinna ENSPLAG00000008755
poecilia_reticulata ENSPREG00000021151
xiphophorus_maculatus ENSXMAG00000012686
xiphophorus_couchianus ENSXCOG00000015463
gambusia_affinis ENSGAFG00000019926
fundulus_heteroclitus ENSFHEG00000014197
cyprinodon_variegatus ENSCVAG00000010908
oryzias_latipes_asm223471v1 ENSORLG00020000153
oryzias_latipes_asm223469v1 ENSORLG00015002280
oryzias_latipes_asm223467v1 ENSORLG00000016115
oryzias_melastigma ENSOMEG00000017361
cynoglossus_semilaevis ENSCSEG00000014597
mastacembelus_armatus ENSMAMG00000005205
monopterus_albus ENSMALG00000018687
anabas_testudineus ENSATEG00000024477
seriola_lalandi_dorsalis ENSSLDG00000005009
seriola_dumerili ENSSDUG00000004647
amphiprion_ocellaris ENSAOCG00000001717
amphiprion_percula ENSAPEG00000000733
acanthochromis_polyacanthus ENSAPOG00000002481
stegastes_partitus ENSSPAG00000001969
haplochromis_burtoni ENSHBUG00000007318
pundamilia_nyererei ENSPNYG00000021724
maylandia_zebra ENSMZEG00005023417
astatotilapia_calliptera ENSACLG00000017880
neolamprologus_brichardi ENSNBRG00000001872
oreochromis_niloticus ENSONIG00000021135
amphilophus_citrinellus ENSACIG00000017268
kryptolebias_marmoratus ENSKMAG00000002536
scophthalmus_maximus ENSSMAG00000019225
periophthalmus_magnuspinnatus ENSPMGG00000022550
labrus_bergylta ENSLBEG00000019968
hippocampus_comes ENSHCOG00000008398
gadus_morhua ENSGMOG00000003858
esox_lucius ENSELUG00000005665
pygocentrus_nattereri ENSPNAG00000020922
astyanax_mexicanus ENSAMXG00000034054
ictalurus_punctatus ENSIPUG00000019177
danio_rerio ENSDARG00000061147
scleropages_formosus ENSSFOG00015021057
paramormyrops_kingsleyae ENSPKIG00000007097
lepisosteus_oculatus ENSLOCG00000002444
apteryx_owenii ENSAOWG00000001187
apteryx_haastii ENSAHAG00000012352
apteryx_rowi ENSARWG00000009424
dromaius_novaehollandiae ENSDNVG00000003461
lepidothrix_coronata ENSLCOG00000007444
manacus_vitellinus ENSMVIG00005003767
lonchura_striata_domestica ENSLSDG00000002703
taeniopygia_guttata ENSTGUG00000008553
serinus_canaria ENSSCAG00000015462
junco_hyemalis ENSJHYG00000008684
zonotrichia_albicollis ENSZALG00000014894
parus_major ENSPMJG00000009131
cyanistes_caeruleus ENSCCEG00000012453
ficedula_albicollis ENSFALG00000013162
melopsittacus_undulatus ENSMUNG00000011307
calidris_pygmaea ENSCPGG00000006366
calidris_pugnax ENSCPUG00000005386
anas_platyrhynchos_platyrhynchos ENSAPLG00000006423
anser_brachyrhynchus ENSABRG00000021962
gallus_gallus ENSGALG00000038858
meleagris_gallopavo ENSMGAG00000009301
coturnix_japonica ENSCJPG00005007284
numida_meleagris ENSNMEG00000000962
nothoprocta_perdicaria ENSNPEG00000010905
crocodylus_porosus ENSCPRG00005004712
gopherus_agassizii ENSGAGG00000002306
chelonoidis_abingdonii ENSCABG00000011244
chrysemys_picta_bellii ENSCPBG00000015001
pelodiscus_sinensis ENSPSIG00000008007
anolis_carolinensis ENSACAG00000012706
anolis_carolinensis ENSACAG00000022654
pogona_vitticeps ENSPVIG00000024522
notechis_scutatus ENSNSUG00000014312
salvator_merianae ENSSMRG00000005813
sphenodon_punctatus ENSSPUG00000018286
phascolarctos_cinereus ENSPCIG00000022836
notamacropus_eugenii ENSMEUG00000015795
monodelphis_domestica ENSMODG00000016390
sarcophilus_harrisii ENSSHAG00000017587
ornithorhynchus_anatinus ENSOANG00000003137
propithecus_coquereli ENSPCOG00000017919
prolemur_simus ENSPSMG00000013089
otolemur_garnettii ENSOGAG00000005192
pan_paniscus ENSPPAG00000028816
pan_troglodytes ENSPTRG00000013632
homo_sapiens ENSG00000020256
gorilla_gorilla ENSGGOG00000012030
nomascus_leucogenys ENSNLEG00000007015
rhinopithecus_bieti ENSRBIG00000019844
rhinopithecus_roxellana ENSRROG00000042819
piliocolobus_tephrosceles ENSPTEG00000011607
colobus_angolensis_palliatus ENSCANG00000036397
cercocebus_atys ENSCATG00000042266
mandrillus_leucophaeus ENSMLEG00000036238
papio_anubis ENSPANG00000021108
theropithecus_gelada ENSTGEG00000014488
macaca_fascicularis ENSMFAG00000034598
macaca_nemestrina ENSMNEG00000040581
chlorocebus_sabaeus ENSCSAG00000015277
cebus_capucinus_imitator ENSCCAG00000033968
saimiri_boliviensis_boliviensis ENSSBOG00000026654
callithrix_jacchus ENSCJAG00000000596
aotus_nancymaae ENSANAG00000034694
tupaia_belangeri ENSTBEG00000003803
pteropus_vampyrus ENSPVAG00000012313
myotis_lucifugus ENSMLUG00000001227
tursiops_truncatus ENSTTRG00000009016
sus_scrofa ENSSSCG00000007481
vicugna_pacos ENSVPAG00000000768
equus_asinus_asinus ENSEASG00005023288
equus_caballus ENSECAG00000021570
ursus_maritimus ENSUMAG00000024271
ursus_americanus ENSUAMG00000012111
ailuropoda_melanoleuca ENSAMEG00000013237
neovison_vison ENSNVIG00000006129
canis_lupus_familiaris ENSCAFG00000011788
canis_lupus_dingo ENSCAFG00020021877
vulpes_vulpes ENSVVUG00000022699
felis_catus ENSFCAG00000011815
panthera_pardus ENSPPRG00000012539
erinaceus_europaeus ENSEEUG00000009711
spermophilus_dauricus ENSSDAG00000006744
marmota_marmota_marmota ENSMMMG00000008125
urocitellus_parryii ENSUPAG00010000898
ictidomys_tridecemlineatus ENSSTOG00000019989
castor_canadensis ENSCCNG00000027705
dasypus_novemcinctus ENSDNOG00000041925
choloepus_hoffmanni ENSCHOG00000000113
procavia_capensis ENSPCAG00000011515
echinops_telfairi ENSETEG00000001910
loxodonta_africana ENSLAFG00000022960
carlito_syrichta ENSTSYG00000026526
chinchilla_lanigera ENSCLAG00000008329
octodon_degus ENSODEG00000005735
cavia_aperea ENSCAPG00000000196
cavia_porcellus ENSCPOG00000025271
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100004473
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000008901
ochotona_princeps ENSOPRG00000007300
ochotona_princeps ENSOPRG00000000999
microcebus_murinus ENSMICG00000034213
mus_spicilegus ENSMSIG00000028352
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0025644
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000027551
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0024724
mus_pahari_strain_pahari_eij MGP_PahariEiJ_G0026165
rattus_norvegicus ENSRNOG00000012762
meriones_unguiculatus ENSMUGG00000026376
cricetulus_griseus_crigri_1.0 ENSCGRG00000005171
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001020443
cricetulus_griseus_crigri-picr ENSCGRG00015017684
mesocricetus_auratus ENSMAUG00000015438
microtus_ochrogaster ENSMOCG00000004895
peromyscus_maniculatus_bairdii ENSPEMG00000014980
nannospalax_galili ENSNGAG00000018331
jaculus_jaculus ENSJJAG00000013954
bos_taurus ENSBTAG00000001512
bos_mutus ENSBMUG00000007990
bison_bison_bison ENSBBBG00000023903
capra_hircus ENSCHIG00000013734
fukomys_damarensis ENSFDAG00000010005
dipodomys_ordii ENSDORG00000024389
oryctolagus_cuniculus ENSOCUG00000029581
pongo_abelii ENSPPYG00000011139
macaca_mulatta ENSMMUG00000018846
panthera_tigris_altaica ENSPTIG00000008689
mustela_putorius_furo ENSMPUG00000017541
felis_catus ENSFCAG00000043111
panthera_pardus ENSPPRG00000010090
ailuropoda_melanoleuca ENSAMEG00000013249
myotis_lucifugus ENSMLUG00000026774
bos_mutus ENSBMUG00000008004
bos_taurus ENSBTAG00000053699
ovis_aries ENSOARG00000014720
dasypus_novemcinctus ENSDNOG00000042617
rattus_norvegicus ENSRNOG00000042101
ovis_aries ENSOARG00000014820
sorex_araneus ENSSARG00000013621
xenopus_tropicalis ENSXETG00000012327
latimeria_chalumnae ENSLACG00000004984
eptatretus_burgeri ENSEBUG00000010919
