labrus_bergylta ENSLBEG00000010069
periophthalmus_magnuspinnatus ENSPMGG00000014457
lonchura_striata_domestica ENSLSDG00000013647
nothoprocta_perdicaria ENSNPEG00000001121
acanthochromis_polyacanthus ENSAPOG00000019794
mastacembelus_armatus ENSMAMG00000000629
cynoglossus_semilaevis ENSCSEG00000006408
oryzias_latipes_asm223471v1 ENSORLG00020017759
cyprinodon_variegatus ENSCVAG00000001241
periophthalmus_magnuspinnatus ENSPMGG00000021300
oryzias_latipes_asm223469v1 ENSORLG00015018406
kryptolebias_marmoratus ENSKMAG00000019989
mastacembelus_armatus ENSMAMG00000011420
seriola_dumerili ENSSDUG00000011936
seriola_lalandi_dorsalis ENSSLDG00000015509
pygocentrus_nattereri ENSPNAG00000016420
pogona_vitticeps ENSPVIG00000016929
anolis_carolinensis ENSACAG00000013078
notechis_scutatus ENSNSUG00000014480
salvator_merianae ENSSMRG00000008525
sphenodon_punctatus ENSSPUG00000007810
gopherus_agassizii ENSGAGG00000003443
chelonoidis_abingdonii ENSCABG00000000914
chrysemys_picta_bellii ENSCPBG00000024395
gallus_gallus ENSGALG00000010259
coturnix_japonica ENSCJPG00005011528
meleagris_gallopavo ENSMGAG00000009768
numida_meleagris ENSNMEG00000006087
anas_platyrhynchos_platyrhynchos ENSAPLG00000031039
serinus_canaria ENSSCAG00000013153
junco_hyemalis ENSJHYG00000000970
taeniopygia_guttata ENSTGUG00000001669
ficedula_albicollis ENSFALG00000010204
cyanistes_caeruleus ENSCCEG00000019297
parus_major ENSPMJG00000010080
lonchura_striata_domestica ENSLSDG00000017524
zonotrichia_albicollis ENSZALG00000010797
calidris_pugnax ENSCPUG00000009599
mus_spicilegus ENSMSIG00000003650
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0029094
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000068794
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0028094
mus_pahari_strain_pahari_eij MGP_PahariEiJ_G0021850
rattus_norvegicus ENSRNOG00000033618
meriones_unguiculatus ENSMUGG00000001904
peromyscus_maniculatus_bairdii ENSPEMG00000018994
microtus_ochrogaster ENSMOCG00000012197
cricetulus_griseus_crigri_1.0 ENSCGRG00000001143
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001018669
cricetulus_griseus_crigri-picr ENSCGRG00015025798
mesocricetus_auratus ENSMAUG00000020116
nannospalax_galili ENSNGAG00000003512
jaculus_jaculus ENSJJAG00000022460
chinchilla_lanigera ENSCLAG00000003344
octodon_degus ENSODEG00000000965
cavia_porcellus ENSCPOG00000021196
cavia_aperea ENSCAPG00000004307
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000001565
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100019199
fukomys_damarensis ENSFDAG00000011103
spermophilus_dauricus ENSSDAG00000010226
marmota_marmota_marmota ENSMMMG00000013600
urocitellus_parryii ENSUPAG00010018619
ictidomys_tridecemlineatus ENSSTOG00000023884
oryctolagus_cuniculus ENSOCUG00000024805
ochotona_princeps ENSOPRG00000018337
pan_paniscus ENSPPAG00000011821
pan_troglodytes ENSPTRG00000034434
homo_sapiens ENSG00000215018
gorilla_gorilla ENSGGOG00000010238
pongo_abelii ENSPPYG00000017789
nomascus_leucogenys ENSNLEG00000016093
macaca_fascicularis ENSMFAG00000000186
macaca_nemestrina ENSMNEG00000035662
macaca_mulatta ENSMMUG00000040123
papio_anubis ENSPANG00000022688
mandrillus_leucophaeus ENSMLEG00000015407
cercocebus_atys ENSCATG00000031059
theropithecus_gelada ENSTGEG00000025672
chlorocebus_sabaeus ENSCSAG00000013070
piliocolobus_tephrosceles ENSPTEG00000033434
colobus_angolensis_palliatus ENSCANG00000032357
rhinopithecus_bieti ENSRBIG00000033702
rhinopithecus_roxellana ENSRROG00000002992
cebus_capucinus_imitator ENSCCAG00000034062
saimiri_boliviensis_boliviensis ENSSBOG00000035682
callithrix_jacchus ENSCJAG00000000636
aotus_nancymaae ENSANAG00000031546
carlito_syrichta ENSTSYG00000008493
prolemur_simus ENSPSMG00000008223
microcebus_murinus ENSMICG00000032566
propithecus_coquereli ENSPCOG00000022435
otolemur_garnettii ENSOGAG00000030386
ailuropoda_melanoleuca ENSAMEG00000016366
ursus_maritimus ENSUMAG00000021547
mustela_putorius_furo ENSMPUG00000001484
neovison_vison ENSNVIG00000019846
canis_lupus_familiaris ENSCAFG00000029367
vulpes_vulpes ENSVVUG00000015891
panthera_tigris_altaica ENSPTIG00000003687
panthera_pardus ENSPPRG00000013113
felis_catus ENSFCAG00000018957
equus_caballus ENSECAG00000013598
equus_asinus_asinus ENSEASG00005021002
capra_hircus ENSCHIG00000015742
ovis_aries ENSOARG00000005106
bison_bison_bison ENSBBBG00000019641
bos_taurus ENSBTAG00000024420
tursiops_truncatus ENSTTRG00000013617
sus_scrofa ENSSSCG00000015342
vicugna_pacos ENSVPAG00000005045
pteropus_vampyrus ENSPVAG00000004049
myotis_lucifugus ENSMLUG00000030093
choloepus_hoffmanni ENSCHOG00000013784
dasypus_novemcinctus ENSDNOG00000024341
phascolarctos_cinereus ENSPCIG00000032724
notamacropus_eugenii ENSMEUG00000006129
sarcophilus_harrisii ENSSHAG00000005868
xenopus_tropicalis ENSXETG00000033623
eptatretus_burgeri ENSEBUG00000016670
