anser_brachyrhynchus ENSABRG00000004484
anas_platyrhynchos_platyrhynchos ENSAPLG00000029559
coturnix_japonica ENSCJPG00005020569
manacus_vitellinus ENSMVIG00005018988
lepidothrix_coronata ENSLCOG00000007825
melopsittacus_undulatus ENSMUNG00000010378
calidris_pygmaea ENSCPGG00000010465
calidris_pugnax ENSCPUG00000007249
apteryx_haastii ENSAHAG00000011232
apteryx_owenii ENSAOWG00000015801
apteryx_rowi ENSARWG00000010208
dromaius_novaehollandiae ENSDNVG00000006000
nothoprocta_perdicaria ENSNPEG00000012429
crocodylus_porosus ENSCPRG00005007588
gopherus_agassizii ENSGAGG00000025096
chelonoidis_abingdonii ENSCABG00000003647
chrysemys_picta_bellii ENSCPBG00000027901
salvator_merianae ENSSMRG00000022443
