loxodonta_africana ENSLAFG00000003368
procavia_capensis ENSPCAG00000012954
echinops_telfairi ENSETEG00000019371
choloepus_hoffmanni ENSCHOG00000002068
dasypus_novemcinctus ENSDNOG00000013498
pan_paniscus ENSPPAG00000036197
pan_troglodytes ENSPTRG00000009361
homo_sapiens ENSG00000170703
gorilla_gorilla ENSGGOG00000001947
pongo_abelii ENSPPYG00000008906
nomascus_leucogenys ENSNLEG00000002601
theropithecus_gelada ENSTGEG00000029113
papio_anubis ENSPANG00000022885
mandrillus_leucophaeus ENSMLEG00000023683
macaca_fascicularis ENSMFAG00000035518
macaca_nemestrina ENSMNEG00000035034
macaca_mulatta ENSMMUG00000003436
cercocebus_atys ENSCATG00000029768
chlorocebus_sabaeus ENSCSAG00000002511
piliocolobus_tephrosceles ENSPTEG00000032903
colobus_angolensis_palliatus ENSCANG00000021665
rhinopithecus_bieti ENSRBIG00000035925
rhinopithecus_roxellana ENSRROG00000044208
cebus_capucinus_imitator ENSCCAG00000031760
saimiri_boliviensis_boliviensis ENSSBOG00000028908
callithrix_jacchus ENSCJAG00000007395
aotus_nancymaae ENSANAG00000031133
carlito_syrichta ENSTSYG00000013796
propithecus_coquereli ENSPCOG00000021391
prolemur_simus ENSPSMG00000020243
microcebus_murinus ENSMICG00000007549
otolemur_garnettii ENSOGAG00000011701
cricetulus_griseus_crigri-picr ENSCGRG00015020103
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001018398
cricetulus_griseus_crigri_1.0 ENSCGRG00000004028
mesocricetus_auratus ENSMAUG00000020973
microtus_ochrogaster ENSMOCG00000021089
peromyscus_maniculatus_bairdii ENSPEMG00000021918
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0017868
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000038756
mus_spicilegus ENSMSIG00000018881
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0017022
mus_pahari_strain_pahari_eij MGP_PahariEiJ_G0018152
rattus_norvegicus ENSRNOG00000004939
meriones_unguiculatus ENSMUGG00000011206
meriones_unguiculatus ENSMUGG00000010868
nannospalax_galili ENSNGAG00000011763
jaculus_jaculus ENSJJAG00000010253
castor_canadensis ENSCCNG00000006156
urocitellus_parryii ENSUPAG00010006267
ictidomys_tridecemlineatus ENSSTOG00000006016
spermophilus_dauricus ENSSDAG00000012019
marmota_marmota_marmota ENSMMMG00000001013
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000019187
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100011165
fukomys_damarensis ENSFDAG00000007723
chinchilla_lanigera ENSCLAG00000013529
octodon_degus ENSODEG00000017145
cavia_aperea ENSCAPG00000011888
cavia_porcellus ENSCPOG00000012509
oryctolagus_cuniculus ENSOCUG00000006289
ochotona_princeps ENSOPRG00000010130
tupaia_belangeri ENSTBEG00000003108
pteropus_vampyrus ENSPVAG00000011483
myotis_lucifugus ENSMLUG00000014065
ursus_maritimus ENSUMAG00000015764
ursus_americanus ENSUAMG00000002860
ailuropoda_melanoleuca ENSAMEG00000005000
mustela_putorius_furo ENSMPUG00000015335
neovison_vison ENSNVIG00000006132
canis_lupus_familiaris ENSCAFG00000016875
canis_lupus_dingo ENSCAFG00020023324
vulpes_vulpes ENSVVUG00000003393
panthera_tigris_altaica ENSPTIG00000010570
panthera_pardus ENSPPRG00000003004
felis_catus ENSFCAG00000010617
bos_taurus ENSBTAG00000009332
bison_bison_bison ENSBBBG00000021540
ovis_aries ENSOARG00000006786
capra_hircus ENSCHIG00000022654
bos_mutus ENSBMUG00000000753
tursiops_truncatus ENSTTRG00000007316
sus_scrofa ENSSSCG00000017542
vicugna_pacos ENSVPAG00000007650
equus_caballus ENSECAG00000014417
equus_asinus_asinus ENSEASG00005000438
erinaceus_europaeus ENSEEUG00000014728
sorex_araneus ENSSARG00000002673
notamacropus_eugenii ENSMEUG00000002630
phascolarctos_cinereus ENSPCIG00000030247
sarcophilus_harrisii ENSSHAG00000013396
monodelphis_domestica ENSMODG00000025670
ornithorhynchus_anatinus ENSOANG00000007312
anolis_carolinensis ENSACAG00000006363
pogona_vitticeps ENSPVIG00000016450
notechis_scutatus ENSNSUG00000007439
salvator_merianae ENSSMRG00000021833
sphenodon_punctatus ENSSPUG00000006396
chelonoidis_abingdonii ENSCABG00000002759
gopherus_agassizii ENSGAGG00000002615
chrysemys_picta_bellii ENSCPBG00000027332
pelodiscus_sinensis ENSPSIG00000006379
crocodylus_porosus ENSCPRG00005007263
latimeria_chalumnae ENSLACG00000015912
