chrysemys_picta_bellii ENSCPBG00000007119
gopherus_agassizii ENSGAGG00000014911
pelodiscus_sinensis ENSPSIG00000002677
crocodylus_porosus ENSCPRG00005017227
pogona_vitticeps ENSPVIG00000023941
anolis_carolinensis ENSACAG00000000066
salvator_merianae ENSSMRG00000014197
notamacropus_eugenii ENSMEUG00000009107
monodelphis_domestica ENSMODG00000006354
sarcophilus_harrisii ENSSHAG00000014910
urocitellus_parryii ENSUPAG00010010659
erinaceus_europaeus ENSEEUG00000011608
choloepus_hoffmanni ENSCHOG00000004729
echinops_telfairi ENSETEG00000011118
loxodonta_africana ENSLAFG00000031965
dasypus_novemcinctus ENSDNOG00000010827
pan_troglodytes ENSPTRG00000003429
pan_paniscus ENSPPAG00000041033
gorilla_gorilla ENSGGOG00000007208
homo_sapiens ENSG00000179057
nomascus_leucogenys ENSNLEG00000017788
piliocolobus_tephrosceles ENSPTEG00000018221
colobus_angolensis_palliatus ENSCANG00000033008
rhinopithecus_bieti ENSRBIG00000037442
rhinopithecus_roxellana ENSRROG00000033236
papio_anubis ENSPANG00000025559
theropithecus_gelada ENSTGEG00000010124
macaca_nemestrina ENSMNEG00000035177
macaca_fascicularis ENSMFAG00000000462
mandrillus_leucophaeus ENSMLEG00000014920
cercocebus_atys ENSCATG00000042436
chlorocebus_sabaeus ENSCSAG00000005064
saimiri_boliviensis_boliviensis ENSSBOG00000035057
cebus_capucinus_imitator ENSCCAG00000015473
callithrix_jacchus ENSCJAG00000006935
aotus_nancymaae ENSANAG00000025272
carlito_syrichta ENSTSYG00000003244
propithecus_coquereli ENSPCOG00000021301
otolemur_garnettii ENSOGAG00000008964
tupaia_belangeri ENSTBEG00000015550
canis_lupus_familiaris ENSCAFG00000009362
vulpes_vulpes ENSVVUG00000002474
ailuropoda_melanoleuca ENSAMEG00000017913
mustela_putorius_furo ENSMPUG00000013835
neovison_vison ENSNVIG00000018521
panthera_tigris_altaica ENSPTIG00000020496
panthera_pardus ENSPPRG00000000851
felis_catus ENSFCAG00000043784
tursiops_truncatus ENSTTRG00000013762
ovis_aries ENSOARG00000009270
pteropus_vampyrus ENSPVAG00000015804
myotis_lucifugus ENSMLUG00000016399
ornithorhynchus_anatinus ENSOANG00000006707
ornithorhynchus_anatinus ENSOANG00000029143
latimeria_chalumnae ENSLACG00000008077
astyanax_mexicanus ENSAMXG00000016613
pygocentrus_nattereri ENSPNAG00000001454
ictalurus_punctatus ENSIPUG00000005662
monopterus_albus ENSMALG00000006758
anabas_testudineus ENSATEG00000019575
scophthalmus_maximus ENSSMAG00000009087
cynoglossus_semilaevis ENSCSEG00000008147
seriola_lalandi_dorsalis ENSSLDG00000012276
acanthochromis_polyacanthus ENSAPOG00000013485
scleropages_formosus ENSSFOG00015002677
paramormyrops_kingsleyae ENSPKIG00000000742
lepisosteus_oculatus ENSLOCG00000001945
eptatretus_burgeri ENSEBUG00000006166
ciona_savignyi ENSCSAVG00000005827
latimeria_chalumnae ENSLACG00000012055
lepisosteus_oculatus ENSLOCG00000009899
paramormyrops_kingsleyae ENSPKIG00000010099
scleropages_formosus ENSSFOG00015022579
monopterus_albus ENSMALG00000022455
monopterus_albus ENSMALG00000022450
mastacembelus_armatus ENSMAMG00000024172
anabas_testudineus ENSATEG00000019912
seriola_dumerili ENSSDUG00000020145
seriola_lalandi_dorsalis ENSSLDG00000007924
xiphophorus_maculatus ENSXMAG00000016529
xiphophorus_couchianus ENSXCOG00000012965
gambusia_affinis ENSGAFG00000003759
poecilia_latipinna ENSPLAG00000008453
poecilia_formosa ENSPFOG00000007918
poecilia_mexicana ENSPMEG00000007074
poecilia_reticulata ENSPREG00000005065
fundulus_heteroclitus ENSFHEG00000008681
cyprinodon_variegatus ENSCVAG00000023090
kryptolebias_marmoratus ENSKMAG00000010408
oryzias_latipes_asm223469v1 ENSORLG00015009668
oryzias_latipes_asm223467v1 ENSORLG00000013280
oryzias_latipes_asm223471v1 ENSORLG00020015607
oryzias_melastigma ENSOMEG00000004950
maylandia_zebra ENSMZEG00005026230
haplochromis_burtoni ENSHBUG00000008020
pundamilia_nyererei ENSPNYG00000017905
neolamprologus_brichardi ENSNBRG00000012393
