ciona_savignyi ENSCSAVG00000004100
ciona_intestinalis ENSCING00000000654
petromyzon_marinus ENSPMAG00000005763
eptatretus_burgeri ENSEBUG00000005888
paramormyrops_kingsleyae ENSPKIG00000025144
scleropages_formosus ENSSFOG00015003835
mola_mola ENSMMOG00000017649
labrus_bergylta ENSLBEG00000001045
gasterosteus_aculeatus ENSGACG00000008861
fundulus_heteroclitus ENSFHEG00000015377
cyprinodon_variegatus ENSCVAG00000022750
xiphophorus_maculatus ENSXMAG00000018217
xiphophorus_couchianus ENSXCOG00000017122
gambusia_affinis ENSGAFG00000012861
poecilia_latipinna ENSPLAG00000002586
poecilia_formosa ENSPFOG00000011061
poecilia_mexicana ENSPMEG00000021232
poecilia_reticulata ENSPREG00000022147
kryptolebias_marmoratus ENSKMAG00000016726
oryzias_latipes_asm223469v1 ENSORLG00015003617
oryzias_latipes_asm223467v1 ENSORLG00000007059
oryzias_latipes_asm223471v1 ENSORLG00020015217
oryzias_melastigma ENSOMEG00000002233
amphiprion_percula ENSAPEG00000023577
amphiprion_ocellaris ENSAOCG00000001007
acanthochromis_polyacanthus ENSAPOG00000007519
stegastes_partitus ENSSPAG00000010947
astatotilapia_calliptera ENSACLG00000026008
maylandia_zebra ENSMZEG00005015350
pundamilia_nyererei ENSPNYG00000015830
haplochromis_burtoni ENSHBUG00000005105
oreochromis_niloticus ENSONIG00000013427
neolamprologus_brichardi ENSNBRG00000008086
amphilophus_citrinellus ENSACIG00000016599
neolamprologus_brichardi ENSNBRG00000001321
monopterus_albus ENSMALG00000014335
mastacembelus_armatus ENSMAMG00000016007
anabas_testudineus ENSATEG00000009543
anabas_testudineus ENSATEG00000009611
scophthalmus_maximus ENSSMAG00000014469
cynoglossus_semilaevis ENSCSEG00000007922
seriola_dumerili ENSSDUG00000011995
seriola_lalandi_dorsalis ENSSLDG00000025081
takifugu_rubripes ENSTRUG00000014405
tetraodon_nigroviridis ENSTNIG00000015872
hippocampus_comes ENSHCOG00000009489
periophthalmus_magnuspinnatus ENSPMGG00000018772
gadus_morhua ENSGMOG00000016658
esox_lucius ENSELUG00000012853
pygocentrus_nattereri ENSPNAG00000001906
astyanax_mexicanus ENSAMXG00000013702
ictalurus_punctatus ENSIPUG00000021057
danio_rerio ENSDARG00000035602
danio_rerio ENSDARG00000035603
danio_rerio ENSDARG00000035601
lepisosteus_oculatus ENSLOCG00000004565
xenopus_tropicalis ENSXETG00000022308
phascolarctos_cinereus ENSPCIG00000022533
monodelphis_domestica ENSMODG00000002784
notamacropus_eugenii ENSMEUG00000014959
sarcophilus_harrisii ENSSHAG00000012009
tupaia_belangeri ENSTBEG00000013025
pan_paniscus ENSPPAG00000016888
ursus_maritimus ENSUMAG00000005786
ailuropoda_melanoleuca ENSAMEG00000016453
neovison_vison ENSNVIG00000018298
mustela_putorius_furo ENSMPUG00000003436
canis_lupus_familiaris ENSCAFG00000011224
canis_lupus_dingo ENSCAFG00020022183
vulpes_vulpes ENSVVUG00000008105
panthera_tigris_altaica ENSPTIG00000016147
panthera_pardus ENSPPRG00000008649
felis_catus ENSFCAG00000011289
equus_asinus_asinus ENSEASG00005014523
equus_asinus_asinus ENSEASG00005014526
equus_caballus ENSECAG00000008398
myotis_lucifugus ENSMLUG00000010662
pteropus_vampyrus ENSPVAG00000007450
capra_hircus ENSCHIG00000012760
ovis_aries ENSOARG00000017453
bos_mutus ENSBMUG00000020942
bos_taurus ENSBTAG00000018831
bison_bison_bison ENSBBBG00000011622
sus_scrofa ENSSSCG00000009942
tursiops_truncatus ENSTTRG00000004069
vicugna_pacos ENSVPAG00000011692
loxodonta_africana ENSLAFG00000006810
echinops_telfairi ENSETEG00000020287
pan_troglodytes ENSPTRG00000005411
pan_paniscus ENSPPAG00000029901
gorilla_gorilla ENSGGOG00000013247
homo_sapiens ENSG00000110887
pongo_abelii ENSPPYG00000004925
nomascus_leucogenys ENSNLEG00000006814
theropithecus_gelada ENSTGEG00000012856
mandrillus_leucophaeus ENSMLEG00000035856
chlorocebus_sabaeus ENSCSAG00000002864
papio_anubis ENSPANG00000006127
cercocebus_atys ENSCATG00000032605
macaca_fascicularis ENSMFAG00000000854
macaca_mulatta ENSMMUG00000006893
macaca_nemestrina ENSMNEG00000040772
colobus_angolensis_palliatus ENSCANG00000036156
piliocolobus_tephrosceles ENSPTEG00000020093
rhinopithecus_roxellana ENSRROG00000028984
rhinopithecus_bieti ENSRBIG00000032349
cebus_capucinus_imitator ENSCCAG00000014694
callithrix_jacchus ENSCJAG00000015484
saimiri_boliviensis_boliviensis ENSSBOG00000019648
aotus_nancymaae ENSANAG00000022080
carlito_syrichta ENSTSYG00000030914
propithecus_coquereli ENSPCOG00000014471
microcebus_murinus ENSMICG00000035232
prolemur_simus ENSPSMG00000002913
otolemur_garnettii ENSOGAG00000033977
ochotona_princeps ENSOPRG00000015915
oryctolagus_cuniculus ENSOCUG00000001322
meriones_unguiculatus ENSMUGG00000004960
procavia_capensis ENSPCAG00000015961
ursus_americanus ENSUAMG00000007292
erinaceus_europaeus ENSEEUG00000008199
castor_canadensis ENSCCNG00000018085
dipodomys_ordii ENSDORG00000009099
cricetulus_griseus_crigri-picr ENSCGRG00015023326
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001011529
cricetulus_griseus_crigri_1.0 ENSCGRG00000010069
mesocricetus_auratus ENSMAUG00000000506
microtus_ochrogaster ENSMOCG00000015846
peromyscus_maniculatus_bairdii ENSPEMG00000018437
mus_spicilegus ENSMSIG00000008244
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000042096
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0028584
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0027586
mus_pahari_strain_pahari_eij MGP_PahariEiJ_G0024168
rattus_norvegicus ENSRNOG00000054962
meriones_unguiculatus ENSMUGG00000004946
nannospalax_galili ENSNGAG00000000409
jaculus_jaculus ENSJJAG00000019591
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100013742
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000016640
fukomys_damarensis ENSFDAG00000012029
chinchilla_lanigera ENSCLAG00000013453
octodon_degus ENSODEG00000006451
cavia_porcellus ENSCPOG00000008164
cavia_aperea ENSCAPG00000011391
ictidomys_tridecemlineatus ENSSTOG00000011598
urocitellus_parryii ENSUPAG00010004179
marmota_marmota_marmota ENSMMMG00000018456
spermophilus_dauricus ENSSDAG00000017665
sorex_araneus ENSSARG00000009289
dasypus_novemcinctus ENSDNOG00000035696
ornithorhynchus_anatinus ENSOANG00000010143
pogona_vitticeps ENSPVIG00000018427
notechis_scutatus ENSNSUG00000018019
salvator_merianae ENSSMRG00000009338
sphenodon_punctatus ENSSPUG00000009343
anolis_carolinensis ENSACAG00000015373
sphenodon_punctatus ENSSPUG00000009461
anser_brachyrhynchus ENSABRG00000021595
anas_platyrhynchos_platyrhynchos ENSAPLG00000018816
gallus_gallus ENSGALG00000043053
meleagris_gallopavo ENSMGAG00000005897
coturnix_japonica ENSCJPG00005007361
numida_meleagris ENSNMEG00000021150
taeniopygia_guttata ENSTGUG00000007011
lonchura_striata_domestica ENSLSDG00000007429
junco_hyemalis ENSJHYG00000008038
zonotrichia_albicollis ENSZALG00000010722
