notamacropus_eugenii ENSMEUG00000011940
phascolarctos_cinereus ENSPCIG00000035164
sarcophilus_harrisii ENSSHAG00000000722
monodelphis_domestica ENSMODG00000006300
loxodonta_africana ENSLAFG00000022218
procavia_capensis ENSPCAG00000009307
echinops_telfairi ENSETEG00000015665
myotis_lucifugus ENSMLUG00000004912
pteropus_vampyrus ENSPVAG00000011465
ursus_americanus ENSUAMG00000024982
ailuropoda_melanoleuca ENSAMEG00000014248
neovison_vison ENSNVIG00000007712
mustela_putorius_furo ENSMPUG00000001114
canis_lupus_dingo ENSCAFG00020006277
canis_lupus_familiaris ENSCAFG00000004318
vulpes_vulpes ENSVVUG00000022440
panthera_tigris_altaica ENSPTIG00000009188
panthera_pardus ENSPPRG00000003000
felis_catus ENSFCAG00000014543
ursus_maritimus ENSUMAG00000012087
equus_asinus_asinus ENSEASG00005002619
equus_caballus ENSECAG00000000268
erinaceus_europaeus ENSEEUG00000001357
sorex_araneus ENSSARG00000010188
ovis_aries ENSOARG00000006327
capra_hircus ENSCHIG00000021898
bos_mutus ENSBMUG00000005404
bos_taurus ENSBTAG00000004273
bison_bison_bison ENSBBBG00000022484
sus_scrofa ENSSSCG00000007131
tursiops_truncatus ENSTTRG00000001629
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000068129
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0025343
mus_spicilegus ENSMSIG00000000728
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0024423
mus_pahari_strain_pahari_eij MGP_PahariEiJ_G0025866
rattus_norvegicus ENSRNOG00000006767
meriones_unguiculatus ENSMUGG00000004224
cricetulus_griseus_crigri-picr ENSCGRG00015005199
cricetulus_griseus_crigri_1.0 ENSCGRG00000006342
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001014715
mesocricetus_auratus ENSMAUG00000006797
microtus_ochrogaster ENSMOCG00000004809
peromyscus_maniculatus_bairdii ENSPEMG00000001829
nannospalax_galili ENSNGAG00000014555
jaculus_jaculus ENSJJAG00000015302
cavia_aperea ENSCAPG00000017463
cavia_porcellus ENSCPOG00000008022
octodon_degus ENSODEG00000011264
chinchilla_lanigera ENSCLAG00000015428
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000001075
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100014251
fukomys_damarensis ENSFDAG00000017673
castor_canadensis ENSCCNG00000005894
dipodomys_ordii ENSDORG00000005298
urocitellus_parryii ENSUPAG00010010018
ictidomys_tridecemlineatus ENSSTOG00000005896
marmota_marmota_marmota ENSMMMG00000021618
spermophilus_dauricus ENSSDAG00000004222
oryctolagus_cuniculus ENSOCUG00000025268
ochotona_princeps ENSOPRG00000009654
propithecus_coquereli ENSPCOG00000019725
prolemur_simus ENSPSMG00000010357
microcebus_murinus ENSMICG00000002037
otolemur_garnettii ENSOGAG00000008497
pan_paniscus ENSPPAG00000030321
pan_troglodytes ENSPTRG00000013334
gorilla_gorilla ENSGGOG00000001275
homo_sapiens ENSG00000077984
pongo_abelii ENSPPYG00000010779
nomascus_leucogenys ENSNLEG00000015525
colobus_angolensis_palliatus ENSCANG00000041825
piliocolobus_tephrosceles ENSPTEG00000029510
rhinopithecus_roxellana ENSRROG00000035881
rhinopithecus_bieti ENSRBIG00000037963
cercocebus_atys ENSCATG00000043766
papio_anubis ENSPANG00000018660
mandrillus_leucophaeus ENSMLEG00000035783
theropithecus_gelada ENSTGEG00000020438
macaca_fascicularis ENSMFAG00000003193
macaca_mulatta ENSMMUG00000005757
macaca_nemestrina ENSMNEG00000030455
saimiri_boliviensis_boliviensis ENSSBOG00000021587
cebus_capucinus_imitator ENSCCAG00000027578
callithrix_jacchus ENSCJAG00000048473
aotus_nancymaae ENSANAG00000028258
carlito_syrichta ENSTSYG00000032741
dasypus_novemcinctus ENSDNOG00000031167
notechis_scutatus ENSNSUG00000015293
pogona_vitticeps ENSPVIG00000007226
salvator_merianae ENSSMRG00000018692
sphenodon_punctatus ENSSPUG00000012771
gallus_gallus ENSGALG00000008660
meleagris_gallopavo ENSMGAG00000006944
coturnix_japonica ENSCJPG00005004184
numida_meleagris ENSNMEG00000010530
anser_brachyrhynchus ENSABRG00000000736
anas_platyrhynchos_platyrhynchos ENSAPLG00000003056
manacus_vitellinus ENSMVIG00005013927
lepidothrix_coronata ENSLCOG00000014783
lonchura_striata_domestica ENSLSDG00000014027
taeniopygia_guttata ENSTGUG00000006040
serinus_canaria ENSSCAG00000012245
zonotrichia_albicollis ENSZALG00000006471
junco_hyemalis ENSJHYG00000013848
ficedula_albicollis ENSFALG00000000561
parus_major ENSPMJG00000004127
cyanistes_caeruleus ENSCCEG00000000109
calidris_pugnax ENSCPUG00000002889
calidris_pygmaea ENSCPGG00000019468
melopsittacus_undulatus ENSMUNG00000012123
apteryx_haastii ENSAHAG00000012595
apteryx_rowi ENSARWG00000007717
apteryx_owenii ENSAOWG00000011007
dromaius_novaehollandiae ENSDNVG00000001105
nothoprocta_perdicaria ENSNPEG00000003163
crocodylus_porosus ENSCPRG00005009970
gopherus_agassizii ENSGAGG00000020302
chelonoidis_abingdonii ENSCABG00000021555
chrysemys_picta_bellii ENSCPBG00000011380
pelodiscus_sinensis ENSPSIG00000003306
xenopus_tropicalis ENSXETG00000012775
latimeria_chalumnae ENSLACG00000002690
