apteryx_rowi ENSARWG00000004239
apteryx_owenii ENSAOWG00000000116
apteryx_haastii ENSAHAG00000005363
dromaius_novaehollandiae ENSDNVG00000002526
nothoprocta_perdicaria ENSNPEG00000013097
gallus_gallus ENSGALG00000047701
meleagris_gallopavo ENSMGAG00000006418
coturnix_japonica ENSCJPG00005014902
anser_brachyrhynchus ENSABRG00000021062
calidris_pugnax ENSCPUG00000015568
calidris_pygmaea ENSCPGG00000000720
serinus_canaria ENSSCAG00000005396
parus_major ENSPMJG00000013538
taeniopygia_guttata ENSTGUG00000007848
junco_hyemalis ENSJHYG00000011797
zonotrichia_albicollis ENSZALG00000017966
ficedula_albicollis ENSFALG00000007462
melopsittacus_undulatus ENSMUNG00000002027
anas_platyrhynchos_platyrhynchos ENSAPLG00000011654
lepidothrix_coronata ENSLCOG00000006037
anolis_carolinensis ENSACAG00000008160
pogona_vitticeps ENSPVIG00000009828
notechis_scutatus ENSNSUG00000009308
salvator_merianae ENSSMRG00000009814
gopherus_agassizii ENSGAGG00000002668
chelonoidis_abingdonii ENSCABG00000003885
chrysemys_picta_bellii ENSCPBG00000016528
pelodiscus_sinensis ENSPSIG00000014076
crocodylus_porosus ENSCPRG00005014700
sphenodon_punctatus ENSSPUG00000014577
phascolarctos_cinereus ENSPCIG00000029426
notamacropus_eugenii ENSMEUG00000001597
sarcophilus_harrisii ENSSHAG00000006543
monodelphis_domestica ENSMODG00000009422
propithecus_coquereli ENSPCOG00000023812
microcebus_murinus ENSMICG00000006345
prolemur_simus ENSPSMG00000022056
otolemur_garnettii ENSOGAG00000003844
pan_troglodytes ENSPTRG00000019176
pan_troglodytes ENSPTRG00000049223
pan_paniscus ENSPPAG00000036356
homo_sapiens ENSG00000164746
gorilla_gorilla ENSGGOG00000006267
pongo_abelii ENSPPYG00000017569
nomascus_leucogenys ENSNLEG00000004550
rhinopithecus_roxellana ENSRROG00000043339
rhinopithecus_bieti ENSRBIG00000039268
piliocolobus_tephrosceles ENSPTEG00000037679
colobus_angolensis_palliatus ENSCANG00000034958
macaca_mulatta ENSMMUG00000007036
macaca_fascicularis ENSMFAG00000033047
macaca_nemestrina ENSMNEG00000014468
theropithecus_gelada ENSTGEG00000009091
cercocebus_atys ENSCATG00000028895
mandrillus_leucophaeus ENSMLEG00000030202
papio_anubis ENSPANG00000008206
