takifugu_rubripes ENSTRUG00000016822
tetraodon_nigroviridis ENSTNIG00000015578
mola_mola ENSMMOG00000017964
labrus_bergylta ENSLBEG00000026161
gasterosteus_aculeatus ENSGACG00000013783
scophthalmus_maximus ENSSMAG00000008396
cynoglossus_semilaevis ENSCSEG00000018811
seriola_dumerili ENSSDUG00000001948
seriola_lalandi_dorsalis ENSSLDG00000020706
mastacembelus_armatus ENSMAMG00000006553
monopterus_albus ENSMALG00000005079
anabas_testudineus ENSATEG00000001212
cyprinodon_variegatus ENSCVAG00000015712
fundulus_heteroclitus ENSFHEG00000004058
xiphophorus_maculatus ENSXMAG00000003121
xiphophorus_couchianus ENSXCOG00000009611
poecilia_formosa ENSPFOG00000007273
poecilia_latipinna ENSPLAG00000004638
poecilia_mexicana ENSPMEG00000017490
poecilia_reticulata ENSPREG00000008024
gambusia_affinis ENSGAFG00000016892
kryptolebias_marmoratus ENSKMAG00000007597
oryzias_latipes_asm223471v1 ENSORLG00020013039
oryzias_latipes_asm223467v1 ENSORLG00000000311
oryzias_latipes_asm223469v1 ENSORLG00015004681
oryzias_melastigma ENSOMEG00000008769
pundamilia_nyererei ENSPNYG00000016974
haplochromis_burtoni ENSHBUG00000007086
astatotilapia_calliptera ENSACLG00000020123
maylandia_zebra ENSMZEG00005013650
oreochromis_niloticus ENSONIG00000016927
amphilophus_citrinellus ENSACIG00000024179
amphiprion_percula ENSAPEG00000012824
amphiprion_ocellaris ENSAOCG00000018936
stegastes_partitus ENSSPAG00000013692
acanthochromis_polyacanthus ENSAPOG00000005864
periophthalmus_magnuspinnatus ENSPMGG00000006584
hippocampus_comes ENSHCOG00000008066
gadus_morhua ENSGMOG00000012955
esox_lucius ENSELUG00000014673
pygocentrus_nattereri ENSPNAG00000029895
astyanax_mexicanus ENSAMXG00000035855
ictalurus_punctatus ENSIPUG00000015494
danio_rerio ENSDARG00000059485
paramormyrops_kingsleyae ENSPKIG00000023980
scleropages_formosus ENSSFOG00015001833
lepisosteus_oculatus ENSLOCG00000011959
pteropus_vampyrus ENSPVAG00000011586
myotis_lucifugus ENSMLUG00000023843
capra_hircus ENSCHIG00000012020
ovis_aries ENSOARG00000008468
bos_mutus ENSBMUG00000005757
bos_taurus ENSBTAG00000044010
bison_bison_bison ENSBBBG00000003916
vicugna_pacos ENSVPAG00000008270
tursiops_truncatus ENSTTRG00000013002
sus_scrofa ENSSSCG00000029484
sorex_araneus ENSSARG00000006136
ursus_americanus ENSUAMG00000018212
ursus_maritimus ENSUMAG00000005868
ailuropoda_melanoleuca ENSAMEG00000005846
neovison_vison ENSNVIG00000003229
mustela_putorius_furo ENSMPUG00000014400
canis_lupus_familiaris ENSCAFG00000018487
canis_lupus_dingo ENSCAFG00020023108
vulpes_vulpes ENSVVUG00000025462
panthera_tigris_altaica ENSPTIG00000020125
panthera_pardus ENSPPRG00000001056
felis_catus ENSFCAG00000018860
equus_caballus ENSECAG00000000794
equus_asinus_asinus ENSEASG00005013446
pan_troglodytes ENSPTRG00000016856
pan_paniscus ENSPPAG00000034598
homo_sapiens ENSG00000170571
pongo_abelii ENSPPYG00000015447
pongo_abelii ENSPPYG00000029904
nomascus_leucogenys ENSNLEG00000028831
rhinopithecus_bieti ENSRBIG00000027677
rhinopithecus_roxellana ENSRROG00000031588
piliocolobus_tephrosceles ENSPTEG00000022530
colobus_angolensis_palliatus ENSCANG00000039469
papio_anubis ENSPANG00000010085
theropithecus_gelada ENSTGEG00000011450
mandrillus_leucophaeus ENSMLEG00000034633
cercocebus_atys ENSCATG00000039332
macaca_mulatta ENSMMUG00000016149
macaca_fascicularis ENSMFAG00000003525
macaca_nemestrina ENSMNEG00000042422
chlorocebus_sabaeus ENSCSAG00000016728
saimiri_boliviensis_boliviensis ENSSBOG00000031770
callithrix_jacchus ENSCJAG00000001432
cebus_capucinus_imitator ENSCCAG00000021145
aotus_nancymaae ENSANAG00000021035
carlito_syrichta ENSTSYG00000029781
microcebus_murinus ENSMICG00000046898
prolemur_simus ENSPSMG00000009611
otolemur_garnettii ENSOGAG00000005369
tupaia_belangeri ENSTBEG00000008047
castor_canadensis ENSCCNG00000028941
dipodomys_ordii ENSDORG00000008346
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000021728
mus_spicilegus ENSMSIG00000001610
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0019798
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0019797
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0018919
mus_pahari_strain_pahari_eij MGP_PahariEiJ_G0015989
rattus_norvegicus ENSRNOG00000060329
meriones_unguiculatus ENSMUGG00000006742
cricetulus_griseus_crigri_1.0 ENSCGRG00000005320
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001023682
cricetulus_griseus_crigri-picr ENSCGRG00015020601
mesocricetus_auratus ENSMAUG00000010613
peromyscus_maniculatus_bairdii ENSPEMG00000019310
microtus_ochrogaster ENSMOCG00000000821
nannospalax_galili ENSNGAG00000010465
jaculus_jaculus ENSJJAG00000017528
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100002250
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000006419
fukomys_damarensis ENSFDAG00000013335
cavia_porcellus ENSCPOG00000019838
cavia_aperea ENSCAPG00000011321
octodon_degus ENSODEG00000000599
chinchilla_lanigera ENSCLAG00000007007
urocitellus_parryii ENSUPAG00010005328
ictidomys_tridecemlineatus ENSSTOG00000026143
marmota_marmota_marmota ENSMMMG00000009831
spermophilus_dauricus ENSSDAG00000000091
oryctolagus_cuniculus ENSOCUG00000016659
echinops_telfairi ENSETEG00000000562
procavia_capensis ENSPCAG00000002539
loxodonta_africana ENSLAFG00000016868
dasypus_novemcinctus ENSDNOG00000011635
dasypus_novemcinctus ENSDNOG00000032881
choloepus_hoffmanni ENSCHOG00000010386
sarcophilus_harrisii ENSSHAG00000006772
phascolarctos_cinereus ENSPCIG00000012453
monodelphis_domestica ENSMODG00000020265
ornithorhynchus_anatinus ENSOANG00000012953
ornithorhynchus_anatinus ENSOANG00000007345
gopherus_agassizii ENSGAGG00000020925
chrysemys_picta_bellii ENSCPBG00000007613
pelodiscus_sinensis ENSPSIG00000004449
chelonoidis_abingdonii ENSCABG00000018061
crocodylus_porosus ENSCPRG00005016644
sphenodon_punctatus ENSSPUG00000003658
apteryx_owenii ENSAOWG00000009438
apteryx_rowi ENSARWG00000015211
apteryx_haastii ENSAHAG00000018107
dromaius_novaehollandiae ENSDNVG00000004195
nothoprocta_perdicaria ENSNPEG00000000988
taeniopygia_guttata ENSTGUG00000002352
lonchura_striata_domestica ENSLSDG00000005746
serinus_canaria ENSSCAG00000008601
zonotrichia_albicollis ENSZALG00000005582
parus_major ENSPMJG00000015873
cyanistes_caeruleus ENSCCEG00000015980
ficedula_albicollis ENSFALG00000011253
lepidothrix_coronata ENSLCOG00000007196
manacus_vitellinus ENSMVIG00005009109
melopsittacus_undulatus ENSMUNG00000013600
calidris_pugnax ENSCPUG00000015153
calidris_pygmaea ENSCPGG00000006567
anser_brachyrhynchus ENSABRG00000011546
anas_platyrhynchos_platyrhynchos ENSAPLG00000015050
gallus_gallus ENSGALG00000014877
coturnix_japonica ENSCJPG00005011011
numida_meleagris ENSNMEG00000006284
pogona_vitticeps ENSPVIG00000008913
anolis_carolinensis ENSACAG00000011296
notechis_scutatus ENSNSUG00000017348
salvator_merianae ENSSMRG00000018904
xenopus_tropicalis ENSXETG00000017712
latimeria_chalumnae ENSLACG00000011008
