castor_canadensis ENSCCNG00000012707
dipodomys_ordii ENSDORG00000003736
ictidomys_tridecemlineatus ENSSTOG00000006980
spermophilus_dauricus ENSSDAG00000024584
marmota_marmota_marmota ENSMMMG00000011283
urocitellus_parryii ENSUPAG00010015983
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0028255
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0029254
mus_spicilegus ENSMSIG00000003036
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000037172
mus_pahari_strain_pahari_eij MGP_PahariEiJ_G0022013
rattus_norvegicus ENSRNOG00000011854
meriones_unguiculatus ENSMUGG00000007031
cricetulus_griseus_crigri_1.0 ENSCGRG00000012513
cricetulus_griseus_crigri-picr ENSCGRG00015000028
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001015156
mesocricetus_auratus ENSMAUG00000014079
microtus_ochrogaster ENSMOCG00000018809
peromyscus_maniculatus_bairdii ENSPEMG00000009508
nannospalax_galili ENSNGAG00000011955
cavia_porcellus ENSCPOG00000015452
cavia_aperea ENSCAPG00000006331
octodon_degus ENSODEG00000013048
chinchilla_lanigera ENSCLAG00000001043
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100017174
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000010322
fukomys_damarensis ENSFDAG00000011921
pan_troglodytes ENSPTRG00000019776
pan_troglodytes ENSPTRG00000044303
pan_paniscus ENSPPAG00000043213
homo_sapiens ENSG00000257093
gorilla_gorilla ENSGGOG00000008828
pongo_abelii ENSPPYG00000018065
nomascus_leucogenys ENSNLEG00000030404
mandrillus_leucophaeus ENSMLEG00000035429
papio_anubis ENSPANG00000001223
cercocebus_atys ENSCATG00000036082
theropithecus_gelada ENSTGEG00000027504
macaca_mulatta ENSMMUG00000039865
macaca_fascicularis ENSMFAG00000002632
macaca_nemestrina ENSMNEG00000034919
chlorocebus_sabaeus ENSCSAG00000008128
piliocolobus_tephrosceles ENSPTEG00000034977
colobus_angolensis_palliatus ENSCANG00000026594
rhinopithecus_roxellana ENSRROG00000031612
rhinopithecus_bieti ENSRBIG00000000540
callithrix_jacchus ENSCJAG00000013621
cebus_capucinus_imitator ENSCCAG00000024825
saimiri_boliviensis_boliviensis ENSSBOG00000034522
aotus_nancymaae ENSANAG00000025741
carlito_syrichta ENSTSYG00000014511
propithecus_coquereli ENSPCOG00000005094
prolemur_simus ENSPSMG00000005424
microcebus_murinus ENSMICG00000002570
otolemur_garnettii ENSOGAG00000016654
ursus_americanus ENSUAMG00000020701
ursus_maritimus ENSUMAG00000014996
ailuropoda_melanoleuca ENSAMEG00000015190
neovison_vison ENSNVIG00000021077
mustela_putorius_furo ENSMPUG00000003339
canis_lupus_familiaris ENSCAFG00000003890
vulpes_vulpes ENSVVUG00000027896
canis_lupus_dingo ENSCAFG00020021162
panthera_pardus ENSPPRG00000024839
panthera_tigris_altaica ENSPTIG00000007425
felis_catus ENSFCAG00000018973
equus_caballus ENSECAG00000019877
equus_asinus_asinus ENSEASG00005009876
bos_taurus ENSBTAG00000016879
bos_mutus ENSBMUG00000013497
bison_bison_bison ENSBBBG00000015364
capra_hircus ENSCHIG00000015543
ovis_aries ENSOARG00000013915
sus_scrofa ENSSSCG00000016491
myotis_lucifugus ENSMLUG00000007121
pteropus_vampyrus ENSPVAG00000006219
oryctolagus_cuniculus ENSOCUG00000017559
ochotona_princeps ENSOPRG00000012249
loxodonta_africana ENSLAFG00000011516
procavia_capensis ENSPCAG00000016742
choloepus_hoffmanni ENSCHOG00000000927
dasypus_novemcinctus ENSDNOG00000015863
erinaceus_europaeus ENSEEUG00000005930
phascolarctos_cinereus ENSPCIG00000016337
notamacropus_eugenii ENSMEUG00000002295
sarcophilus_harrisii ENSSHAG00000017636
monodelphis_domestica ENSMODG00000013610
ornithorhynchus_anatinus ENSOANG00000001367
anolis_carolinensis ENSACAG00000011486
pogona_vitticeps ENSPVIG00000022889
salvator_merianae ENSSMRG00000016015
notechis_scutatus ENSNSUG00000013695
sphenodon_punctatus ENSSPUG00000004337
coturnix_japonica ENSCJPG00005020264
gallus_gallus ENSGALG00000012874
meleagris_gallopavo ENSMGAG00000013239
numida_meleagris ENSNMEG00000000094
anser_brachyrhynchus ENSABRG00000003684
anas_platyrhynchos_platyrhynchos ENSAPLG00000014033
melopsittacus_undulatus ENSMUNG00000011745
manacus_vitellinus ENSMVIG00005016854
lepidothrix_coronata ENSLCOG00000010347
junco_hyemalis ENSJHYG00000001189
zonotrichia_albicollis ENSZALG00000015177
ficedula_albicollis ENSFALG00000003784
taeniopygia_guttata ENSTGUG00000011616
lonchura_striata_domestica ENSLSDG00000009434
serinus_canaria ENSSCAG00000009835
parus_major ENSPMJG00000009027
cyanistes_caeruleus ENSCCEG00000016122
calidris_pygmaea ENSCPGG00000004121
calidris_pugnax ENSCPUG00000000130
apteryx_haastii ENSAHAG00000004787
apteryx_rowi ENSARWG00000005865
apteryx_owenii ENSAOWG00000001865
dromaius_novaehollandiae ENSDNVG00000010095
nothoprocta_perdicaria ENSNPEG00000002772
crocodylus_porosus ENSCPRG00005017935
gopherus_agassizii ENSGAGG00000006916
chelonoidis_abingdonii ENSCABG00000000072
chrysemys_picta_bellii ENSCPBG00000011756
pelodiscus_sinensis ENSPSIG00000008006
tetraodon_nigroviridis ENSTNIG00000008793
takifugu_rubripes ENSTRUG00000020740
mola_mola ENSMMOG00000000604
labrus_bergylta ENSLBEG00000009777
xiphophorus_couchianus ENSXCOG00000006839
xiphophorus_maculatus ENSXMAG00000022916
gambusia_affinis ENSGAFG00000014477
poecilia_latipinna ENSPLAG00000012145
poecilia_formosa ENSPFOG00000011113
poecilia_mexicana ENSPMEG00000001982
poecilia_reticulata ENSPREG00000020732
fundulus_heteroclitus ENSFHEG00000006154
cyprinodon_variegatus ENSCVAG00000004351
kryptolebias_marmoratus ENSKMAG00000021760
scophthalmus_maximus ENSSMAG00000011519
cynoglossus_semilaevis ENSCSEG00000003455
astatotilapia_calliptera ENSACLG00000008357
pundamilia_nyererei ENSPNYG00000020465
haplochromis_burtoni ENSHBUG00000016689
maylandia_zebra ENSMZEG00005016691
neolamprologus_brichardi ENSNBRG00000016713
oreochromis_niloticus ENSONIG00000010332
amphilophus_citrinellus ENSACIG00000010644
oryzias_latipes_asm223471v1 ENSORLG00020011188
oryzias_latipes_asm223467v1 ENSORLG00000015924
oryzias_latipes_asm223469v1 ENSORLG00015001693
oryzias_melastigma ENSOMEG00000021962
amphiprion_ocellaris ENSAOCG00000007189
amphiprion_percula ENSAPEG00000001844
acanthochromis_polyacanthus ENSAPOG00000018174
stegastes_partitus ENSSPAG00000006964
mastacembelus_armatus ENSMAMG00000000601
monopterus_albus ENSMALG00000021580
anabas_testudineus ENSATEG00000017022
seriola_dumerili ENSSDUG00000000255
seriola_lalandi_dorsalis ENSSLDG00000012870
gasterosteus_aculeatus ENSGACG00000013683
hippocampus_comes ENSHCOG00000006620
periophthalmus_magnuspinnatus ENSPMGG00000000870
gadus_morhua ENSGMOG00000004844
esox_lucius ENSELUG00000018404
astyanax_mexicanus ENSAMXG00000000485
pygocentrus_nattereri ENSPNAG00000002929
