castor_canadensis ENSCCNG00000009359
dipodomys_ordii ENSDORG00000013035
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0017749
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000018479
mus_spicilegus ENSMSIG00000011050
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0016904
mus_pahari_strain_pahari_eij MGP_PahariEiJ_G0018034
rattus_norvegicus ENSRNOG00000003143
meriones_unguiculatus ENSMUGG00000024060
cricetulus_griseus_crigri-picr ENSCGRG00015009022
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001006750
mesocricetus_auratus ENSMAUG00000000696
peromyscus_maniculatus_bairdii ENSPEMG00000003353
microtus_ochrogaster ENSMOCG00000012308
nannospalax_galili ENSNGAG00000017528
jaculus_jaculus ENSJJAG00000008525
urocitellus_parryii ENSUPAG00010011193
marmota_marmota_marmota ENSMMMG00000019735
ictidomys_tridecemlineatus ENSSTOG00000003182
spermophilus_dauricus ENSSDAG00000020877
oryctolagus_cuniculus ENSOCUG00000009414
ochotona_princeps ENSOPRG00000002727
chinchilla_lanigera ENSCLAG00000015267
octodon_degus ENSODEG00000013458
cavia_porcellus ENSCPOG00000005521
cavia_aperea ENSCAPG00000012082
fukomys_damarensis ENSFDAG00000004244
tupaia_belangeri ENSTBEG00000017567
pan_troglodytes ENSPTRG00000009485
pan_paniscus ENSPPAG00000011437
gorilla_gorilla ENSGGOG00000036664
homo_sapiens ENSG00000141371
pongo_abelii ENSPPYG00000008515
nomascus_leucogenys ENSNLEG00000000357
piliocolobus_tephrosceles ENSPTEG00000037544
colobus_angolensis_palliatus ENSCANG00000037760
rhinopithecus_roxellana ENSRROG00000045286
rhinopithecus_bieti ENSRBIG00000041116
macaca_fascicularis ENSMFAG00000001841
macaca_nemestrina ENSMNEG00000032058
macaca_mulatta ENSMMUG00000016565
mandrillus_leucophaeus ENSMLEG00000044109
cercocebus_atys ENSCATG00000041845
papio_anubis ENSPANG00000022167
theropithecus_gelada ENSTGEG00000019237
chlorocebus_sabaeus ENSCSAG00000005993
saimiri_boliviensis_boliviensis ENSSBOG00000034515
cebus_capucinus_imitator ENSCCAG00000034964
callithrix_jacchus ENSCJAG00000001176
aotus_nancymaae ENSANAG00000027029
carlito_syrichta ENSTSYG00000006766
propithecus_coquereli ENSPCOG00000023733
microcebus_murinus ENSMICG00000013434
prolemur_simus ENSPSMG00000011749
otolemur_garnettii ENSOGAG00000006794
echinops_telfairi ENSETEG00000014136
canis_lupus_dingo ENSCAFG00020008958
ursus_maritimus ENSUMAG00000022249
ursus_americanus ENSUAMG00000012129
ailuropoda_melanoleuca ENSAMEG00000008166
mustela_putorius_furo ENSMPUG00000015101
neovison_vison ENSNVIG00000000985
canis_lupus_familiaris ENSCAFG00000017772
canis_lupus_dingo ENSCAFG00020002236
vulpes_vulpes ENSVVUG00000018306
panthera_tigris_altaica ENSPTIG00000021993
panthera_pardus ENSPPRG00000019615
felis_catus ENSFCAG00000039169
pteropus_vampyrus ENSPVAG00000015017
myotis_lucifugus ENSMLUG00000000469
capra_hircus ENSCHIG00000012925
ovis_aries ENSOARG00000017351
bos_taurus ENSBTAG00000018391
bos_mutus ENSBMUG00000005851
bison_bison_bison ENSBBBG00000013924
tursiops_truncatus ENSTTRG00000008846
sus_scrofa ENSSSCG00000017679
vicugna_pacos ENSVPAG00000012198
equus_caballus ENSECAG00000018607
equus_asinus_asinus ENSEASG00005002167
dasypus_novemcinctus ENSDNOG00000023748
choloepus_hoffmanni ENSCHOG00000008314
loxodonta_africana ENSLAFG00000026714
notamacropus_eugenii ENSMEUG00000009715
phascolarctos_cinereus ENSPCIG00000013181
sarcophilus_harrisii ENSSHAG00000005516
monodelphis_domestica ENSMODG00000014142
ornithorhynchus_anatinus ENSOANG00000011521
anolis_carolinensis ENSACAG00000015250
pogona_vitticeps ENSPVIG00000020647
notechis_scutatus ENSNSUG00000019888
salvator_merianae ENSSMRG00000014959
sphenodon_punctatus ENSSPUG00000016758
anolis_carolinensis ENSACAG00000013257
anolis_carolinensis ENSACAG00000002839
anser_brachyrhynchus ENSABRG00000019618
anas_platyrhynchos_platyrhynchos ENSAPLG00000026871
meleagris_gallopavo ENSMGAG00000007719
coturnix_japonica ENSCJPG00005017406
numida_meleagris ENSNMEG00000009246
melopsittacus_undulatus ENSMUNG00000001202
calidris_pygmaea ENSCPGG00000004936
calidris_pugnax ENSCPUG00000011593
dromaius_novaehollandiae ENSDNVG00000000696
nothoprocta_perdicaria ENSNPEG00000010588
apteryx_haastii ENSAHAG00000009751
apteryx_owenii ENSAOWG00000010535
apteryx_rowi ENSARWG00000015496
chelonoidis_abingdonii ENSCABG00000005675
chrysemys_picta_bellii ENSCPBG00000009476
pelodiscus_sinensis ENSPSIG00000013088
crocodylus_porosus ENSCPRG00005010609
monodelphis_domestica ENSMODG00000027926
scleropages_formosus ENSSFOG00015007146
astyanax_mexicanus ENSAMXG00000035096
