gopherus_agassizii ENSGAGG00000023252
chelonoidis_abingdonii ENSCABG00000014575
chrysemys_picta_bellii ENSCPBG00000018358
calidris_pygmaea ENSCPGG00000013555
calidris_pugnax ENSCPUG00000017675
lonchura_striata_domestica ENSLSDG00000011410
junco_hyemalis ENSJHYG00000010865
parus_major ENSPMJG00000007498
taeniopygia_guttata ENSTGUG00000014714
serinus_canaria ENSSCAG00000013379
cyanistes_caeruleus ENSCCEG00000019924
manacus_vitellinus ENSMVIG00005011145
ficedula_albicollis ENSFALG00000011269
melopsittacus_undulatus ENSMUNG00000006732
lepidothrix_coronata ENSLCOG00000001748
meleagris_gallopavo ENSMGAG00000017267
coturnix_japonica ENSCJPG00005011908
gallus_gallus ENSGALG00000016510
numida_meleagris ENSNMEG00000006864
anser_brachyrhynchus ENSABRG00000006744
anas_platyrhynchos_platyrhynchos ENSAPLG00000030912
dromaius_novaehollandiae ENSDNVG00000001682
nothoprocta_perdicaria ENSNPEG00000015976
apteryx_haastii ENSAHAG00000006133
apteryx_rowi ENSARWG00000001945
apteryx_owenii ENSAOWG00000010389
crocodylus_porosus ENSCPRG00005004254
sphenodon_punctatus ENSSPUG00000010587
sorex_araneus ENSSARG00000009939
erinaceus_europaeus ENSEEUG00000006601
equus_caballus ENSECAG00000024526
equus_asinus_asinus ENSEASG00005009188
sus_scrofa ENSSSCG00000040062
mustela_putorius_furo ENSMPUG00000009822
neovison_vison ENSNVIG00000016391
canis_lupus_dingo ENSCAFG00020024233
canis_lupus_familiaris ENSCAFG00000004874
vulpes_vulpes ENSVVUG00000016549
ursus_americanus ENSUAMG00000007053
panthera_pardus ENSPPRG00000001162
felis_catus ENSFCAG00000005163
vicugna_pacos ENSVPAG00000001990
tursiops_truncatus ENSTTRG00000012523
capra_hircus ENSCHIG00000026266
ovis_aries ENSOARG00000019317
bos_taurus ENSBTAG00000018156
bos_mutus ENSBMUG00000009117
bison_bison_bison ENSBBBG00000015478
ailuropoda_melanoleuca ENSAMEG00000001357
ursus_maritimus ENSUMAG00000020308
panthera_tigris_altaica ENSPTIG00000016686
mandrillus_leucophaeus ENSMLEG00000044331
colobus_angolensis_palliatus ENSCANG00000037712
nomascus_leucogenys ENSNLEG00000003725
ochotona_princeps ENSOPRG00000012814
mus_spicilegus ENSMSIG00000016018
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000029149
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0028085
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0027089
mus_pahari_strain_pahari_eij MGP_PahariEiJ_G0029292
rattus_norvegicus ENSRNOG00000047941
meriones_unguiculatus ENSMUGG00000027012
cricetulus_griseus_crigri-picr ENSCGRG00015025549
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001004143
cricetulus_griseus_crigri_1.0 ENSCGRG00000017188
cricetulus_griseus_crigri-picr ENSCGRG00015016242
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001017031
cricetulus_griseus_crigri_1.0 ENSCGRG00000002269
mesocricetus_auratus ENSMAUG00000009124
peromyscus_maniculatus_bairdii ENSPEMG00000012386
microtus_ochrogaster ENSMOCG00000000373
nannospalax_galili ENSNGAG00000012810
jaculus_jaculus ENSJJAG00000013514
urocitellus_parryii ENSUPAG00010006029
marmota_marmota_marmota ENSMMMG00000020449
spermophilus_dauricus ENSSDAG00000007062
ictidomys_tridecemlineatus ENSSTOG00000011411
castor_canadensis ENSCCNG00000003653
dipodomys_ordii ENSDORG00000005091
chinchilla_lanigera ENSCLAG00000006886
octodon_degus ENSODEG00000007281
cavia_aperea ENSCAPG00000016144
cavia_porcellus ENSCPOG00000008179
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000009665
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100006348
fukomys_damarensis ENSFDAG00000017823
oryctolagus_cuniculus ENSOCUG00000004323
microcebus_murinus ENSMICG00000015922
propithecus_coquereli ENSPCOG00000024940
otolemur_garnettii ENSOGAG00000012371
pan_paniscus ENSPPAG00000037629
pan_troglodytes ENSPTRG00000011770
homo_sapiens ENSG00000157992
