loxodonta_africana ENSLAFG00000000553
procavia_capensis ENSPCAG00000014211
choloepus_hoffmanni ENSCHOG00000003113
homo_sapiens ENSG00000005486
gorilla_gorilla ENSGGOG00000016935
pan_troglodytes ENSPTRG00000048656
pan_troglodytes ENSPTRG00000019312
pan_paniscus ENSPPAG00000036662
pongo_abelii ENSPPYG00000017475
papio_anubis ENSPANG00000007149
theropithecus_gelada ENSTGEG00000005234
cercocebus_atys ENSCATG00000034404
mandrillus_leucophaeus ENSMLEG00000013440
macaca_mulatta ENSMMUG00000007362
macaca_nemestrina ENSMNEG00000030584
macaca_fascicularis ENSMFAG00000003041
chlorocebus_sabaeus ENSCSAG00000018153
colobus_angolensis_palliatus ENSCANG00000042284
piliocolobus_tephrosceles ENSPTEG00000018819
rhinopithecus_bieti ENSRBIG00000030920
saimiri_boliviensis_boliviensis ENSSBOG00000027692
callithrix_jacchus ENSCJAG00000039398
cebus_capucinus_imitator ENSCCAG00000036142
aotus_nancymaae ENSANAG00000026362
carlito_syrichta ENSTSYG00000035635
propithecus_coquereli ENSPCOG00000016502
microcebus_murinus ENSMICG00000043146
prolemur_simus ENSPSMG00000013106
ictidomys_tridecemlineatus ENSSTOG00000023795
spermophilus_dauricus ENSSDAG00000009780
urocitellus_parryii ENSUPAG00010015620
marmota_marmota_marmota ENSMMMG00000010864
chinchilla_lanigera ENSCLAG00000006266
octodon_degus ENSODEG00000016225
cavia_aperea ENSCAPG00000017647
cavia_porcellus ENSCPOG00000036336
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000009312
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100003385
fukomys_damarensis ENSFDAG00000009681
peromyscus_maniculatus_bairdii ENSPEMG00000017440
microtus_ochrogaster ENSMOCG00000010816
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001013375
cricetulus_griseus_crigri_1.0 ENSCGRG00000007510
cricetulus_griseus_crigri-picr ENSCGRG00015005053
mesocricetus_auratus ENSMAUG00000019931
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000039917
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0027840
mus_spicilegus ENSMSIG00000012475
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0028839
mus_pahari_strain_pahari_eij MGP_PahariEiJ_G0024420
rattus_norvegicus ENSRNOG00000001443
meriones_unguiculatus ENSMUGG00000001245
jaculus_jaculus ENSJJAG00000015495
dipodomys_ordii ENSDORG00000027016
oryctolagus_cuniculus ENSOCUG00000013803
ochotona_princeps ENSOPRG00000000901
ursus_americanus ENSUAMG00000028188
ursus_maritimus ENSUMAG00000012907
ailuropoda_melanoleuca ENSAMEG00000010982
neovison_vison ENSNVIG00000003937
mustela_putorius_furo ENSMPUG00000016030
canis_lupus_dingo ENSCAFG00020013025
vulpes_vulpes ENSVVUG00000023778
panthera_tigris_altaica ENSPTIG00000021856
panthera_pardus ENSPPRG00000002060
felis_catus ENSFCAG00000028636
equus_asinus_asinus ENSEASG00005016240
equus_caballus ENSECAG00000021173
bos_mutus ENSBMUG00000007762
bos_taurus ENSBTAG00000005089
bison_bison_bison ENSBBBG00000011465
capra_hircus ENSCHIG00000014276
ovis_aries ENSOARG00000013380
tursiops_truncatus ENSTTRG00000011634
sus_scrofa ENSSSCG00000040182
vicugna_pacos ENSVPAG00000006384
pteropus_vampyrus ENSPVAG00000007528
myotis_lucifugus ENSMLUG00000016259
dasypus_novemcinctus ENSDNOG00000038111
nomascus_leucogenys ENSNLEG00000028998
castor_canadensis ENSCCNG00000015206
erinaceus_europaeus ENSEEUG00000012018
sorex_araneus ENSSARG00000012311
bos_mutus ENSBMUG00000007768
canis_lupus_familiaris ENSCAFG00000013405
tupaia_belangeri ENSTBEG00000014126
echinops_telfairi ENSETEG00000020315
phascolarctos_cinereus ENSPCIG00000024764
notamacropus_eugenii ENSMEUG00000002587
chelonoidis_abingdonii ENSCABG00000002383
gopherus_agassizii ENSGAGG00000022078
chrysemys_picta_bellii ENSCPBG00000027817
pelodiscus_sinensis ENSPSIG00000014609
crocodylus_porosus ENSCPRG00005005613
parus_major ENSPMJG00000018984
cyanistes_caeruleus ENSCCEG00000005392
lonchura_striata_domestica ENSLSDG00000011940
serinus_canaria ENSSCAG00000006252
zonotrichia_albicollis ENSZALG00000009727
calidris_pugnax ENSCPUG00000004716
anas_platyrhynchos_platyrhynchos ENSAPLG00000025011
anser_brachyrhynchus ENSABRG00000002103
apteryx_haastii ENSAHAG00000006793
apteryx_owenii ENSAOWG00000017498
apteryx_rowi ENSARWG00000005128
dromaius_novaehollandiae ENSDNVG00000007493
nothoprocta_perdicaria ENSNPEG00000011383
notechis_scutatus ENSNSUG00000009240
salvator_merianae ENSSMRG00000000082
sphenodon_punctatus ENSSPUG00000006085
