takifugu_rubripes ENSTRUG00000007710
tetraodon_nigroviridis ENSTNIG00000013823
mola_mola ENSMMOG00000006765
gasterosteus_aculeatus ENSGACG00000010483
labrus_bergylta ENSLBEG00000015029
hippocampus_comes ENSHCOG00000018776
seriola_dumerili ENSSDUG00000010154
seriola_lalandi_dorsalis ENSSLDG00000023115
scophthalmus_maximus ENSSMAG00000012221
fundulus_heteroclitus ENSFHEG00000015665
cyprinodon_variegatus ENSCVAG00000001202
kryptolebias_marmoratus ENSKMAG00000006589
oryzias_latipes_asm223471v1 ENSORLG00020001100
oryzias_latipes_asm223469v1 ENSORLG00015012369
oryzias_latipes_asm223467v1 ENSORLG00000011838
oryzias_melastigma ENSOMEG00000012042
maylandia_zebra ENSMZEG00005016717
astatotilapia_calliptera ENSACLG00000022907
haplochromis_burtoni ENSHBUG00000014439
pundamilia_nyererei ENSPNYG00000000683
neolamprologus_brichardi ENSNBRG00000001955
oreochromis_niloticus ENSONIG00000012832
acanthochromis_polyacanthus ENSAPOG00000023065
acanthochromis_polyacanthus ENSAPOG00000017642
amphiprion_ocellaris ENSAOCG00000022842
amphiprion_percula ENSAPEG00000010725
stegastes_partitus ENSSPAG00000014591
monopterus_albus ENSMALG00000010638
mastacembelus_armatus ENSMAMG00000000311
anabas_testudineus ENSATEG00000021943
periophthalmus_magnuspinnatus ENSPMGG00000014653
gadus_morhua ENSGMOG00000003970
xiphophorus_maculatus ENSXMAG00000011810
xiphophorus_couchianus ENSXCOG00000019376
gambusia_affinis ENSGAFG00000013800
poecilia_latipinna ENSPLAG00000003714
poecilia_mexicana ENSPMEG00000024097
poecilia_formosa ENSPFOG00000011392
poecilia_reticulata ENSPREG00000009245
cynoglossus_semilaevis ENSCSEG00000019353
esox_lucius ENSELUG00000016471
pygocentrus_nattereri ENSPNAG00000019466
astyanax_mexicanus ENSAMXG00000039039
ictalurus_punctatus ENSIPUG00000007253
danio_rerio ENSDARG00000037861
scleropages_formosus ENSSFOG00015001825
amphilophus_citrinellus ENSACIG00000023238
lepisosteus_oculatus ENSLOCG00000008181
