pan_paniscus ENSPPAG00000040237
pan_troglodytes ENSPTRG00000009613
homo_sapiens ENSG00000186407
gorilla_gorilla ENSGGOG00000038806
pongo_abelii ENSPPYG00000029564
nomascus_leucogenys ENSNLEG00000000064
macaca_mulatta ENSMMUG00000020462
macaca_nemestrina ENSMNEG00000029895
macaca_fascicularis ENSMFAG00000037856
mandrillus_leucophaeus ENSMLEG00000030891
theropithecus_gelada ENSTGEG00000027156
papio_anubis ENSPANG00000020289
cercocebus_atys ENSCATG00000041331
chlorocebus_sabaeus ENSCSAG00000004586
rhinopithecus_roxellana ENSRROG00000042204
rhinopithecus_bieti ENSRBIG00000044803
colobus_angolensis_palliatus ENSCANG00000038805
piliocolobus_tephrosceles ENSPTEG00000000687
carlito_syrichta ENSTSYG00000004714
castor_canadensis ENSCCNG00000002436
dipodomys_ordii ENSDORG00000029941
mus_spicilegus ENSMSIG00000028533
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000048498
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0018230
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0017385
mus_pahari_strain_pahari_eij MGP_PahariEiJ_G0018516
rattus_norvegicus ENSRNOG00000036726
meriones_unguiculatus ENSMUGG00000022282
cricetulus_griseus_crigri-picr ENSCGRG00015010261
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001019219
cricetulus_griseus_crigri_1.0 ENSCGRG00000008405
mesocricetus_auratus ENSMAUG00000019474
microtus_ochrogaster ENSMOCG00000014452
peromyscus_maniculatus_bairdii ENSPEMG00000003762
nannospalax_galili ENSNGAG00000002012
jaculus_jaculus ENSJJAG00000011989
fukomys_damarensis ENSFDAG00000012825
chinchilla_lanigera ENSCLAG00000008551
cavia_aperea ENSCAPG00000014889
cavia_porcellus ENSCPOG00000038474
urocitellus_parryii ENSUPAG00010023964
spermophilus_dauricus ENSSDAG00000004506
marmota_marmota_marmota ENSMMMG00000011426
tupaia_belangeri ENSTBEG00000002581
ovis_aries ENSOARG00000012417
capra_hircus ENSCHIG00000010800
bos_taurus ENSBTAG00000053365
bos_mutus ENSBMUG00000008054
bison_bison_bison ENSBBBG00000022720
vicugna_pacos ENSVPAG00000000687
mustela_putorius_furo ENSMPUG00000014189
neovison_vison ENSNVIG00000009851
ursus_maritimus ENSUMAG00000008133
ursus_americanus ENSUAMG00000005052
ailuropoda_melanoleuca ENSAMEG00000008914
canis_lupus_familiaris ENSCAFG00000004565
canis_lupus_dingo ENSCAFG00020021837
vulpes_vulpes ENSVVUG00000010054
felis_catus ENSFCAG00000041807
panthera_tigris_altaica ENSPTIG00000012638
equus_caballus ENSECAG00000008576
equus_asinus_asinus ENSEASG00005019030
erinaceus_europaeus ENSEEUG00000006145
pteropus_vampyrus ENSPVAG00000001377
myotis_lucifugus ENSMLUG00000009120
procavia_capensis ENSPCAG00000013637
loxodonta_africana ENSLAFG00000025914
echinops_telfairi ENSETEG00000010218
dasypus_novemcinctus ENSDNOG00000037977
