notamacropus_eugenii ENSMEUG00000015997
phascolarctos_cinereus ENSPCIG00000003938
sarcophilus_harrisii ENSSHAG00000002926
monodelphis_domestica ENSMODG00000007587
capra_hircus ENSCHIG00000017528
ovis_aries ENSOARG00000012083
bos_mutus ENSBMUG00000021562
bos_taurus ENSBTAG00000004783
bison_bison_bison ENSBBBG00000011439
tursiops_truncatus ENSTTRG00000013257
sus_scrofa ENSSSCG00000012920
equus_asinus_asinus ENSEASG00005005926
equus_caballus ENSECAG00000014882
ursus_maritimus ENSUMAG00000012896
ursus_americanus ENSUAMG00000005827
ailuropoda_melanoleuca ENSAMEG00000000857
neovison_vison ENSNVIG00000013189
mustela_putorius_furo ENSMPUG00000003912
canis_lupus_dingo ENSCAFG00020001558
canis_lupus_familiaris ENSCAFG00000011565
vulpes_vulpes ENSVVUG00000010374
panthera_pardus ENSPPRG00000009537
panthera_tigris_altaica ENSPTIG00000011991
felis_catus ENSFCAG00000003396
pteropus_vampyrus ENSPVAG00000008571
myotis_lucifugus ENSMLUG00000025612
pan_paniscus ENSPPAG00000030008
pan_troglodytes ENSPTRG00000003959
homo_sapiens ENSG00000172725
gorilla_gorilla ENSGGOG00000010013
pongo_abelii ENSPPYG00000002992
nomascus_leucogenys ENSNLEG00000006399
macaca_mulatta ENSMMUG00000005488
macaca_fascicularis ENSMFAG00000037995
macaca_nemestrina ENSMNEG00000044473
cercocebus_atys ENSCATG00000039163
theropithecus_gelada ENSTGEG00000004057
papio_anubis ENSPANG00000015784
mandrillus_leucophaeus ENSMLEG00000031164
chlorocebus_sabaeus ENSCSAG00000008604
piliocolobus_tephrosceles ENSPTEG00000032257
colobus_angolensis_palliatus ENSCANG00000043717
rhinopithecus_roxellana ENSRROG00000039319
rhinopithecus_bieti ENSRBIG00000043610
callithrix_jacchus ENSCJAG00000000945
cebus_capucinus_imitator ENSCCAG00000019041
saimiri_boliviensis_boliviensis ENSSBOG00000034400
aotus_nancymaae ENSANAG00000021241
carlito_syrichta ENSTSYG00000029285
prolemur_simus ENSPSMG00000017512
propithecus_coquereli ENSPCOG00000014764
microcebus_murinus ENSMICG00000004114
otolemur_garnettii ENSOGAG00000008262
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100010703
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000014004
fukomys_damarensis ENSFDAG00000008023
octodon_degus ENSODEG00000017778
octodon_degus ENSODEG00000001068
chinchilla_lanigera ENSCLAG00000015993
cavia_porcellus ENSCPOG00000010527
cavia_aperea ENSCAPG00000002278
castor_canadensis ENSCCNG00000018275
mus_spicilegus ENSMSIG00000006535
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000024835
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0023407
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0022493
mus_pahari_strain_pahari_eij MGP_PahariEiJ_G0013989
rattus_norvegicus ENSRNOG00000021828
meriones_unguiculatus ENSMUGG00000013455
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001004662
cricetulus_griseus_crigri-picr ENSCGRG00015019031
cricetulus_griseus_crigri_1.0 ENSCGRG00000014553
mesocricetus_auratus ENSMAUG00000016373
microtus_ochrogaster ENSMOCG00000015585
peromyscus_maniculatus_bairdii ENSPEMG00000011980
nannospalax_galili ENSNGAG00000019821
jaculus_jaculus ENSJJAG00000001838
dipodomys_ordii ENSDORG00000014537
ictidomys_tridecemlineatus ENSSTOG00000015711
spermophilus_dauricus ENSSDAG00000003927
urocitellus_parryii ENSUPAG00010007990
marmota_marmota_marmota ENSMMMG00000021982
ochotona_princeps ENSOPRG00000001058
tupaia_belangeri ENSTBEG00000004619
dasypus_novemcinctus ENSDNOG00000002044
loxodonta_africana ENSLAFG00000008929
procavia_capensis ENSPCAG00000008674
echinops_telfairi ENSETEG00000007389
anas_platyrhynchos_platyrhynchos ENSAPLG00000023559
coturnix_japonica ENSCJPG00005013135
nothoprocta_perdicaria ENSNPEG00000005708
lepidothrix_coronata ENSLCOG00000007231
zonotrichia_albicollis ENSZALG00000004202
cyanistes_caeruleus ENSCCEG00000017152
calidris_pugnax ENSCPUG00000004511
calidris_pygmaea ENSCPGG00000015905
anser_brachyrhynchus ENSABRG00000022060
coturnix_japonica ENSCJPG00005013136
apteryx_haastii ENSAHAG00000007370
ficedula_albicollis ENSFALG00000012176
junco_hyemalis ENSJHYG00000005611
parus_major ENSPMJG00000006958
taeniopygia_guttata ENSTGUG00000006149
lonchura_striata_domestica ENSLSDG00000003901
serinus_canaria ENSSCAG00000009578
gallus_gallus ENSGALG00000033300
numida_meleagris ENSNMEG00000004185
apteryx_owenii ENSAOWG00000013223
apteryx_rowi ENSARWG00000007314
dromaius_novaehollandiae ENSDNVG00000017323
crocodylus_porosus ENSCPRG00005012364
chelonoidis_abingdonii ENSCABG00000011969
chelonoidis_abingdonii ENSCABG00000011972
gopherus_agassizii ENSGAGG00000010052
chrysemys_picta_bellii ENSCPBG00000009361
pelodiscus_sinensis ENSPSIG00000005181
anolis_carolinensis ENSACAG00000008365
pogona_vitticeps ENSPVIG00000014607
notechis_scutatus ENSNSUG00000012634
salvator_merianae ENSSMRG00000010355
sphenodon_punctatus ENSSPUG00000009205
latimeria_chalumnae ENSLACG00000007741
hippocampus_comes ENSHCOG00000005289
periophthalmus_magnuspinnatus ENSPMGG00000013587
kryptolebias_marmoratus ENSKMAG00000001370
gasterosteus_aculeatus ENSGACG00000019429
scophthalmus_maximus ENSSMAG00000009807
cynoglossus_semilaevis ENSCSEG00000002452
seriola_dumerili ENSSDUG00000019858
seriola_lalandi_dorsalis ENSSLDG00000012652
mastacembelus_armatus ENSMAMG00000004143
monopterus_albus ENSMALG00000010629
anabas_testudineus ENSATEG00000019018
labrus_bergylta ENSLBEG00000025828
maylandia_zebra ENSMZEG00005000359
astatotilapia_calliptera ENSACLG00000003487
pundamilia_nyererei ENSPNYG00000005733
haplochromis_burtoni ENSHBUG00000002907
neolamprologus_brichardi ENSNBRG00000021715
oreochromis_niloticus ENSONIG00000001790
amphilophus_citrinellus ENSACIG00000013835
xiphophorus_maculatus ENSXMAG00000015892
xiphophorus_couchianus ENSXCOG00000002405
gambusia_affinis ENSGAFG00000005855
poecilia_mexicana ENSPMEG00000014736
poecilia_formosa ENSPFOG00000005219
poecilia_latipinna ENSPLAG00000000979
poecilia_reticulata ENSPREG00000014223
fundulus_heteroclitus ENSFHEG00000002003
cyprinodon_variegatus ENSCVAG00000016156
oryzias_latipes_asm223467v1 ENSORLG00000006000
oryzias_latipes_asm223471v1 ENSORLG00020011005
oryzias_latipes_asm223469v1 ENSORLG00015008065
oryzias_melastigma ENSOMEG00000009779
amphiprion_ocellaris ENSAOCG00000015132
amphiprion_percula ENSAPEG00000009952
acanthochromis_polyacanthus ENSAPOG00000010029
stegastes_partitus ENSSPAG00000009579
periophthalmus_magnuspinnatus ENSPMGG00000018440
takifugu_rubripes ENSTRUG00000009539
tetraodon_nigroviridis ENSTNIG00000006056
mola_mola ENSMMOG00000012447
gadus_morhua ENSGMOG00000003819
esox_lucius ENSELUG00000015281
pygocentrus_nattereri ENSPNAG00000018240
astyanax_mexicanus ENSAMXG00000040145
ictalurus_punctatus ENSIPUG00000018532
danio_rerio ENSDARG00000008660
paramormyrops_kingsleyae ENSPKIG00000004309
scleropages_formosus ENSSFOG00015012799
lepisosteus_oculatus ENSLOCG00000007079
meleagris_gallopavo ENSMGAG00000004385
apteryx_rowi ENSARWG00000013857
apteryx_haastii ENSAHAG00000006000
zonotrichia_albicollis ENSZALG00000014359
notechis_scutatus ENSNSUG00000005908
crocodylus_porosus ENSCPRG00005014175
scleropages_formosus ENSSFOG00015004424
paramormyrops_kingsleyae ENSPKIG00000008246
oryzias_latipes_asm223467v1 ENSORLG00000003176
oryzias_latipes_asm223471v1 ENSORLG00020015970
oryzias_latipes_asm223469v1 ENSORLG00015020719
oryzias_melastigma ENSOMEG00000010530
haplochromis_burtoni ENSHBUG00000021486
amphiprion_percula ENSAPEG00000018886
labrus_bergylta ENSLBEG00000004520
seriola_lalandi_dorsalis ENSSLDG00000014618
periophthalmus_magnuspinnatus ENSPMGG00000018297
lepisosteus_oculatus ENSLOCG00000006583
eptatretus_burgeri ENSEBUG00000005645
eptatretus_burgeri ENSEBUG00000012963
petromyzon_marinus ENSPMAG00000005112
