anas_platyrhynchos_platyrhynchos ENSAPLG00000005214
anser_brachyrhynchus ENSABRG00000005107
meleagris_gallopavo ENSMGAG00000008161
gallus_gallus ENSGALG00000006346
coturnix_japonica ENSCJPG00005005173
numida_meleagris ENSNMEG00000020396
calidris_pugnax ENSCPUG00000003737
calidris_pygmaea ENSCPGG00000004141
melopsittacus_undulatus ENSMUNG00000003125
junco_hyemalis ENSJHYG00000013688
zonotrichia_albicollis ENSZALG00000009582
taeniopygia_guttata ENSTGUG00000017226
taeniopygia_guttata ENSTGUG00000018384
lonchura_striata_domestica ENSLSDG00000007457
ficedula_albicollis ENSFALG00000007978
serinus_canaria ENSSCAG00000010960
parus_major ENSPMJG00000009614
lepidothrix_coronata ENSLCOG00000005738
manacus_vitellinus ENSMVIG00005010548
apteryx_haastii ENSAHAG00000006649
apteryx_rowi ENSARWG00000002231
apteryx_owenii ENSAOWG00000009131
dromaius_novaehollandiae ENSDNVG00000009746
nothoprocta_perdicaria ENSNPEG00000007839
crocodylus_porosus ENSCPRG00005010826
chelonoidis_abingdonii ENSCABG00000000997
gopherus_agassizii ENSGAGG00000021290
chrysemys_picta_bellii ENSCPBG00000008620
pelodiscus_sinensis ENSPSIG00000004117
anolis_carolinensis ENSACAG00000028502
pogona_vitticeps ENSPVIG00000007927
notechis_scutatus ENSNSUG00000003229
salvator_merianae ENSSMRG00000017516
sphenodon_punctatus ENSSPUG00000008767
phascolarctos_cinereus ENSPCIG00000010844
notamacropus_eugenii ENSMEUG00000000899
sarcophilus_harrisii ENSSHAG00000005350
monodelphis_domestica ENSMODG00000014463
dasypus_novemcinctus ENSDNOG00000037894
myotis_lucifugus ENSMLUG00000004574
loxodonta_africana ENSLAFG00000016262
bos_taurus ENSBTAG00000006694
bos_mutus ENSBMUG00000001258
bison_bison_bison ENSBBBG00000019528
capra_hircus ENSCHIG00000008797
ovis_aries ENSOARG00000014723
sus_scrofa ENSSSCG00000014310
tursiops_truncatus ENSTTRG00000006117
neovison_vison ENSNVIG00000016089
mustela_putorius_furo ENSMPUG00000009997
ursus_maritimus ENSUMAG00000017312
ailuropoda_melanoleuca ENSAMEG00000017894
canis_lupus_dingo ENSCAFG00020007199
canis_lupus_familiaris ENSCAFG00000001084
vulpes_vulpes ENSVVUG00000017464
panthera_pardus ENSPPRG00000014762
felis_catus ENSFCAG00000013929
ochotona_princeps ENSOPRG00000000203
spermophilus_dauricus ENSSDAG00000001622
panthera_tigris_altaica ENSPTIG00000020239
ursus_americanus ENSUAMG00000013590
pan_troglodytes ENSPTRG00000017259
pan_paniscus ENSPPAG00000039859
homo_sapiens ENSG00000145824
gorilla_gorilla ENSGGOG00000002842
pongo_abelii ENSPPYG00000015802
nomascus_leucogenys ENSNLEG00000008261
rhinopithecus_bieti ENSRBIG00000038279
rhinopithecus_roxellana ENSRROG00000027023
colobus_angolensis_palliatus ENSCANG00000035153
piliocolobus_tephrosceles ENSPTEG00000034207
macaca_fascicularis ENSMFAG00000031860
macaca_nemestrina ENSMNEG00000016174
macaca_mulatta ENSMMUG00000004771
theropithecus_gelada ENSTGEG00000021411
papio_anubis ENSPANG00000008617
chlorocebus_sabaeus ENSCSAG00000013376
mandrillus_leucophaeus ENSMLEG00000028192
cercocebus_atys ENSCATG00000030316
callithrix_jacchus ENSCJAG00000005888
saimiri_boliviensis_boliviensis ENSSBOG00000001404
cebus_capucinus_imitator ENSCCAG00000026689
aotus_nancymaae ENSANAG00000030393
carlito_syrichta ENSTSYG00000026430
microcebus_murinus ENSMICG00000038499
prolemur_simus ENSPSMG00000000113
propithecus_coquereli ENSPCOG00000014350
propithecus_coquereli ENSPCOG00000019154
otolemur_garnettii ENSOGAG00000029678
castor_canadensis ENSCCNG00000018899
dipodomys_ordii ENSDORG00000026982
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000021508
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0019462
mus_spicilegus ENSMSIG00000019603
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0018582
mus_pahari_strain_pahari_eij MGP_PahariEiJ_G0019647
rattus_norvegicus ENSRNOG00000011984
meriones_unguiculatus ENSMUGG00000008171
cricetulus_griseus_crigri-picr ENSCGRG00015016601
cricetulus_griseus_crigri_1.0 ENSCGRG00000006781
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001014024
mesocricetus_auratus ENSMAUG00000014617
peromyscus_maniculatus_bairdii ENSPEMG00000030331
microtus_ochrogaster ENSMOCG00000012248
nannospalax_galili ENSNGAG00000017521
chinchilla_lanigera ENSCLAG00000014297
cavia_porcellus ENSCPOG00000020514
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000015249
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100004042
fukomys_damarensis ENSFDAG00000010114
octodon_degus ENSODEG00000008019
ictidomys_tridecemlineatus ENSSTOG00000022730
urocitellus_parryii ENSUPAG00010014356
marmota_marmota_marmota ENSMMMG00000005958
tupaia_belangeri ENSTBEG00000006850
equus_asinus_asinus ENSEASG00005020493
equus_caballus ENSECAG00000032085
pteropus_vampyrus ENSPVAG00000002521
erinaceus_europaeus ENSEEUG00000000500
vicugna_pacos ENSVPAG00000011616
procavia_capensis ENSPCAG00000001802
ornithorhynchus_anatinus ENSOANG00000004893
xenopus_tropicalis ENSXETG00000007899
latimeria_chalumnae ENSLACG00000022638
scleropages_formosus ENSSFOG00015002849
paramormyrops_kingsleyae ENSPKIG00000020045
periophthalmus_magnuspinnatus ENSPMGG00000001495
poecilia_mexicana ENSPMEG00000000373
poecilia_formosa ENSPFOG00000004576
poecilia_latipinna ENSPLAG00000015137
poecilia_reticulata ENSPREG00000010487
xiphophorus_maculatus ENSXMAG00000008516
xiphophorus_couchianus ENSXCOG00000014256
gambusia_affinis ENSGAFG00000016820
cyprinodon_variegatus ENSCVAG00000008499
fundulus_heteroclitus ENSFHEG00000008530
gasterosteus_aculeatus ENSGACG00000016464
mastacembelus_armatus ENSMAMG00000017637
monopterus_albus ENSMALG00000009083
amphiprion_percula ENSAPEG00000002109
amphiprion_ocellaris ENSAOCG00000015641
acanthochromis_polyacanthus ENSAPOG00000019671
stegastes_partitus ENSSPAG00000021999
seriola_dumerili ENSSDUG00000002234
seriola_lalandi_dorsalis ENSSLDG00000022982
anabas_testudineus ENSATEG00000003623
scophthalmus_maximus ENSSMAG00000010064
oryzias_latipes_asm223467v1 ENSORLG00000000201
oryzias_latipes_asm223471v1 ENSORLG00020007493
