mola_mola ENSMMOG00000000757
takifugu_rubripes ENSTRUG00000009739
labrus_bergylta ENSLBEG00000025587
mastacembelus_armatus ENSMAMG00000019780
monopterus_albus ENSMALG00000003865
maylandia_zebra ENSMZEG00005012013
haplochromis_burtoni ENSHBUG00000006779
neolamprologus_brichardi ENSNBRG00000020639
oreochromis_niloticus ENSONIG00000020362
amphilophus_citrinellus ENSACIG00000007486
poecilia_latipinna ENSPLAG00000007872
poecilia_formosa ENSPFOG00000010313
poecilia_reticulata ENSPREG00000018802
poecilia_reticulata ENSPREG00000018941
mastacembelus_armatus ENSMAMG00000019747
gasterosteus_aculeatus ENSGACG00000009188
amphiprion_ocellaris ENSAOCG00000000359
amphiprion_percula ENSAPEG00000001712
acanthochromis_polyacanthus ENSAPOG00000009473
stegastes_partitus ENSSPAG00000001106
astatotilapia_calliptera ENSACLG00000013247
maylandia_zebra ENSMZEG00005026758
astatotilapia_calliptera ENSACLG00000015375
maylandia_zebra ENSMZEG00005026755
haplochromis_burtoni ENSHBUG00000020350
oreochromis_niloticus ENSONIG00000013602
neolamprologus_brichardi ENSNBRG00000019722
poecilia_latipinna ENSPLAG00000002677
poecilia_mexicana ENSPMEG00000023425
poecilia_reticulata ENSPREG00000019545
fundulus_heteroclitus ENSFHEG00000004383
cyprinodon_variegatus ENSCVAG00000008021
oryzias_latipes_asm223471v1 ENSORLG00020009710
oryzias_latipes_asm223469v1 ENSORLG00015005150
oryzias_latipes_asm223467v1 ENSORLG00000015481
oryzias_melastigma ENSOMEG00000005098
periophthalmus_magnuspinnatus ENSPMGG00000001118
ictalurus_punctatus ENSIPUG00000001887
ictalurus_punctatus ENSIPUG00000002022
ictalurus_punctatus ENSIPUG00000003930
ictalurus_punctatus ENSIPUG00000004806
astyanax_mexicanus ENSAMXG00000009202
danio_rerio ENSDARG00000021688
danio_rerio ENSDARG00000004953
pygocentrus_nattereri ENSPNAG00000001998
pygocentrus_nattereri ENSPNAG00000016799
pygocentrus_nattereri ENSPNAG00000016845
astyanax_mexicanus ENSAMXG00000015797
astyanax_mexicanus ENSAMXG00000043681
astyanax_mexicanus ENSAMXG00000040238
astyanax_mexicanus ENSAMXG00000031827
ictalurus_punctatus ENSIPUG00000013531
ictalurus_punctatus ENSIPUG00000013435
ictalurus_punctatus ENSIPUG00000013364
danio_rerio ENSDARG00000008019
danio_rerio ENSDARG00000023369
esox_lucius ENSELUG00000023626
esox_lucius ENSELUG00000023570
scleropages_formosus ENSSFOG00015010556
paramormyrops_kingsleyae ENSPKIG00000007947
astyanax_mexicanus ENSAMXG00000015779
pygocentrus_nattereri ENSPNAG00000016561
danio_rerio ENSDARG00000026049
pygocentrus_nattereri ENSPNAG00000016578
astyanax_mexicanus ENSAMXG00000030475
ictalurus_punctatus ENSIPUG00000013331
danio_rerio ENSDARG00000051795
scleropages_formosus ENSSFOG00015011828
lepisosteus_oculatus ENSLOCG00000006439
meleagris_gallopavo ENSMGAG00000014565
gallus_gallus ENSGALG00000016142
pygocentrus_nattereri ENSPNAG00000014487
astyanax_mexicanus ENSAMXG00000002138
ictalurus_punctatus ENSIPUG00000012438
danio_rerio ENSDARG00000014427
danio_rerio ENSDARG00000024789
lepisosteus_oculatus ENSLOCG00000001408
eptatretus_burgeri ENSEBUG00000002909
eptatretus_burgeri ENSEBUG00000002083
eptatretus_burgeri ENSEBUG00000000780
eptatretus_burgeri ENSEBUG00000001173
petromyzon_marinus ENSPMAG00000000257
