anser_brachyrhynchus ENSABRG00000019995
anas_platyrhynchos_platyrhynchos ENSAPLG00000014183
gallus_gallus ENSGALG00000003533
coturnix_japonica ENSCJPG00005012962
numida_meleagris ENSNMEG00000003263
calidris_pygmaea ENSCPGG00000006482
serinus_canaria ENSSCAG00000004132
junco_hyemalis ENSJHYG00000014128
ficedula_albicollis ENSFALG00000013004
zonotrichia_albicollis ENSZALG00000007957
manacus_vitellinus ENSMVIG00005006720
cyanistes_caeruleus ENSCCEG00000002935
parus_major ENSPMJG00000015371
taeniopygia_guttata ENSTGUG00000004833
apteryx_haastii ENSAHAG00000017217
nothoprocta_perdicaria ENSNPEG00000010289
chelonoidis_abingdonii ENSCABG00000014536
gopherus_agassizii ENSGAGG00000023930
chrysemys_picta_bellii ENSCPBG00000011633
pelodiscus_sinensis ENSPSIG00000006484
sphenodon_punctatus ENSSPUG00000001097
apteryx_rowi ENSARWG00000005785
apteryx_owenii ENSAOWG00000007631
ornithorhynchus_anatinus ENSOANG00000001528
ornithorhynchus_anatinus ENSOANG00000007714
myotis_lucifugus ENSMLUG00000005353
pteropus_vampyrus ENSPVAG00000001781
equus_asinus_asinus ENSEASG00005015083
ovis_aries ENSOARG00000000965
capra_hircus ENSCHIG00000014162
bos_taurus ENSBTAG00000012416
bos_mutus ENSBMUG00000020054
bison_bison_bison ENSBBBG00000005715
tursiops_truncatus ENSTTRG00000011867
sus_scrofa ENSSSCG00000010774
canis_lupus_dingo ENSCAFG00020020442
canis_lupus_familiaris ENSCAFG00000013430
vulpes_vulpes ENSVVUG00000000714
mustela_putorius_furo ENSMPUG00000009718
ursus_americanus ENSUAMG00000021080
ailuropoda_melanoleuca ENSAMEG00000003280
panthera_pardus ENSPPRG00000004352
panthera_tigris_altaica ENSPTIG00000006428
felis_catus ENSFCAG00000002318
equus_caballus ENSECAG00000018610
ursus_maritimus ENSUMAG00000010230
sorex_araneus ENSSARG00000010254
chinchilla_lanigera ENSCLAG00000003411
octodon_degus ENSODEG00000017284
cavia_porcellus ENSCPOG00000008288
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100006829
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000018509
fukomys_damarensis ENSFDAG00000008533
castor_canadensis ENSCCNG00000001486
cricetulus_griseus_crigri_1.0 ENSCGRG00000013714
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001022735
cricetulus_griseus_crigri-picr ENSCGRG00015027767
mesocricetus_auratus ENSMAUG00000002417
peromyscus_maniculatus_bairdii ENSPEMG00000001151
