phascolarctos_cinereus ENSPCIG00000009383
sarcophilus_harrisii ENSSHAG00000012755
chinchilla_lanigera ENSCLAG00000011573
cavia_porcellus ENSCPOG00000040357
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000009195
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100011845
fukomys_damarensis ENSFDAG00000009885
spermophilus_dauricus ENSSDAG00000004090
urocitellus_parryii ENSUPAG00010003258
ictidomys_tridecemlineatus ENSSTOG00000020296
marmota_marmota_marmota ENSMMMG00000005081
castor_canadensis ENSCCNG00000022780
dipodomys_ordii ENSDORG00000006613
rattus_norvegicus ENSRNOG00000055534
rattus_norvegicus ENSRNOG00000029508
rattus_norvegicus ENSRNOG00000049280
rattus_norvegicus ENSRNOG00000046350
rattus_norvegicus ENSRNOG00000052229
rattus_norvegicus ENSRNOG00000046699
mus_spicilegus ENSMSIG00000021343
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0025561
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000017002
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0024641
mus_pahari_strain_pahari_eij MGP_PahariEiJ_G0026085
meriones_unguiculatus ENSMUGG00000026250
cricetulus_griseus_crigri-picr ENSCGRG00015022290
cricetulus_griseus_crigri-picr ENSCGRG00015022300
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001016280
cricetulus_griseus_crigri_1.0 ENSCGRG00000009814
cricetulus_griseus_crigri-picr ENSCGRG00015022285
cricetulus_griseus_crigri-picr ENSCGRG00015022304
peromyscus_maniculatus_bairdii ENSPEMG00000020335
microtus_ochrogaster ENSMOCG00000001280
nannospalax_galili ENSNGAG00000006909
jaculus_jaculus ENSJJAG00000010935
ochotona_princeps ENSOPRG00000011937
pan_troglodytes ENSPTRG00000013540
pan_paniscus ENSPPAG00000031762
homo_sapiens ENSG00000124107
gorilla_gorilla ENSGGOG00000016177
pongo_abelii ENSPPYG00000011051
nomascus_leucogenys ENSNLEG00000006690
macaca_fascicularis ENSMFAG00000040605
macaca_nemestrina ENSMNEG00000032041
mandrillus_leucophaeus ENSMLEG00000032321
papio_anubis ENSPANG00000020369
theropithecus_gelada ENSTGEG00000020699
cercocebus_atys ENSCATG00000039703
chlorocebus_sabaeus ENSCSAG00000014312
colobus_angolensis_palliatus ENSCANG00000034170
piliocolobus_tephrosceles ENSPTEG00000023153
rhinopithecus_roxellana ENSRROG00000028775
rhinopithecus_bieti ENSRBIG00000036164
cebus_capucinus_imitator ENSCCAG00000022304
saimiri_boliviensis_boliviensis ENSSBOG00000020031
callithrix_jacchus ENSCJAG00000017558
aotus_nancymaae ENSANAG00000026261
carlito_syrichta ENSTSYG00000011337
prolemur_simus ENSPSMG00000025128
propithecus_coquereli ENSPCOG00000020689
otolemur_garnettii ENSOGAG00000005681
capra_hircus ENSCHIG00000012213
ovis_aries ENSOARG00000004969
bos_mutus ENSBMUG00000021130
bos_taurus ENSBTAG00000004148
bison_bison_bison ENSBBBG00000005524
tursiops_truncatus ENSTTRG00000003383
sus_scrofa ENSSSCG00000039573
vicugna_pacos ENSVPAG00000005029
sorex_araneus ENSSARG00000002916
sorex_araneus ENSSARG00000006437
sorex_araneus ENSSARG00000007975
erinaceus_europaeus ENSEEUG00000006081
ursus_americanus ENSUAMG00000017696
ursus_maritimus ENSUMAG00000025315
ailuropoda_melanoleuca ENSAMEG00000004196
neovison_vison ENSNVIG00000010853
mustela_putorius_furo ENSMPUG00000017639
canis_lupus_familiaris ENSCAFG00000028626
canis_lupus_dingo ENSCAFG00020013855
vulpes_vulpes ENSVVUG00000018858
panthera_tigris_altaica ENSPTIG00000018088
panthera_pardus ENSPPRG00000000698
felis_catus ENSFCAG00000009810
equus_caballus ENSECAG00000016161
equus_asinus_asinus ENSEASG00005023398
choloepus_hoffmanni ENSCHOG00000005769
dasypus_novemcinctus ENSDNOG00000040689
loxodonta_africana ENSLAFG00000010926
procavia_capensis ENSPCAG00000007633
ornithorhynchus_anatinus ENSOANG00000020962
ornithorhynchus_anatinus ENSOANG00000007843
chelonoidis_abingdonii ENSCABG00000020094
chrysemys_picta_bellii ENSCPBG00000017804
crocodylus_porosus ENSCPRG00005011979
notechis_scutatus ENSNSUG00000014804
