notamacropus_eugenii ENSMEUG00000014324
phascolarctos_cinereus ENSPCIG00000026020
sarcophilus_harrisii ENSSHAG00000018931
monodelphis_domestica ENSMODG00000010730
pteropus_vampyrus ENSPVAG00000003902
myotis_lucifugus ENSMLUG00000011863
erinaceus_europaeus ENSEEUG00000001871
capra_hircus ENSCHIG00000015110
ovis_aries ENSOARG00000018481
bos_taurus ENSBTAG00000018363
bos_mutus ENSBMUG00000013357
bison_bison_bison ENSBBBG00000018046
tursiops_truncatus ENSTTRG00000011344
sus_scrofa ENSSSCG00000015315
vicugna_pacos ENSVPAG00000002255
equus_asinus_asinus ENSEASG00005020055
equus_caballus ENSECAG00000011070
ursus_maritimus ENSUMAG00000019063
ursus_americanus ENSUAMG00000000194
ailuropoda_melanoleuca ENSAMEG00000002033
mustela_putorius_furo ENSMPUG00000008377
neovison_vison ENSNVIG00000004317
canis_lupus_dingo ENSCAFG00020011883
canis_lupus_familiaris ENSCAFG00000001980
vulpes_vulpes ENSVVUG00000015356
panthera_pardus ENSPPRG00000000466
panthera_tigris_altaica ENSPTIG00000015729
felis_catus ENSFCAG00000038430
homo_sapiens ENSG00000127993
gorilla_gorilla ENSGGOG00000041453
pan_troglodytes ENSPTRG00000019397
pongo_abelii ENSPPYG00000017819
colobus_angolensis_palliatus ENSCANG00000030390
piliocolobus_tephrosceles ENSPTEG00000028700
rhinopithecus_roxellana ENSRROG00000038399
rhinopithecus_bieti ENSRBIG00000011170
mandrillus_leucophaeus ENSMLEG00000033995
papio_anubis ENSPANG00000016469
cercocebus_atys ENSCATG00000031691
macaca_fascicularis ENSMFAG00000029561
macaca_nemestrina ENSMNEG00000039222
macaca_mulatta ENSMMUG00000015534
chlorocebus_sabaeus ENSCSAG00000012609
pan_paniscus ENSPPAG00000038032
pan_troglodytes ENSPTRG00000043160
nomascus_leucogenys ENSNLEG00000015330
theropithecus_gelada ENSTGEG00000002780
pan_paniscus ENSPPAG00000036190
pan_troglodytes ENSPTRG00000049120
gorilla_gorilla ENSGGOG00000028480
nomascus_leucogenys ENSNLEG00000031531
rhinopithecus_bieti ENSRBIG00000040995
rhinopithecus_roxellana ENSRROG00000035808
colobus_angolensis_palliatus ENSCANG00000007830
mandrillus_leucophaeus ENSMLEG00000038206
cercocebus_atys ENSCATG00000033968
papio_anubis ENSPANG00000020591
macaca_fascicularis ENSMFAG00000031159
macaca_mulatta ENSMMUG00000008812
macaca_nemestrina ENSMNEG00000037991
chlorocebus_sabaeus ENSCSAG00000003627
saimiri_boliviensis_boliviensis ENSSBOG00000021834
cebus_capucinus_imitator ENSCCAG00000033867
callithrix_jacchus ENSCJAG00000040481
aotus_nancymaae ENSANAG00000033815
carlito_syrichta ENSTSYG00000009373
propithecus_coquereli ENSPCOG00000026924
prolemur_simus ENSPSMG00000011043
microcebus_murinus ENSMICG00000037104
microcebus_murinus ENSMICG00000034619
otolemur_garnettii ENSOGAG00000010843
mus_spicilegus ENSMSIG00000008157
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0027927
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000040302
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0026932
mus_pahari_strain_pahari_eij MGP_PahariEiJ_G0021705
rattus_norvegicus ENSRNOG00000008980
meriones_unguiculatus ENSMUGG00000010349
meriones_unguiculatus ENSMUGG00000010333
cricetulus_griseus_crigri_1.0 ENSCGRG00000013275
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001016551
cricetulus_griseus_crigri-picr ENSCGRG00015024683
mesocricetus_auratus ENSMAUG00000020038
peromyscus_maniculatus_bairdii ENSPEMG00000008284
