gallus_gallus ENSGALG00000036949
dromaius_novaehollandiae ENSDNVG00000000173
meleagris_gallopavo ENSMGAG00000001477
anser_brachyrhynchus ENSABRG00000003095
lepidothrix_coronata ENSLCOG00000001199
manacus_vitellinus ENSMVIG00005005172
taeniopygia_guttata ENSTGUG00000000911
lonchura_striata_domestica ENSLSDG00000016349
ficedula_albicollis ENSFALG00000010769
zonotrichia_albicollis ENSZALG00000004361
calidris_pygmaea ENSCPGG00000002574
calidris_pugnax ENSCPUG00000012565
chelonoidis_abingdonii ENSCABG00000009781
chrysemys_picta_bellii ENSCPBG00000011209
crocodylus_porosus ENSCPRG00005003050
notechis_scutatus ENSNSUG00000013924
anolis_carolinensis ENSACAG00000004855
salvator_merianae ENSSMRG00000002736
numida_meleagris ENSNMEG00000004568
coturnix_japonica ENSCJPG00005016116
melopsittacus_undulatus ENSMUNG00000009127
apteryx_owenii ENSAOWG00000016791
apteryx_rowi ENSARWG00000000330
apteryx_haastii ENSAHAG00000012652
nothoprocta_perdicaria ENSNPEG00000004475
anas_platyrhynchos_platyrhynchos ENSAPLG00000031239
notamacropus_eugenii ENSMEUG00000005166
phascolarctos_cinereus ENSPCIG00000026165
sarcophilus_harrisii ENSSHAG00000009150
monodelphis_domestica ENSMODG00000028068
panthera_pardus ENSPPRG00000010000
pteropus_vampyrus ENSPVAG00000014795
myotis_lucifugus ENSMLUG00000007641
equus_asinus_asinus ENSEASG00005004801
equus_caballus ENSECAG00000007189
ovis_aries ENSOARG00000007411
capra_hircus ENSCHIG00000014521
bos_taurus ENSBTAG00000012263
bos_mutus ENSBMUG00000014291
bison_bison_bison ENSBBBG00000000993
tursiops_truncatus ENSTTRG00000007788
sus_scrofa ENSSSCG00000028108
mustela_putorius_furo ENSMPUG00000015880
neovison_vison ENSNVIG00000022722
ursus_americanus ENSUAMG00000027056
ursus_maritimus ENSUMAG00000013272
ailuropoda_melanoleuca ENSAMEG00000009594
canis_lupus_familiaris ENSCAFG00000028982
canis_lupus_familiaris ENSCAFG00000013278
canis_lupus_dingo ENSCAFG00020019759
vulpes_vulpes ENSVVUG00000026882
panthera_pardus ENSPPRG00000010363
panthera_tigris_altaica ENSPTIG00000008013
felis_catus ENSFCAG00000011649
sorex_araneus ENSSARG00000012188
erinaceus_europaeus ENSEEUG00000015802
ailuropoda_melanoleuca ENSAMEG00000007901
castor_canadensis ENSCCNG00000030656
dipodomys_ordii ENSDORG00000003550
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001015362
cricetulus_griseus_crigri_1.0 ENSCGRG00000011471
cricetulus_griseus_crigri-picr ENSCGRG00015019606
mesocricetus_auratus ENSMAUG00000011596
microtus_ochrogaster ENSMOCG00000005373
peromyscus_maniculatus_bairdii ENSPEMG00000010854
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000036995
mus_spicilegus ENSMSIG00000004611
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0027637
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0026657
mus_pahari_strain_pahari_eij MGP_PahariEiJ_G0028990
rattus_norvegicus ENSRNOG00000049714
meriones_unguiculatus ENSMUGG00000020624
nannospalax_galili ENSNGAG00000008083
jaculus_jaculus ENSJJAG00000010949
chinchilla_lanigera ENSCLAG00000009066
octodon_degus ENSODEG00000013894
cavia_porcellus ENSCPOG00000023338
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100007635
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000011692
fukomys_damarensis ENSFDAG00000020237
urocitellus_parryii ENSUPAG00010020955
ictidomys_tridecemlineatus ENSSTOG00000009547
marmota_marmota_marmota ENSMMMG00000018861
spermophilus_dauricus ENSSDAG00000009785
oryctolagus_cuniculus ENSOCUG00000000227
ochotona_princeps ENSOPRG00000012450
pan_troglodytes ENSPTRG00000049339
pan_paniscus ENSPPAG00000031178
homo_sapiens ENSG00000088280
gorilla_gorilla ENSGGOG00000001154
pongo_abelii ENSPPYG00000001740
nomascus_leucogenys ENSNLEG00000008490
macaca_nemestrina ENSMNEG00000030421
macaca_mulatta ENSMMUG00000042021
cercocebus_atys ENSCATG00000031223
papio_anubis ENSPANG00000026395
theropithecus_gelada ENSTGEG00000003931
chlorocebus_sabaeus ENSCSAG00000000925
piliocolobus_tephrosceles ENSPTEG00000012526
rhinopithecus_bieti ENSRBIG00000031176
rhinopithecus_roxellana ENSRROG00000041593
colobus_angolensis_palliatus ENSCANG00000030146
mandrillus_leucophaeus ENSMLEG00000030024
macaca_fascicularis ENSMFAG00000038006
saimiri_boliviensis_boliviensis ENSSBOG00000027636
callithrix_jacchus ENSCJAG00000001861
cebus_capucinus_imitator ENSCCAG00000022314
aotus_nancymaae ENSANAG00000029202
carlito_syrichta ENSTSYG00000030069
propithecus_coquereli ENSPCOG00000021852
prolemur_simus ENSPSMG00000013534
microcebus_murinus ENSMICG00000033880
otolemur_garnettii ENSOGAG00000009200
tupaia_belangeri ENSTBEG00000001436
dasypus_novemcinctus ENSDNOG00000002631
procavia_capensis ENSPCAG00000010721
loxodonta_africana ENSLAFG00000012812
echinops_telfairi ENSETEG00000006977
