ciona_savignyi ENSCSAVG00000002224
ciona_intestinalis ENSCING00000022819
ciona_intestinalis ENSCING00000000323
ciona_intestinalis ENSCING00000023262
ciona_intestinalis ENSCING00000019101
chelonoidis_abingdonii ENSCABG00000002964
gopherus_agassizii ENSGAGG00000004054
chrysemys_picta_bellii ENSCPBG00000020004
melopsittacus_undulatus ENSMUNG00000006598
calidris_pygmaea ENSCPGG00000017299
lonchura_striata_domestica ENSLSDG00000004402
parus_major ENSPMJG00000017242
junco_hyemalis ENSJHYG00000005988
anas_platyrhynchos_platyrhynchos ENSAPLG00000006151
anser_brachyrhynchus ENSABRG00000011161
numida_meleagris ENSNMEG00000008319
coturnix_japonica ENSCJPG00005013582
nothoprocta_perdicaria ENSNPEG00000003922
sphenodon_punctatus ENSSPUG00000000330
salvator_merianae ENSSMRG00000020079
taeniopygia_guttata ENSTGUG00000008663
zonotrichia_albicollis ENSZALG00000002961
ficedula_albicollis ENSFALG00000013968
manacus_vitellinus ENSMVIG00005003273
lepidothrix_coronata ENSLCOG00000002160
gallus_gallus ENSGALG00000041914
apteryx_rowi ENSARWG00000017768
dromaius_novaehollandiae ENSDNVG00000009441
crocodylus_porosus ENSCPRG00005004979
pelodiscus_sinensis ENSPSIG00000015097
pogona_vitticeps ENSPVIG00000005594
notechis_scutatus ENSNSUG00000020042
anolis_carolinensis ENSACAG00000001948
xenopus_tropicalis ENSXETG00000024037
latimeria_chalumnae ENSLACG00000012557
paramormyrops_kingsleyae ENSPKIG00000003380
paramormyrops_kingsleyae ENSPKIG00000017255
scleropages_formosus ENSSFOG00015021819
mastacembelus_armatus ENSMAMG00000023545
anabas_testudineus ENSATEG00000024616
oryzias_latipes_asm223471v1 ENSORLG00020000462
oryzias_latipes_asm223469v1 ENSORLG00015006572
oryzias_latipes_asm223467v1 ENSORLG00000009510
amphilophus_citrinellus ENSACIG00000006894
astatotilapia_calliptera ENSACLG00000027966
haplochromis_burtoni ENSHBUG00000011655
pundamilia_nyererei ENSPNYG00000016675
maylandia_zebra ENSMZEG00005013254
oreochromis_niloticus ENSONIG00000002292
neolamprologus_brichardi ENSNBRG00000004563
periophthalmus_magnuspinnatus ENSPMGG00000010094
mola_mola ENSMMOG00000006980
takifugu_rubripes ENSTRUG00000019735
scophthalmus_maximus ENSSMAG00000014008
cynoglossus_semilaevis ENSCSEG00000012438
stegastes_partitus ENSSPAG00000009054
labrus_bergylta ENSLBEG00000027147
poecilia_mexicana ENSPMEG00000019012
poecilia_mexicana ENSPMEG00000022665
poecilia_formosa ENSPFOG00000011051
poecilia_latipinna ENSPLAG00000017468
gambusia_affinis ENSGAFG00000020133
amphiprion_ocellaris ENSAOCG00000019940
amphiprion_percula ENSAPEG00000009756
acanthochromis_polyacanthus ENSAPOG00000005497
seriola_lalandi_dorsalis ENSSLDG00000023954
seriola_dumerili ENSSDUG00000007824
tetraodon_nigroviridis ENSTNIG00000011952
xiphophorus_maculatus ENSXMAG00000023880
xiphophorus_couchianus ENSXCOG00000008707
poecilia_reticulata ENSPREG00000005255
fundulus_heteroclitus ENSFHEG00000002614
cyprinodon_variegatus ENSCVAG00000014080
kryptolebias_marmoratus ENSKMAG00000020477
oryzias_melastigma ENSOMEG00000013099
hippocampus_comes ENSHCOG00000009086
monopterus_albus ENSMALG00000006649
esox_lucius ENSELUG00000006813
pygocentrus_nattereri ENSPNAG00000016961
ictalurus_punctatus ENSIPUG00000003287
astyanax_mexicanus ENSAMXG00000034036
danio_rerio ENSDARG00000086332
notamacropus_eugenii ENSMEUG00000016306
phascolarctos_cinereus ENSPCIG00000030298
monodelphis_domestica ENSMODG00000008344
capra_hircus ENSCHIG00000005545
bison_bison_bison ENSBBBG00000010143
bos_mutus ENSBMUG00000014621
bos_taurus ENSBTAG00000022825
ovis_aries ENSOARG00000000797
sus_scrofa ENSSSCG00000037605
tursiops_truncatus ENSTTRG00000015705
equus_asinus_asinus ENSEASG00005001267
equus_caballus ENSECAG00000031100
canis_lupus_familiaris ENSCAFG00000015362
canis_lupus_dingo ENSCAFG00020016791
ursus_americanus ENSUAMG00000018829
felis_catus ENSFCAG00000045373
panthera_pardus ENSPPRG00000022966
ailuropoda_melanoleuca ENSAMEG00000008906
ursus_maritimus ENSUMAG00000009119
mustela_putorius_furo ENSMPUG00000016562
neovison_vison ENSNVIG00000006807
vulpes_vulpes ENSVVUG00000015104
myotis_lucifugus ENSMLUG00000029697
erinaceus_europaeus ENSEEUG00000009880
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001003030
mesocricetus_auratus ENSMAUG00000000701
peromyscus_maniculatus_bairdii ENSPEMG00000009259
microtus_ochrogaster ENSMOCG00000007653
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0029001
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000047843
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0027998
mus_pahari_strain_pahari_eij MGP_PahariEiJ_G0024569
rattus_norvegicus ENSRNOG00000001009
meriones_unguiculatus ENSMUGG00000015518
nannospalax_galili ENSNGAG00000013902
urocitellus_parryii ENSUPAG00010006894
spermophilus_dauricus ENSSDAG00000019438
ictidomys_tridecemlineatus ENSSTOG00000021622
marmota_marmota_marmota ENSMMMG00000006279
fukomys_damarensis ENSFDAG00000012465
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100007153
chinchilla_lanigera ENSCLAG00000012095
jaculus_jaculus ENSJJAG00000022483
microcebus_murinus ENSMICG00000043223
microcebus_murinus ENSMICG00000046776
propithecus_coquereli ENSPCOG00000000280
prolemur_simus ENSPSMG00000003477
otolemur_garnettii ENSOGAG00000000638
otolemur_garnettii ENSOGAG00000026020
cavia_porcellus ENSCPOG00000025281
octodon_degus ENSODEG00000010514
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000015979
castor_canadensis ENSCCNG00000003922
macaca_mulatta ENSMMUG00000013275
macaca_nemestrina ENSMNEG00000000029
macaca_fascicularis ENSMFAG00000036994
chlorocebus_sabaeus ENSCSAG00000017754
theropithecus_gelada ENSTGEG00000013883
papio_anubis ENSPANG00000015667
cercocebus_atys ENSCATG00000039656
rhinopithecus_bieti ENSRBIG00000040061
piliocolobus_tephrosceles ENSPTEG00000020812
pan_troglodytes ENSPTRG00000043928
pan_troglodytes ENSPTRG00000019436
homo_sapiens ENSG00000164713
gorilla_gorilla ENSGGOG00000009646
pongo_abelii ENSPPYG00000025815
pongo_abelii ENSPPYG00000001118
pan_troglodytes ENSPTRG00000052051
mandrillus_leucophaeus ENSMLEG00000038264
colobus_angolensis_palliatus ENSCANG00000038002
pan_paniscus ENSPPAG00000031565
nomascus_leucogenys ENSNLEG00000035321
saimiri_boliviensis_boliviensis ENSSBOG00000032858
rhinopithecus_roxellana ENSRROG00000030198
cebus_capucinus_imitator ENSCCAG00000022002
callithrix_jacchus ENSCJAG00000031296
aotus_nancymaae ENSANAG00000027654
procavia_capensis ENSPCAG00000011948
loxodonta_africana ENSLAFG00000031280
drosophila_melanogaster FBgn0035444
caenorhabditis_elegans_strain_n2 WBGene00017385
