caenorhabditis_elegans_strain_n2 WBGene00015703
drosophila_melanogaster FBgn0029833
poecilia_mexicana ENSPMEG00000023805
poecilia_formosa ENSPFOG00000017218
poecilia_latipinna ENSPLAG00000020181
poecilia_reticulata ENSPREG00000011974
xiphophorus_maculatus ENSXMAG00000023339
xiphophorus_couchianus ENSXCOG00000016543
gambusia_affinis ENSGAFG00000000561
fundulus_heteroclitus ENSFHEG00000017670
cyprinodon_variegatus ENSCVAG00000005236
kryptolebias_marmoratus ENSKMAG00000000443
oryzias_latipes_asm223471v1 ENSORLG00020003467
oryzias_latipes_asm223467v1 ENSORLG00000030590
oryzias_latipes_asm223469v1 ENSORLG00015012756
oryzias_melastigma ENSOMEG00000000379
cynoglossus_semilaevis ENSCSEG00000002120
astatotilapia_calliptera ENSACLG00000001364
maylandia_zebra ENSMZEG00005007740
haplochromis_burtoni ENSHBUG00000017135
pundamilia_nyererei ENSPNYG00000010081
neolamprologus_brichardi ENSNBRG00000002861
oreochromis_niloticus ENSONIG00000002566
amphilophus_citrinellus ENSACIG00000013270
tetraodon_nigroviridis ENSTNIG00000000134
takifugu_rubripes ENSTRUG00000009679
seriola_lalandi_dorsalis ENSSLDG00000010308
seriola_lalandi_dorsalis ENSSLDG00000002831
seriola_dumerili ENSSDUG00000005874
scophthalmus_maximus ENSSMAG00000013065
monopterus_albus ENSMALG00000008278
anabas_testudineus ENSATEG00000018544
amphiprion_percula ENSAPEG00000005866
amphiprion_ocellaris ENSAOCG00000000691
acanthochromis_polyacanthus ENSAPOG00000012469
stegastes_partitus ENSSPAG00000009797
labrus_bergylta ENSLBEG00000028699
mola_mola ENSMMOG00000004204
hippocampus_comes ENSHCOG00000015082
mastacembelus_armatus ENSMAMG00000020164
periophthalmus_magnuspinnatus ENSPMGG00000016319
gadus_morhua ENSGMOG00000005450
esox_lucius ENSELUG00000020077
astyanax_mexicanus ENSAMXG00000034833
astyanax_mexicanus ENSAMXG00000039064
pygocentrus_nattereri ENSPNAG00000003671
ictalurus_punctatus ENSIPUG00000019053
danio_rerio ENSDARG00000025972
scleropages_formosus ENSSFOG00015005757
paramormyrops_kingsleyae ENSPKIG00000021497
lepisosteus_oculatus ENSLOCG00000015255
oryctolagus_cuniculus ENSOCUG00000013711
oryctolagus_cuniculus ENSOCUG00000014315
ochotona_princeps ENSOPRG00000009991
ictidomys_tridecemlineatus ENSSTOG00000019938
microcebus_murinus ENSMICG00000035625
microcebus_murinus ENSMICG00000045427
prolemur_simus ENSPSMG00000013969
chlorocebus_sabaeus ENSCSAG00000018337
macaca_mulatta ENSMMUG00000009043
rhinopithecus_roxellana ENSRROG00000039816
pongo_abelii ENSPPYG00000020687
ictidomys_tridecemlineatus ENSSTOG00000011496
ictidomys_tridecemlineatus ENSSTOG00000033476
urocitellus_parryii ENSUPAG00010000749
spermophilus_dauricus ENSSDAG00000006259
spermophilus_dauricus ENSSDAG00000013226
marmota_marmota_marmota ENSMMMG00000006488
tupaia_belangeri ENSTBEG00000010666
prolemur_simus ENSPSMG00000012280
propithecus_coquereli ENSPCOG00000020584
microcebus_murinus ENSMICG00000014551
octodon_degus ENSODEG00000000920
octodon_degus ENSODEG00000001941
chinchilla_lanigera ENSCLAG00000000154
cavia_porcellus ENSCPOG00000005502
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000000956
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100011793
fukomys_damarensis ENSFDAG00000009644
castor_canadensis ENSCCNG00000008760
dipodomys_ordii ENSDORG00000027394
meriones_unguiculatus ENSMUGG00000003110
meriones_unguiculatus ENSMUGG00000023167
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0034177
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000000355
mus_spicilegus ENSMSIG00000023448
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0033019
mus_pahari_strain_pahari_eij MGP_PahariEiJ_G0031565
rattus_norvegicus ENSRNOG00000002563
cricetulus_griseus_crigri_1.0 ENSCGRG00000007931
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001022838
cricetulus_griseus_crigri-picr ENSCGRG00015015061
mesocricetus_auratus ENSMAUG00000000385
peromyscus_maniculatus_bairdii ENSPEMG00000014914
microtus_ochrogaster ENSMOCG00000018373
nannospalax_galili ENSNGAG00000010362
jaculus_jaculus ENSJJAG00000000514
pan_paniscus ENSPPAG00000040584
pan_troglodytes ENSPTRG00000022241
gorilla_gorilla ENSGGOG00000009420
homo_sapiens ENSG00000232119
nomascus_leucogenys ENSNLEG00000015021
macaca_fascicularis ENSMFAG00000032574
macaca_nemestrina ENSMNEG00000041580
theropithecus_gelada ENSTGEG00000020714
mandrillus_leucophaeus ENSMLEG00000040575
papio_anubis ENSPANG00000011471
cercocebus_atys ENSCATG00000045065
colobus_angolensis_palliatus ENSCANG00000043353
piliocolobus_tephrosceles ENSPTEG00000026308
rhinopithecus_bieti ENSRBIG00000035074
cebus_capucinus_imitator ENSCCAG00000035857
aotus_nancymaae ENSANAG00000024745
cebus_capucinus_imitator ENSCCAG00000024478
cebus_capucinus_imitator ENSCCAG00000024986
saimiri_boliviensis_boliviensis ENSSBOG00000031550
callithrix_jacchus ENSCJAG00000002593
aotus_nancymaae ENSANAG00000033714
carlito_syrichta ENSTSYG00000001440
mustela_putorius_furo ENSMPUG00000001407
neovison_vison ENSNVIG00000022979
canis_lupus_familiaris ENSCAFG00000018545
canis_lupus_dingo ENSCAFG00020003887
vulpes_vulpes ENSVVUG00000028136
vulpes_vulpes ENSVVUG00000028523
ursus_maritimus ENSUMAG00000022978
ursus_americanus ENSUAMG00000007558
panthera_pardus ENSPPRG00000023309
panthera_tigris_altaica ENSPTIG00000011124
felis_catus ENSFCAG00000038539
erinaceus_europaeus ENSEEUG00000007258
vicugna_pacos ENSVPAG00000001801
sus_scrofa ENSSSCG00000030833
bos_mutus ENSBMUG00000022484
bos_taurus ENSBTAG00000034992
bison_bison_bison ENSBBBG00000005735
capra_hircus ENSCHIG00000016396
ovis_aries ENSOARG00000013384
tursiops_truncatus ENSTTRG00000007208
