labrus_bergylta ENSLBEG00000011573
takifugu_rubripes ENSTRUG00000022729
mastacembelus_armatus ENSMAMG00000005088
anabas_testudineus ENSATEG00000003037
gambusia_affinis ENSGAFG00000011613
xiphophorus_maculatus ENSXMAG00000008044
poecilia_formosa ENSPFOG00000024381
poecilia_mexicana ENSPMEG00000005835
poecilia_reticulata ENSPREG00000000182
poecilia_mexicana ENSPMEG00000005821
xiphophorus_maculatus ENSXMAG00000028729
kryptolebias_marmoratus ENSKMAG00000011026
oryzias_melastigma ENSOMEG00000016345
astatotilapia_calliptera ENSACLG00000007896
maylandia_zebra ENSMZEG00005006209
maylandia_zebra ENSMZEG00005006156
haplochromis_burtoni ENSHBUG00000006220
amphiprion_percula ENSAPEG00000008817
acanthochromis_polyacanthus ENSAPOG00000004329
hippocampus_comes ENSHCOG00000010059
