drosophila_melanogaster FBgn0030800
caenorhabditis_elegans_strain_n2 WBGene00018635
monodelphis_domestica ENSMODG00000012094
sarcophilus_harrisii ENSSHAG00000018750
phascolarctos_cinereus ENSPCIG00000023135
notamacropus_eugenii ENSMEUG00000015107
loxodonta_africana ENSLAFG00000001913
procavia_capensis ENSPCAG00000006617
dasypus_novemcinctus ENSDNOG00000015432
erinaceus_europaeus ENSEEUG00000003683
sorex_araneus ENSSARG00000006075
pteropus_vampyrus ENSPVAG00000017124
tursiops_truncatus ENSTTRG00000006897
sus_scrofa ENSSSCG00000011409
ovis_aries ENSOARG00000009434
capra_hircus ENSCHIG00000016917
bos_mutus ENSBMUG00000020744
bos_taurus ENSBTAG00000019161
bison_bison_bison ENSBBBG00000003517
equus_caballus ENSECAG00000022604
equus_asinus_asinus ENSEASG00005012160
ursus_maritimus ENSUMAG00000021863
ursus_americanus ENSUAMG00000028330
ailuropoda_melanoleuca ENSAMEG00000011647
mustela_putorius_furo ENSMPUG00000013049
neovison_vison ENSNVIG00000001186
canis_lupus_familiaris ENSCAFG00000010590
canis_lupus_dingo ENSCAFG00020022179
vulpes_vulpes ENSVVUG00000028405
panthera_pardus ENSPPRG00000023903
panthera_tigris_altaica ENSPTIG00000004414
felis_catus ENSFCAG00000002001
theropithecus_gelada ENSTGEG00000004272
chlorocebus_sabaeus ENSCSAG00000014191
macaca_mulatta ENSMMUG00000007013
macaca_fascicularis ENSMFAG00000003338
macaca_nemestrina ENSMNEG00000042435
mandrillus_leucophaeus ENSMLEG00000028194
cercocebus_atys ENSCATG00000038253
papio_anubis ENSPANG00000009525
piliocolobus_tephrosceles ENSPTEG00000039343
rhinopithecus_roxellana ENSRROG00000040160
rhinopithecus_bieti ENSRBIG00000040418
colobus_angolensis_palliatus ENSCANG00000043685
pan_paniscus ENSPPAG00000008492
pan_troglodytes ENSPTRG00000014961
homo_sapiens ENSG00000114388
gorilla_gorilla ENSGGOG00000007122
pongo_abelii ENSPPYG00000013842
nomascus_leucogenys ENSNLEG00000007003
callithrix_jacchus ENSCJAG00000005172
cebus_capucinus_imitator ENSCCAG00000014966
saimiri_boliviensis_boliviensis ENSSBOG00000035002
aotus_nancymaae ENSANAG00000030137
carlito_syrichta ENSTSYG00000030455
propithecus_coquereli ENSPCOG00000001880
microcebus_murinus ENSMICG00000016379
prolemur_simus ENSPSMG00000014881
otolemur_garnettii ENSOGAG00000012545
cavia_aperea ENSCAPG00000006821
cavia_porcellus ENSCPOG00000002772
octodon_degus ENSODEG00000018187
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100009833
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000010655
fukomys_damarensis ENSFDAG00000015486
chinchilla_lanigera ENSCLAG00000007686
urocitellus_parryii ENSUPAG00010022635
