gopherus_agassizii ENSGAGG00000021099
chelonoidis_abingdonii ENSCABG00000018315
chrysemys_picta_bellii ENSCPBG00000021459
pelodiscus_sinensis ENSPSIG00000004078
sphenodon_punctatus ENSSPUG00000015538
pogona_vitticeps ENSPVIG00000020933
xenopus_tropicalis ENSXETG00000021242
latimeria_chalumnae ENSLACG00000018935
seriola_dumerili ENSSDUG00000015043
seriola_lalandi_dorsalis ENSSLDG00000004089
scophthalmus_maximus ENSSMAG00000014902
mastacembelus_armatus ENSMAMG00000015298
anabas_testudineus ENSATEG00000024955
gasterosteus_aculeatus ENSGACG00000007519
labrus_bergylta ENSLBEG00000024449
hippocampus_comes ENSHCOG00000020316
tetraodon_nigroviridis ENSTNIG00000014791
takifugu_rubripes ENSTRUG00000023736
mola_mola ENSMMOG00000010786
cynoglossus_semilaevis ENSCSEG00000021670
xiphophorus_maculatus ENSXMAG00000017197
xiphophorus_couchianus ENSXCOG00000013512
gambusia_affinis ENSGAFG00000012409
poecilia_formosa ENSPFOG00000014245
poecilia_latipinna ENSPLAG00000011757
poecilia_mexicana ENSPMEG00000015686
poecilia_reticulata ENSPREG00000005672
fundulus_heteroclitus ENSFHEG00000022498
cyprinodon_variegatus ENSCVAG00000011605
kryptolebias_marmoratus ENSKMAG00000009607
oryzias_latipes_asm223471v1 ENSORLG00020019895
oryzias_latipes_asm223467v1 ENSORLG00000004174
oryzias_latipes_asm223469v1 ENSORLG00015015743
oryzias_melastigma ENSOMEG00000021608
amphiprion_ocellaris ENSAOCG00000016453
amphiprion_percula ENSAPEG00000004332
acanthochromis_polyacanthus ENSAPOG00000018250
stegastes_partitus ENSSPAG00000007331
pundamilia_nyererei ENSPNYG00000018028
haplochromis_burtoni ENSHBUG00000015141
astatotilapia_calliptera ENSACLG00000015689
maylandia_zebra ENSMZEG00005014282
neolamprologus_brichardi ENSNBRG00000020604
oreochromis_niloticus ENSONIG00000004055
amphilophus_citrinellus ENSACIG00000011163
periophthalmus_magnuspinnatus ENSPMGG00000013421
gadus_morhua ENSGMOG00000001974
esox_lucius ENSELUG00000023723
pygocentrus_nattereri ENSPNAG00000013864
astyanax_mexicanus ENSAMXG00000003732
ictalurus_punctatus ENSIPUG00000003991
danio_rerio ENSDARG00000029795
scleropages_formosus ENSSFOG00015007603
lepisosteus_oculatus ENSLOCG00000004121
petromyzon_marinus ENSPMAG00000008677
ciona_savignyi ENSCSAVG00000001651
ciona_savignyi ENSCSAVG00000001654
ciona_intestinalis ENSCING00000013899
