mola_mola ENSMMOG00000017595
labrus_bergylta ENSLBEG00000023887
anabas_testudineus ENSATEG00000010594
scophthalmus_maximus ENSSMAG00000015237
cyprinodon_variegatus ENSCVAG00000023185
fundulus_heteroclitus ENSFHEG00000017136
poecilia_latipinna ENSPLAG00000006550
poecilia_reticulata ENSPREG00000015598
poecilia_mexicana ENSPMEG00000015339
xiphophorus_maculatus ENSXMAG00000027890
gambusia_affinis ENSGAFG00000012804
kryptolebias_marmoratus ENSKMAG00000001576
oryzias_latipes_asm223469v1 ENSORLG00015017633
oryzias_latipes_asm223467v1 ENSORLG00000022803
oryzias_melastigma ENSOMEG00000009487
pundamilia_nyererei ENSPNYG00000001676
astatotilapia_calliptera ENSACLG00000005469
haplochromis_burtoni ENSHBUG00000013157
maylandia_zebra ENSMZEG00005011778
neolamprologus_brichardi ENSNBRG00000020925
amphiprion_percula ENSAPEG00000018754
amphiprion_ocellaris ENSAOCG00000006289
acanthochromis_polyacanthus ENSAPOG00000000529
periophthalmus_magnuspinnatus ENSPMGG00000008200
esox_lucius ENSELUG00000016603
pygocentrus_nattereri ENSPNAG00000028309
astyanax_mexicanus ENSAMXG00000041626
danio_rerio ENSDARG00000095328
scleropages_formosus ENSSFOG00015005225
paramormyrops_kingsleyae ENSPKIG00000024773
