labrus_bergylta ENSLBEG00000005281
mola_mola ENSMMOG00000003197
gasterosteus_aculeatus ENSGACG00000010753
monopterus_albus ENSMALG00000007125
mastacembelus_armatus ENSMAMG00000010389
anabas_testudineus ENSATEG00000001320
seriola_dumerili ENSSDUG00000019017
seriola_lalandi_dorsalis ENSSLDG00000021542
scophthalmus_maximus ENSSMAG00000007432
stegastes_partitus ENSSPAG00000014234
stegastes_partitus ENSSPAG00000014212
amphiprion_percula ENSAPEG00000015698
amphiprion_ocellaris ENSAOCG00000015508
acanthochromis_polyacanthus ENSAPOG00000011882
maylandia_zebra ENSMZEG00005013313
maylandia_zebra ENSMZEG00005012917
astatotilapia_calliptera ENSACLG00000007751
haplochromis_burtoni ENSHBUG00000013365
pundamilia_nyererei ENSPNYG00000014613
neolamprologus_brichardi ENSNBRG00000022724
amphilophus_citrinellus ENSACIG00000005199
xiphophorus_maculatus ENSXMAG00000020940
xiphophorus_couchianus ENSXCOG00000016449
gambusia_affinis ENSGAFG00000009549
poecilia_mexicana ENSPMEG00000017979
poecilia_latipinna ENSPLAG00000004933
poecilia_formosa ENSPFOG00000023083
poecilia_reticulata ENSPREG00000006338
cyprinodon_variegatus ENSCVAG00000009977
fundulus_heteroclitus ENSFHEG00000018754
kryptolebias_marmoratus ENSKMAG00000006634
oryzias_latipes_asm223471v1 ENSORLG00020007160
oryzias_latipes_asm223469v1 ENSORLG00015021951
oryzias_latipes_asm223467v1 ENSORLG00000028600
oryzias_melastigma ENSOMEG00000008606
cynoglossus_semilaevis ENSCSEG00000014486
hippocampus_comes ENSHCOG00000017686
periophthalmus_magnuspinnatus ENSPMGG00000012222
gadus_morhua ENSGMOG00000006332
esox_lucius ENSELUG00000002271
pygocentrus_nattereri ENSPNAG00000024024
astyanax_mexicanus ENSAMXG00000029901
ictalurus_punctatus ENSIPUG00000022863
ictalurus_punctatus ENSIPUG00000022887
danio_rerio ENSDARG00000092556
scleropages_formosus ENSSFOG00015010905
paramormyrops_kingsleyae ENSPKIG00000019011
lepisosteus_oculatus ENSLOCG00000004846
latimeria_chalumnae ENSLACG00000009457
chrysemys_picta_bellii ENSCPBG00000024427
