loxodonta_africana ENSLAFG00000026582
echinops_telfairi ENSETEG00000003816
dasypus_novemcinctus ENSDNOG00000047360
ursus_americanus ENSUAMG00000000980
ursus_maritimus ENSUMAG00000022700
ailuropoda_melanoleuca ENSAMEG00000006755
neovison_vison ENSNVIG00000017181
mustela_putorius_furo ENSMPUG00000003889
canis_lupus_dingo ENSCAFG00020002074
canis_lupus_familiaris ENSCAFG00000013502
vulpes_vulpes ENSVVUG00000010193
panthera_pardus ENSPPRG00000010126
panthera_tigris_altaica ENSPTIG00000020297
felis_catus ENSFCAG00000027706
equus_caballus ENSECAG00000013370
equus_asinus_asinus ENSEASG00005010486
bos_taurus ENSBTAG00000022504
bos_mutus ENSBMUG00000007490
bison_bison_bison ENSBBBG00000019048
capra_hircus ENSCHIG00000006658
ovis_aries ENSOARG00000011714
sus_scrofa ENSSSCG00000006320
prolemur_simus ENSPSMG00000010583
otolemur_garnettii ENSOGAG00000032561
tupaia_belangeri ENSTBEG00000000529
erinaceus_europaeus ENSEEUG00000011229
castor_canadensis ENSCCNG00000003926
castor_canadensis ENSCCNG00000003725
dipodomys_ordii ENSDORG00000027955
dipodomys_ordii ENSDORG00000027210
peromyscus_maniculatus_bairdii ENSPEMG00000014518
microtus_ochrogaster ENSMOCG00000007775
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000086056
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0014818
mus_spicilegus ENSMSIG00000002961
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0015625
mus_pahari_strain_pahari_eij MGP_PahariEiJ_G0028055
rattus_norvegicus ENSRNOG00000043014
meriones_unguiculatus ENSMUGG00000014183
nannospalax_galili ENSNGAG00000020962
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000051081
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0014819
mus_pahari_strain_pahari_eij MGP_PahariEiJ_G0028056
rattus_norvegicus ENSRNOG00000038499
meriones_unguiculatus ENSMUGG00000014170
peromyscus_maniculatus_bairdii ENSPEMG00000001986
microtus_ochrogaster ENSMOCG00000000401
cricetulus_griseus_crigri-picr ENSCGRG00015007952
cricetulus_griseus_crigri_1.0 ENSCGRG00000000679
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001024799
mesocricetus_auratus ENSMAUG00000013180
nannospalax_galili ENSNGAG00000022387
jaculus_jaculus ENSJJAG00000012254
jaculus_jaculus ENSJJAG00000017057
spermophilus_dauricus ENSSDAG00000013987
spermophilus_dauricus ENSSDAG00000013982
ictidomys_tridecemlineatus ENSSTOG00000025310
marmota_marmota_marmota ENSMMMG00000020613
octodon_degus ENSODEG00000001915
chinchilla_lanigera ENSCLAG00000008264
cavia_aperea ENSCAPG00000000093
cavia_porcellus ENSCPOG00000022892
octodon_degus ENSODEG00000001894
cavia_porcellus ENSCPOG00000026225
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100014267
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000001797
oryctolagus_cuniculus ENSOCUG00000023460
monodelphis_domestica ENSMODG00000001424
sarcophilus_harrisii ENSSHAG00000017869
phascolarctos_cinereus ENSPCIG00000029996
sarcophilus_harrisii ENSSHAG00000018004
phascolarctos_cinereus ENSPCIG00000034154
monodelphis_domestica ENSMODG00000025655
