sarcophilus_harrisii ENSSHAG00000005129
phascolarctos_cinereus ENSPCIG00000028758
monodelphis_domestica ENSMODG00000024490
phascolarctos_cinereus ENSPCIG00000028752
monodelphis_domestica ENSMODG00000006908
monodelphis_domestica ENSMODG00000006948
phascolarctos_cinereus ENSPCIG00000028757
loxodonta_africana ENSLAFG00000001701
echinops_telfairi ENSETEG00000011243
choloepus_hoffmanni ENSCHOG00000004379
prolemur_simus ENSPSMG00000012417
otolemur_garnettii ENSOGAG00000010961
pan_paniscus ENSPPAG00000008180
pan_troglodytes ENSPTRG00000006105
homo_sapiens ENSG00000129538
gorilla_gorilla ENSGGOG00000002779
pongo_abelii ENSPPYG00000005578
nomascus_leucogenys ENSNLEG00000007524
theropithecus_gelada ENSTGEG00000015027
macaca_mulatta ENSMMUG00000017666
chlorocebus_sabaeus ENSCSAG00000000345
piliocolobus_tephrosceles ENSPTEG00000006375
callithrix_jacchus ENSCJAG00000009640
castor_canadensis ENSCCNG00000018377
dipodomys_ordii ENSDORG00000025686
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001015062
cricetulus_griseus_crigri_1.0 ENSCGRG00000006090
cricetulus_griseus_crigri-picr ENSCGRG00015003047
mesocricetus_auratus ENSMAUG00000016055
microtus_ochrogaster ENSMOCG00000006631
peromyscus_maniculatus_bairdii ENSPEMG00000014451
mus_spicilegus ENSMSIG00000019657
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000035896
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0020113
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0019220
mus_pahari_strain_pahari_eij MGP_PahariEiJ_G0030245
rattus_norvegicus ENSRNOG00000057064
rattus_norvegicus ENSRNOG00000054433
rattus_norvegicus ENSRNOG00000025615
rattus_norvegicus ENSRNOG00000053633
rattus_norvegicus ENSRNOG00000057266
meriones_unguiculatus ENSMUGG00000015997
nannospalax_galili ENSNGAG00000011713
ictidomys_tridecemlineatus ENSSTOG00000007439
urocitellus_parryii ENSUPAG00010001951
spermophilus_dauricus ENSSDAG00000003317
marmota_marmota_marmota ENSMMMG00000015039
oryctolagus_cuniculus ENSOCUG00000007495
tupaia_belangeri ENSTBEG00000001674
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000002223
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100019990
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100000307
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100000274
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000002268
fukomys_damarensis ENSFDAG00000003794
fukomys_damarensis ENSFDAG00000013709
fukomys_damarensis ENSFDAG00000019850
chinchilla_lanigera ENSCLAG00000001527
octodon_degus ENSODEG00000018720
cavia_porcellus ENSCPOG00000026584
cavia_aperea ENSCAPG00000006876
cavia_aperea ENSCAPG00000005648
cavia_aperea ENSCAPG00000006524
cavia_porcellus ENSCPOG00000027335
octodon_degus ENSODEG00000002038
octodon_degus ENSODEG00000001688
chinchilla_lanigera ENSCLAG00000000721
myotis_lucifugus ENSMLUG00000024781
myotis_lucifugus ENSMLUG00000027439
myotis_lucifugus ENSMLUG00000024436
myotis_lucifugus ENSMLUG00000029157
myotis_lucifugus ENSMLUG00000030554
myotis_lucifugus ENSMLUG00000023955
pteropus_vampyrus ENSPVAG00000013558
ursus_maritimus ENSUMAG00000003444
ursus_americanus ENSUAMG00000011269
ailuropoda_melanoleuca ENSAMEG00000020058
neovison_vison ENSNVIG00000013278
mustela_putorius_furo ENSMPUG00000019871
neovison_vison ENSNVIG00000013275
mustela_putorius_furo ENSMPUG00000010701
mustela_putorius_furo ENSMPUG00000019285
neovison_vison ENSNVIG00000007699
mustela_putorius_furo ENSMPUG00000018382
neovison_vison ENSNVIG00000013304
canis_lupus_familiaris ENSCAFG00000005431
canis_lupus_dingo ENSCAFG00020014411
vulpes_vulpes ENSVVUG00000009069
equus_asinus_asinus ENSEASG00005002959
equus_caballus ENSECAG00000011930
vicugna_pacos ENSVPAG00000011245
vicugna_pacos ENSVPAG00000011243
sus_scrofa ENSSSCG00000031649
bos_taurus ENSBTAG00000025663
bos_mutus ENSBMUG00000019302
bison_bison_bison ENSBBBG00000010927
capra_hircus ENSCHIG00000021682
bos_taurus ENSBTAG00000008793
bos_mutus ENSBMUG00000012088
bison_bison_bison ENSBBBG00000006826
ovis_aries ENSOARG00000012671
capra_hircus ENSCHIG00000013517
capra_hircus ENSCHIG00000012401
ovis_aries ENSOARG00000019721
bos_mutus ENSBMUG00000019316
bos_taurus ENSBTAG00000004950
bison_bison_bison ENSBBBG00000010919
tursiops_truncatus ENSTTRG00000010672
sorex_araneus ENSSARG00000004138
