mola_mola ENSMMOG00000015954
gasterosteus_aculeatus ENSGACG00000012678
scophthalmus_maximus ENSSMAG00000010192
amphiprion_ocellaris ENSAOCG00000018632
amphiprion_percula ENSAPEG00000004840
acanthochromis_polyacanthus ENSAPOG00000001555
kryptolebias_marmoratus ENSKMAG00000017296
seriola_dumerili ENSSDUG00000003993
seriola_lalandi_dorsalis ENSSLDG00000008861
monopterus_albus ENSMALG00000017357
mastacembelus_armatus ENSMAMG00000008913
oryzias_latipes_asm223471v1 ENSORLG00020012596
oryzias_latipes_asm223469v1 ENSORLG00015009496
oryzias_latipes_asm223467v1 ENSORLG00000002716
oryzias_melastigma ENSOMEG00000019582
fundulus_heteroclitus ENSFHEG00000006575
stegastes_partitus ENSSPAG00000017292
xiphophorus_maculatus ENSXMAG00000011878
xiphophorus_couchianus ENSXCOG00000015805
poecilia_formosa ENSPFOG00000009544
poecilia_reticulata ENSPREG00000011148
poecilia_mexicana ENSPMEG00000023911
gambusia_affinis ENSGAFG00000004665
cyprinodon_variegatus ENSCVAG00000016029
maylandia_zebra ENSMZEG00005020717
pundamilia_nyererei ENSPNYG00000001094
astatotilapia_calliptera ENSACLG00000014869
haplochromis_burtoni ENSHBUG00000011793
neolamprologus_brichardi ENSNBRG00000008945
oreochromis_niloticus ENSONIG00000008238
amphilophus_citrinellus ENSACIG00000009600
anabas_testudineus ENSATEG00000021353
cynoglossus_semilaevis ENSCSEG00000015632
hippocampus_comes ENSHCOG00000015356
takifugu_rubripes ENSTRUG00000002867
tetraodon_nigroviridis ENSTNIG00000004564
labrus_bergylta ENSLBEG00000016518
periophthalmus_magnuspinnatus ENSPMGG00000003930
gadus_morhua ENSGMOG00000004311
esox_lucius ENSELUG00000012926
pygocentrus_nattereri ENSPNAG00000017458
astyanax_mexicanus ENSAMXG00000020662
ictalurus_punctatus ENSIPUG00000007056
danio_rerio ENSDARG00000008292
paramormyrops_kingsleyae ENSPKIG00000025202
poecilia_latipinna ENSPLAG00000008465
scleropages_formosus ENSSFOG00015016920
lepisosteus_oculatus ENSLOCG00000003369
fundulus_heteroclitus ENSFHEG00000018535
marmota_marmota_marmota ENSMMMG00000008529
dipodomys_ordii ENSDORG00000026990
cebus_capucinus_imitator ENSCCAG00000023988
saimiri_boliviensis_boliviensis ENSSBOG00000024030
callithrix_jacchus ENSCJAG00000041953
aotus_nancymaae ENSANAG00000026342
aotus_nancymaae ENSANAG00000030606
pongo_abelii ENSPPYG00000004275
pongo_abelii ENSPPYG00000020194
homo_sapiens ENSG00000130741
cebus_capucinus_imitator ENSCCAG00000030263
mandrillus_leucophaeus ENSMLEG00000029864
cercocebus_atys ENSCATG00000039628
papio_anubis ENSPANG00000022388
theropithecus_gelada ENSTGEG00000014783
macaca_mulatta ENSMMUG00000007369
piliocolobus_tephrosceles ENSPTEG00000000904
rhinopithecus_bieti ENSRBIG00000038649
colobus_angolensis_palliatus ENSCANG00000008823
piliocolobus_tephrosceles ENSPTEG00000030028
mandrillus_leucophaeus ENSMLEG00000041734
macaca_fascicularis ENSMFAG00000034274
nomascus_leucogenys ENSNLEG00000027564
macaca_fascicularis ENSMFAG00000031284
macaca_nemestrina ENSMNEG00000031395
macaca_mulatta ENSMMUG00000006979
cercocebus_atys ENSCATG00000037374
mandrillus_leucophaeus ENSMLEG00000034681
theropithecus_gelada ENSTGEG00000023000
papio_anubis ENSPANG00000004507
rhinopithecus_roxellana ENSRROG00000033851
piliocolobus_tephrosceles ENSPTEG00000003502
colobus_angolensis_palliatus ENSCANG00000029458
theropithecus_gelada ENSTGEG00000013234
papio_anubis ENSPANG00000021501
cercocebus_atys ENSCATG00000035249
mandrillus_leucophaeus ENSMLEG00000038578
macaca_nemestrina ENSMNEG00000040657
macaca_mulatta ENSMMUG00000009233
macaca_fascicularis ENSMFAG00000040190
chlorocebus_sabaeus ENSCSAG00000019292
rhinopithecus_bieti ENSRBIG00000038510
rhinopithecus_roxellana ENSRROG00000030804
piliocolobus_tephrosceles ENSPTEG00000025445
macaca_mulatta ENSMMUG00000039842
macaca_nemestrina ENSMNEG00000033165
mandrillus_leucophaeus ENSMLEG00000035525
papio_anubis ENSPANG00000034947
theropithecus_gelada ENSTGEG00000006320
rhinopithecus_bieti ENSRBIG00000044988
piliocolobus_tephrosceles ENSPTEG00000016838
colobus_angolensis_palliatus ENSCANG00000037800
pan_troglodytes ENSPTRG00000050342
cebus_capucinus_imitator ENSCCAG00000037054
pan_paniscus ENSPPAG00000035572
pan_troglodytes ENSPTRG00000050860
nomascus_leucogenys ENSNLEG00000028019
callithrix_jacchus ENSCJAG00000004867
callithrix_jacchus ENSCJAG00000039431
saimiri_boliviensis_boliviensis ENSSBOG00000022630
aotus_nancymaae ENSANAG00000032604
tursiops_truncatus ENSTTRG00000012474
panthera_tigris_altaica ENSPTIG00000010749
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100001013
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100019849
fukomys_damarensis ENSFDAG00000006098
marmota_marmota_marmota ENSMMMG00000003586
urocitellus_parryii ENSUPAG00010002980
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000069049
mus_spicilegus ENSMSIG00000016643
rattus_norvegicus ENSRNOG00000060048
meriones_unguiculatus ENSMUGG00000009013
castor_canadensis ENSCCNG00000021515
prolemur_simus ENSPSMG00000025835
panthera_tigris_altaica ENSPTIG00000002792
vulpes_vulpes ENSVVUG00000003210
equus_asinus_asinus ENSEASG00005002243
sus_scrofa ENSSSCG00000012178
cricetulus_griseus_crigri_1.0 ENSCGRG00000010202
cricetulus_griseus_crigri-picr ENSCGRG00015016621
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001016219
mesocricetus_auratus ENSMAUG00000017051
vulpes_vulpes ENSVVUG00000020751
cebus_capucinus_imitator ENSCCAG00000020417
prolemur_simus ENSPSMG00000010054
