gopherus_agassizii ENSGAGG00000024285
chelonoidis_abingdonii ENSCABG00000013063
chrysemys_picta_bellii ENSCPBG00000010107
pelodiscus_sinensis ENSPSIG00000000173
sphenodon_punctatus ENSSPUG00000004023
gallus_gallus ENSGALG00000038133
coturnix_japonica ENSCJPG00005006960
numida_meleagris ENSNMEG00000018292
melopsittacus_undulatus ENSMUNG00000002294
calidris_pygmaea ENSCPGG00000016363
calidris_pugnax ENSCPUG00000002347
anas_platyrhynchos_platyrhynchos ENSAPLG00000028487
anas_platyrhynchos_platyrhynchos ENSAPLG00000025250
anser_brachyrhynchus ENSABRG00000017378
dromaius_novaehollandiae ENSDNVG00000002665
nothoprocta_perdicaria ENSNPEG00000006156
apteryx_haastii ENSAHAG00000002196
parus_major ENSPMJG00000008103
cyanistes_caeruleus ENSCCEG00000010075
ficedula_albicollis ENSFALG00000014369
zonotrichia_albicollis ENSZALG00000010359
junco_hyemalis ENSJHYG00000000782
lonchura_striata_domestica ENSLSDG00000009917
serinus_canaria ENSSCAG00000011901
lepidothrix_coronata ENSLCOG00000007069
crocodylus_porosus ENSCPRG00005012632
pogona_vitticeps ENSPVIG00000016781
notechis_scutatus ENSNSUG00000017143
salvator_merianae ENSSMRG00000017012
ursus_americanus ENSUAMG00000023466
ursus_maritimus ENSUMAG00000003625
ailuropoda_melanoleuca ENSAMEG00000020120
neovison_vison ENSNVIG00000021036
mustela_putorius_furo ENSMPUG00000019319
canis_lupus_dingo ENSCAFG00020023681
canis_lupus_familiaris ENSCAFG00000024140
vulpes_vulpes ENSVVUG00000007178
panthera_pardus ENSPPRG00000014899
panthera_pardus ENSPPRG00000000967
panthera_tigris_altaica ENSPTIG00000006768
felis_catus ENSFCAG00000030067
myotis_lucifugus ENSMLUG00000029590
equus_asinus_asinus ENSEASG00005002674
equus_caballus ENSECAG00000031886
macaca_nemestrina ENSMNEG00000009006
macaca_mulatta ENSMMUG00000040546
macaca_fascicularis ENSMFAG00000028378
mandrillus_leucophaeus ENSMLEG00000003176
papio_anubis ENSPANG00000029980
theropithecus_gelada ENSTGEG00000004677
cercocebus_atys ENSCATG00000017533
chlorocebus_sabaeus ENSCSAG00000019719
rhinopithecus_roxellana ENSRROG00000026597
rhinopithecus_bieti ENSRBIG00000016271
colobus_angolensis_palliatus ENSCANG00000017030
piliocolobus_tephrosceles ENSPTEG00000018592
pan_paniscus ENSPPAG00000019792
pan_troglodytes ENSPTRG00000042157
homo_sapiens ENSG00000256235
gorilla_gorilla ENSGGOG00000041128
nomascus_leucogenys ENSNLEG00000018481
cebus_capucinus_imitator ENSCCAG00000018371
saimiri_boliviensis_boliviensis ENSSBOG00000010584
callithrix_jacchus ENSCJAG00000041943
aotus_nancymaae ENSANAG00000013127
prolemur_simus ENSPSMG00000023388
propithecus_coquereli ENSPCOG00000001177
microcebus_murinus ENSMICG00000045457
otolemur_garnettii ENSOGAG00000029557
ictidomys_tridecemlineatus ENSSTOG00000030802
ictidomys_tridecemlineatus ENSSTOG00000025044
marmota_marmota_marmota ENSMMMG00000019655
spermophilus_dauricus ENSSDAG00000002586
dipodomys_ordii ENSDORG00000028277
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0023217
mus_spicilegus ENSMSIG00000018404
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000038059
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0022305
mus_pahari_strain_pahari_eij MGP_PahariEiJ_G0019035
rattus_norvegicus ENSRNOG00000019536
meriones_unguiculatus ENSMUGG00000025228
microtus_ochrogaster ENSMOCG00000010280
peromyscus_maniculatus_bairdii ENSPEMG00000025362
cricetulus_griseus_crigri-picr ENSCGRG00015021796
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001001317
cricetulus_griseus_crigri_1.0 ENSCGRG00000008282
mesocricetus_auratus ENSMAUG00000018068
nannospalax_galili ENSNGAG00000016044
jaculus_jaculus ENSJJAG00000011996
castor_canadensis ENSCCNG00000004699
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000006773
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100006251
fukomys_damarensis ENSFDAG00000013689
cavia_porcellus ENSCPOG00000035614
chinchilla_lanigera ENSCLAG00000009653
octodon_degus ENSODEG00000019316
bison_bison_bison ENSBBBG00000007286
bos_taurus ENSBTAG00000010487
ovis_aries ENSOARG00000014392
capra_hircus ENSCHIG00000009961
oryctolagus_cuniculus ENSOCUG00000021736
loxodonta_africana ENSLAFG00000026711
dasypus_novemcinctus ENSDNOG00000032510
sus_scrofa ENSSSCG00000040151
phascolarctos_cinereus ENSPCIG00000015082
monodelphis_domestica ENSMODG00000023732
ornithorhynchus_anatinus ENSOANG00000014588
