loxodonta_africana ENSLAFG00000009604
procavia_capensis ENSPCAG00000006496
echinops_telfairi ENSETEG00000006076
dasypus_novemcinctus ENSDNOG00000035378
dasypus_novemcinctus ENSDNOG00000017401
canis_lupus_familiaris ENSCAFG00000012237
canis_lupus_dingo ENSCAFG00020020694
vulpes_vulpes ENSVVUG00000020492
mustela_putorius_furo ENSMPUG00000001331
neovison_vison ENSNVIG00000009362
ursus_maritimus ENSUMAG00000025033
ursus_americanus ENSUAMG00000012491
ailuropoda_melanoleuca ENSAMEG00000001108
panthera_pardus ENSPPRG00000011758
panthera_tigris_altaica ENSPTIG00000007482
felis_catus ENSFCAG00000014823
sorex_araneus ENSSARG00000014488
erinaceus_europaeus ENSEEUG00000002627
vulpes_vulpes ENSVVUG00000014500
pteropus_vampyrus ENSPVAG00000005428
myotis_lucifugus ENSMLUG00000007631
capra_hircus ENSCHIG00000011147
ovis_aries ENSOARG00000013469
bos_mutus ENSBMUG00000017225
bos_taurus ENSBTAG00000005503
bison_bison_bison ENSBBBG00000016343
vicugna_pacos ENSVPAG00000001734
sus_scrofa ENSSSCG00000022575
tursiops_truncatus ENSTTRG00000005777
equus_asinus_asinus ENSEASG00005002664
equus_caballus ENSECAG00000012406
pan_paniscus ENSPPAG00000035050
pan_troglodytes ENSPTRG00000014027
homo_sapiens ENSG00000160310
gorilla_gorilla ENSGGOG00000010719
pongo_abelii ENSPPYG00000011540
nomascus_leucogenys ENSNLEG00000003330
rhinopithecus_roxellana ENSRROG00000041142
rhinopithecus_bieti ENSRBIG00000040835
colobus_angolensis_palliatus ENSCANG00000032129
theropithecus_gelada ENSTGEG00000015818
papio_anubis ENSPANG00000019949
cercocebus_atys ENSCATG00000031360
macaca_fascicularis ENSMFAG00000003831
macaca_nemestrina ENSMNEG00000038764
macaca_mulatta ENSMMUG00000015803
mandrillus_leucophaeus ENSMLEG00000041912
chlorocebus_sabaeus ENSCSAG00000007062
cebus_capucinus_imitator ENSCCAG00000028685
