notamacropus_eugenii ENSMEUG00000008086
monodelphis_domestica ENSMODG00000010158
castor_canadensis ENSCCNG00000021254
dipodomys_ordii ENSDORG00000006176
mus_spicilegus ENSMSIG00000008958
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000042476
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0027956
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0026961
mus_pahari_strain_pahari_eij MGP_PahariEiJ_G0021733
rattus_norvegicus ENSRNOG00000008012
meriones_unguiculatus ENSMUGG00000018226
peromyscus_maniculatus_bairdii ENSPEMG00000022557
microtus_ochrogaster ENSMOCG00000012282
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001013813
cricetulus_griseus_crigri_1.0 ENSCGRG00000004317
cricetulus_griseus_crigri-picr ENSCGRG00015000321
mesocricetus_auratus ENSMAUG00000009073
nannospalax_galili ENSNGAG00000022573
jaculus_jaculus ENSJJAG00000006218
spermophilus_dauricus ENSSDAG00000024176
urocitellus_parryii ENSUPAG00010020075
ictidomys_tridecemlineatus ENSSTOG00000004156
marmota_marmota_marmota ENSMMMG00000024348
pan_paniscus ENSPPAG00000038075
pan_troglodytes ENSPTRG00000024082
homo_sapiens ENSG00000005471
gorilla_gorilla ENSGGOG00000039612
pongo_abelii ENSPPYG00000017845
nomascus_leucogenys ENSNLEG00000014973
colobus_angolensis_palliatus ENSCANG00000035048
piliocolobus_tephrosceles ENSPTEG00000026471
rhinopithecus_roxellana ENSRROG00000036498
rhinopithecus_bieti ENSRBIG00000003129
mandrillus_leucophaeus ENSMLEG00000030653
cercocebus_atys ENSCATG00000041292
papio_anubis ENSPANG00000017765
theropithecus_gelada ENSTGEG00000005330
macaca_nemestrina ENSMNEG00000034486
macaca_mulatta ENSMMUG00000010788
saimiri_boliviensis_boliviensis ENSSBOG00000004485
cebus_capucinus_imitator ENSCCAG00000021743
callithrix_jacchus ENSCJAG00000014528
aotus_nancymaae ENSANAG00000022051
carlito_syrichta ENSTSYG00000000985
microcebus_murinus ENSMICG00000043619
prolemur_simus ENSPSMG00000015564
propithecus_coquereli ENSPCOG00000026964
otolemur_garnettii ENSOGAG00000013904
tupaia_belangeri ENSTBEG00000003926
choloepus_hoffmanni ENSCHOG00000010818
dasypus_novemcinctus ENSDNOG00000004024
loxodonta_africana ENSLAFG00000016072
procavia_capensis ENSPCAG00000006530
echinops_telfairi ENSETEG00000008507
sorex_araneus ENSSARG00000002535
erinaceus_europaeus ENSEEUG00000010228
equus_caballus ENSECAG00000005499
bison_bison_bison ENSBBBG00000002373
bos_taurus ENSBTAG00000005653
capra_hircus ENSCHIG00000011447
ovis_aries ENSOARG00000013832
