caenorhabditis_elegans_strain_n2 WBGene00004198
drosophila_melanogaster FBgn0033812
petromyzon_marinus ENSPMAG00000005645
eptatretus_burgeri ENSEBUG00000013554
paramormyrops_kingsleyae ENSPKIG00000003409
scleropages_formosus ENSSFOG00015011822
pygocentrus_nattereri ENSPNAG00000008939
astyanax_mexicanus ENSAMXG00000010724
ictalurus_punctatus ENSIPUG00000012783
danio_rerio ENSDARG00000071037
mola_mola ENSMMOG00000008006
takifugu_rubripes ENSTRUG00000006329
labrus_bergylta ENSLBEG00000006564
cynoglossus_semilaevis ENSCSEG00000001674
mastacembelus_armatus ENSMAMG00000010646
periophthalmus_magnuspinnatus ENSPMGG00000010626
gasterosteus_aculeatus ENSGACG00000002732
amphiprion_ocellaris ENSAOCG00000010214
amphiprion_percula ENSAPEG00000006970
acanthochromis_polyacanthus ENSAPOG00000004860
stegastes_partitus ENSSPAG00000008962
astatotilapia_calliptera ENSACLG00000015531
pundamilia_nyererei ENSPNYG00000006810
maylandia_zebra ENSMZEG00005018148
haplochromis_burtoni ENSHBUG00000004925
oreochromis_niloticus ENSONIG00000002982
maylandia_zebra ENSMZEG00005018577
seriola_dumerili ENSSDUG00000017851
seriola_lalandi_dorsalis ENSSLDG00000019689
scophthalmus_maximus ENSSMAG00000015649
anabas_testudineus ENSATEG00000008975
monopterus_albus ENSMALG00000007221
hippocampus_comes ENSHCOG00000006878
xiphophorus_maculatus ENSXMAG00000007376
xiphophorus_couchianus ENSXCOG00000006615
poecilia_mexicana ENSPMEG00000003938
fundulus_heteroclitus ENSFHEG00000019069
cyprinodon_variegatus ENSCVAG00000016636
kryptolebias_marmoratus ENSKMAG00000016368
oryzias_latipes_asm223471v1 ENSORLG00020020680
oryzias_latipes_asm223467v1 ENSORLG00000001597
oryzias_latipes_asm223469v1 ENSORLG00015008759
gadus_morhua ENSGMOG00000019037
esox_lucius ENSELUG00000014334
lepisosteus_oculatus ENSLOCG00000016122
parus_major ENSPMJG00000014639
cyanistes_caeruleus ENSCCEG00000010751
ficedula_albicollis ENSFALG00000011058
lonchura_striata_domestica ENSLSDG00000008706
serinus_canaria ENSSCAG00000014014
junco_hyemalis ENSJHYG00000004795
zonotrichia_albicollis ENSZALG00000009657
manacus_vitellinus ENSMVIG00005007639
lepidothrix_coronata ENSLCOG00000012546
melopsittacus_undulatus ENSMUNG00000016618
calidris_pygmaea ENSCPGG00000016059
calidris_pugnax ENSCPUG00000018034
anser_brachyrhynchus ENSABRG00000023077
anas_platyrhynchos_platyrhynchos ENSAPLG00000006240
meleagris_gallopavo ENSMGAG00000001669
coturnix_japonica ENSCJPG00005016288
gallus_gallus ENSGALG00000007832
numida_meleagris ENSNMEG00000011398
apteryx_rowi ENSARWG00000003698
apteryx_haastii ENSAHAG00000005186
apteryx_owenii ENSAOWG00000015075
dromaius_novaehollandiae ENSDNVG00000013501
nothoprocta_perdicaria ENSNPEG00000003664
crocodylus_porosus ENSCPRG00005013679
gopherus_agassizii ENSGAGG00000015897
chelonoidis_abingdonii ENSCABG00000006693
chrysemys_picta_bellii ENSCPBG00000026158
pelodiscus_sinensis ENSPSIG00000014046
anolis_carolinensis ENSACAG00000002926
pogona_vitticeps ENSPVIG00000010499
notechis_scutatus ENSNSUG00000015684
salvator_merianae ENSSMRG00000014690
sphenodon_punctatus ENSSPUG00000007550
sorex_araneus ENSSARG00000009805
erinaceus_europaeus ENSEEUG00000003360
equus_asinus_asinus ENSEASG00005002082
equus_caballus ENSECAG00000019622
vicugna_pacos ENSVPAG00000000495
sus_scrofa ENSSSCG00000008387
capra_hircus ENSCHIG00000013394
ovis_aries ENSOARG00000001290
bos_mutus ENSBMUG00000004496
bos_taurus ENSBTAG00000005257
bison_bison_bison ENSBBBG00000021817
tursiops_truncatus ENSTTRG00000013356
pteropus_vampyrus ENSPVAG00000000366
myotis_lucifugus ENSMLUG00000025131
ursus_americanus ENSUAMG00000009728
ursus_maritimus ENSUMAG00000019100
ailuropoda_melanoleuca ENSAMEG00000018243
mustela_putorius_furo ENSMPUG00000005228
neovison_vison ENSNVIG00000012376
mustela_putorius_furo ENSMPUG00000010413
canis_lupus_dingo ENSCAFG00020026877
canis_lupus_familiaris ENSCAFG00000002988
vulpes_vulpes ENSVVUG00000010422
panthera_tigris_altaica ENSPTIG00000015161
panthera_pardus ENSPPRG00000023891
felis_catus ENSFCAG00000028969
felis_catus ENSFCAG00000031910
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0016984
otolemur_garnettii ENSOGAG00000032082
ochotona_princeps ENSOPRG00000009709
mus_spicilegus ENSMSIG00000016726
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000020283
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0016141
mus_pahari_strain_pahari_eij MGP_PahariEiJ_G0016749
rattus_norvegicus ENSRNOG00000054896
meriones_unguiculatus ENSMUGG00000005778
