notamacropus_eugenii ENSMEUG00000001431
phascolarctos_cinereus ENSPCIG00000018490
phascolarctos_cinereus ENSPCIG00000029065
sarcophilus_harrisii ENSSHAG00000011272
monodelphis_domestica ENSMODG00000001219
propithecus_coquereli ENSPCOG00000022668
prolemur_simus ENSPSMG00000017387
microcebus_murinus ENSMICG00000012978
otolemur_garnettii ENSOGAG00000000778
octodon_degus ENSODEG00000014884
oryctolagus_cuniculus ENSOCUG00000017851
ochotona_princeps ENSOPRG00000016801
tupaia_belangeri ENSTBEG00000006215
carlito_syrichta ENSTSYG00000000836
castor_canadensis ENSCCNG00000020543
dipodomys_ordii ENSDORG00000029880
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000028427
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0026853
mus_spicilegus ENSMSIG00000006540
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0025905
mus_pahari_strain_pahari_eij MGP_PahariEiJ_G0024028
rattus_norvegicus ENSRNOG00000009686
meriones_unguiculatus ENSMUGG00000018965
cricetulus_griseus_crigri_1.0 ENSCGRG00000006879
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001011847
cricetulus_griseus_crigri-picr ENSCGRG00015005003
mesocricetus_auratus ENSMAUG00000009264
microtus_ochrogaster ENSMOCG00000015973
peromyscus_maniculatus_bairdii ENSPEMG00000018894
nannospalax_galili ENSNGAG00000020298
jaculus_jaculus ENSJJAG00000011246
marmota_marmota_marmota ENSMMMG00000008657
spermophilus_dauricus ENSSDAG00000000415
urocitellus_parryii ENSUPAG00010007422
ictidomys_tridecemlineatus ENSSTOG00000007044
cavia_porcellus ENSCPOG00000012274
cavia_aperea ENSCAPG00000008869
chinchilla_lanigera ENSCLAG00000002697
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000005876
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100014819
fukomys_damarensis ENSFDAG00000017025
pan_troglodytes ENSPTRG00000052141
gorilla_gorilla ENSGGOG00000043220
homo_sapiens ENSG00000165269
pan_troglodytes ENSPTRG00000043836
pan_paniscus ENSPPAG00000002141
