anser_brachyrhynchus ENSABRG00000003933
anas_platyrhynchos_platyrhynchos ENSAPLG00000004708
gallus_gallus ENSGALG00000007950
coturnix_japonica ENSCJPG00005013910
numida_meleagris ENSNMEG00000003538
dromaius_novaehollandiae ENSDNVG00000011083
nothoprocta_perdicaria ENSNPEG00000003501
apteryx_owenii ENSAOWG00000000804
apteryx_rowi ENSARWG00000003519
apteryx_haastii ENSAHAG00000014453
crocodylus_porosus ENSCPRG00005004223
chelonoidis_abingdonii ENSCABG00000019368
gopherus_agassizii ENSGAGG00000020650
pelodiscus_sinensis ENSPSIG00000015631
pogona_vitticeps ENSPVIG00000006100
anolis_carolinensis ENSACAG00000006503
salvator_merianae ENSSMRG00000021295
sphenodon_punctatus ENSSPUG00000010574
chrysemys_picta_bellii ENSCPBG00000009078
notechis_scutatus ENSNSUG00000004029
phascolarctos_cinereus ENSPCIG00000027640
notamacropus_eugenii ENSMEUG00000003079
monodelphis_domestica ENSMODG00000014459
sarcophilus_harrisii ENSSHAG00000013521
bos_mutus ENSBMUG00000013281
bos_taurus ENSBTAG00000004951
bison_bison_bison ENSBBBG00000006136
ovis_aries ENSOARG00000015122
capra_hircus ENSCHIG00000025925
tursiops_truncatus ENSTTRG00000010498
vicugna_pacos ENSVPAG00000000047
myotis_lucifugus ENSMLUG00000028988
erinaceus_europaeus ENSEEUG00000009977
sorex_araneus ENSSARG00000002552
equus_caballus ENSECAG00000011862
equus_asinus_asinus ENSEASG00005007195
ursus_maritimus ENSUMAG00000006938
ursus_americanus ENSUAMG00000018593
ailuropoda_melanoleuca ENSAMEG00000004202
neovison_vison ENSNVIG00000001567
mustela_putorius_furo ENSMPUG00000003594
canis_lupus_familiaris ENSCAFG00000032110
canis_lupus_dingo ENSCAFG00020006306
vulpes_vulpes ENSVVUG00000015875
panthera_pardus ENSPPRG00000006757
panthera_tigris_altaica ENSPTIG00000015835
felis_catus ENSFCAG00000035832
oryctolagus_cuniculus ENSOCUG00000029240
ochotona_princeps ENSOPRG00000012601
canis_lupus_dingo ENSCAFG00020013228
vulpes_vulpes ENSVVUG00000005013
pteropus_vampyrus ENSPVAG00000009611
colobus_angolensis_palliatus ENSCANG00000023391
cavia_porcellus ENSCPOG00000030692
pan_troglodytes ENSPTRG00000004273
pan_paniscus ENSPPAG00000032743
homo_sapiens ENSG00000137720
gorilla_gorilla ENSGGOG00000024664
nomascus_leucogenys ENSNLEG00000007280
cercocebus_atys ENSCATG00000040514
mandrillus_leucophaeus ENSMLEG00000028912
chlorocebus_sabaeus ENSCSAG00000002874
papio_anubis ENSPANG00000024229
theropithecus_gelada ENSTGEG00000018423
macaca_mulatta ENSMMUG00000046568
macaca_fascicularis ENSMFAG00000000736
macaca_nemestrina ENSMNEG00000039043
rhinopithecus_roxellana ENSRROG00000035679
rhinopithecus_bieti ENSRBIG00000038460
colobus_angolensis_palliatus ENSCANG00000036444
saimiri_boliviensis_boliviensis ENSSBOG00000029400
callithrix_jacchus ENSCJAG00000010781
cebus_capucinus_imitator ENSCCAG00000032125
aotus_nancymaae ENSANAG00000036303
carlito_syrichta ENSTSYG00000005031
propithecus_coquereli ENSPCOG00000021613
prolemur_simus ENSPSMG00000020689
microcebus_murinus ENSMICG00000038156
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100015021
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000004345
fukomys_damarensis ENSFDAG00000006834
cavia_aperea ENSCAPG00000010209
chinchilla_lanigera ENSCLAG00000012754
octodon_degus ENSODEG00000011045
urocitellus_parryii ENSUPAG00010020296
marmota_marmota_marmota ENSMMMG00000023496
spermophilus_dauricus ENSSDAG00000000428
ictidomys_tridecemlineatus ENSSTOG00000031439
castor_canadensis ENSCCNG00000012679
dipodomys_ordii ENSDORG00000000811
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0033335
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000037971
mus_spicilegus ENSMSIG00000007099
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0032196
mus_pahari_strain_pahari_eij MGP_PahariEiJ_G0015064
rattus_norvegicus ENSRNOG00000030962
meriones_unguiculatus ENSMUGG00000012011
peromyscus_maniculatus_bairdii ENSPEMG00000020211
microtus_ochrogaster ENSMOCG00000007974
cricetulus_griseus_crigri_1.0 ENSCGRG00000001958
cricetulus_griseus_crigri-picr ENSCGRG00015021924
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001024590
mesocricetus_auratus ENSMAUG00000017205
nannospalax_galili ENSNGAG00000002390
jaculus_jaculus ENSJJAG00000011086
tupaia_belangeri ENSTBEG00000010240
loxodonta_africana ENSLAFG00000014656
echinops_telfairi ENSETEG00000004902
choloepus_hoffmanni ENSCHOG00000003039
dasypus_novemcinctus ENSDNOG00000041776
latimeria_chalumnae ENSLACG00000018779
pygocentrus_nattereri ENSPNAG00000006593
astyanax_mexicanus ENSAMXG00000043230
ictalurus_punctatus ENSIPUG00000022476
danio_rerio ENSDARG00000101743
esox_lucius ENSELUG00000002749
paramormyrops_kingsleyae ENSPKIG00000009235
lepisosteus_oculatus ENSLOCG00000001435
