calidris_pygmaea ENSCPGG00000007320
calidris_pugnax ENSCPUG00000013987
lepidothrix_coronata ENSLCOG00000004313
manacus_vitellinus ENSMVIG00005017147
taeniopygia_guttata ENSTGUG00000000335
taeniopygia_guttata ENSTGUG00000014355
lonchura_striata_domestica ENSLSDG00000010603
cyanistes_caeruleus ENSCCEG00000004837
parus_major ENSPMJG00000008568
ficedula_albicollis ENSFALG00000006150
melopsittacus_undulatus ENSMUNG00000009015
anser_brachyrhynchus ENSABRG00000004135
anas_platyrhynchos_platyrhynchos ENSAPLG00000013801
gallus_gallus ENSGALG00000036873
meleagris_gallopavo ENSMGAG00000000706
coturnix_japonica ENSCJPG00005005385
numida_meleagris ENSNMEG00000012047
apteryx_owenii ENSAOWG00000000440
apteryx_haastii ENSAHAG00000014143
apteryx_rowi ENSARWG00000003580
dromaius_novaehollandiae ENSDNVG00000011055
nothoprocta_perdicaria ENSNPEG00000003109
crocodylus_porosus ENSCPRG00005004194
gopherus_agassizii ENSGAGG00000007696
chelonoidis_abingdonii ENSCABG00000019468
chrysemys_picta_bellii ENSCPBG00000009104
pelodiscus_sinensis ENSPSIG00000015360
pogona_vitticeps ENSPVIG00000006098
anolis_carolinensis ENSACAG00000006549
notechis_scutatus ENSNSUG00000003985
salvator_merianae ENSSMRG00000021290
sphenodon_punctatus ENSSPUG00000010660
phascolarctos_cinereus ENSPCIG00000027613
notamacropus_eugenii ENSMEUG00000005670
sarcophilus_harrisii ENSSHAG00000014444
monodelphis_domestica ENSMODG00000014489
loxodonta_africana ENSLAFG00000000276
procavia_capensis ENSPCAG00000000282
echinops_telfairi ENSETEG00000008585
choloepus_hoffmanni ENSCHOG00000007985
dasypus_novemcinctus ENSDNOG00000006715
jaculus_jaculus ENSJJAG00000021769
nannospalax_galili ENSNGAG00000011843
octodon_degus ENSODEG00000010835
marmota_marmota_marmota ENSMMMG00000004813
capra_hircus ENSCHIG00000013912
ovis_aries ENSOARG00000014448
bos_taurus ENSBTAG00000020272
bos_mutus ENSBMUG00000013639
bison_bison_bison ENSBBBG00000023929
tursiops_truncatus ENSTTRG00000010475
sus_scrofa ENSSSCG00000032941
vicugna_pacos ENSVPAG00000000035
ursus_maritimus ENSUMAG00000007132
ursus_americanus ENSUAMG00000024852
ailuropoda_melanoleuca ENSAMEG00000004288
mustela_putorius_furo ENSMPUG00000003464
neovison_vison ENSNVIG00000001918
canis_lupus_dingo ENSCAFG00020006610
canis_lupus_familiaris ENSCAFG00000014202
vulpes_vulpes ENSVVUG00000015812
panthera_pardus ENSPPRG00000001032
panthera_tigris_altaica ENSPTIG00000000568
felis_catus ENSFCAG00000015662
erinaceus_europaeus ENSEEUG00000009505
sorex_araneus ENSSARG00000002388
equus_asinus_asinus ENSEASG00005010053
equus_caballus ENSECAG00000018825
pteropus_vampyrus ENSPVAG00000009603
myotis_lucifugus ENSMLUG00000010657
castor_canadensis ENSCCNG00000031670
dipodomys_ordii ENSDORG00000009027
cricetulus_griseus_crigri_1.0 ENSCGRG00000001620
cricetulus_griseus_crigri-picr ENSCGRG00015022159
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001011577
mesocricetus_auratus ENSMAUG00000003467
peromyscus_maniculatus_bairdii ENSPEMG00000026394
microtus_ochrogaster ENSMOCG00000018132
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0033339
mus_spicilegus ENSMSIG00000007547
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000037112
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0032200
mus_pahari_strain_pahari_eij MGP_PahariEiJ_G0015068
rattus_norvegicus ENSRNOG00000043498
