gallus_gallus ENSGALG00000009314
meleagris_gallopavo ENSMGAG00000011298
coturnix_japonica ENSCJPG00005020128
numida_meleagris ENSNMEG00000012851
anser_brachyrhynchus ENSABRG00000001401
anas_platyrhynchos_platyrhynchos ENSAPLG00000006462
calidris_pygmaea ENSCPGG00000011411
calidris_pugnax ENSCPUG00000019371
melopsittacus_undulatus ENSMUNG00000007295
lonchura_striata_domestica ENSLSDG00000017828
junco_hyemalis ENSJHYG00000010261
ficedula_albicollis ENSFALG00000002198
lepidothrix_coronata ENSLCOG00000010005
serinus_canaria ENSSCAG00000014288
manacus_vitellinus ENSMVIG00005015988
zonotrichia_albicollis ENSZALG00000012665
taeniopygia_guttata ENSTGUG00000011089
cyanistes_caeruleus ENSCCEG00000017695
dromaius_novaehollandiae ENSDNVG00000010313
nothoprocta_perdicaria ENSNPEG00000014831
apteryx_owenii ENSAOWG00000016752
apteryx_haastii ENSAHAG00000012968
apteryx_rowi ENSARWG00000018609
parus_major ENSPMJG00000005563
crocodylus_porosus ENSCPRG00005010620
gopherus_agassizii ENSGAGG00000007139
chelonoidis_abingdonii ENSCABG00000009715
chrysemys_picta_bellii ENSCPBG00000002191
pelodiscus_sinensis ENSPSIG00000017349
notechis_scutatus ENSNSUG00000002070
pogona_vitticeps ENSPVIG00000013847
salvator_merianae ENSSMRG00000003422
anolis_carolinensis ENSACAG00000016763
anolis_carolinensis ENSACAG00000007446
sphenodon_punctatus ENSSPUG00000002151
phascolarctos_cinereus ENSPCIG00000028427
notamacropus_eugenii ENSMEUG00000009466
sarcophilus_harrisii ENSSHAG00000007970
monodelphis_domestica ENSMODG00000009365
pan_paniscus ENSPPAG00000033515
propithecus_coquereli ENSPCOG00000020700
ochotona_princeps ENSOPRG00000013841
urocitellus_parryii ENSUPAG00010006883
ictidomys_tridecemlineatus ENSSTOG00000007083
spermophilus_dauricus ENSSDAG00000012465
marmota_marmota_marmota ENSMMMG00000000294
oryctolagus_cuniculus ENSOCUG00000015521
homo_sapiens ENSG00000151893
pan_troglodytes ENSPTRG00000002986
pongo_abelii ENSPPYG00000002696
nomascus_leucogenys ENSNLEG00000033485
rhinopithecus_roxellana ENSRROG00000036367
rhinopithecus_bieti ENSRBIG00000038625
piliocolobus_tephrosceles ENSPTEG00000035854
colobus_angolensis_palliatus ENSCANG00000000784
macaca_mulatta ENSMMUG00000016370
macaca_fascicularis ENSMFAG00000001881
macaca_nemestrina ENSMNEG00000035853
papio_anubis ENSPANG00000020622
theropithecus_gelada ENSTGEG00000026794
mandrillus_leucophaeus ENSMLEG00000011976
cercocebus_atys ENSCATG00000021798
chlorocebus_sabaeus ENSCSAG00000004782
saimiri_boliviensis_boliviensis ENSSBOG00000024256
cebus_capucinus_imitator ENSCCAG00000028067
callithrix_jacchus ENSCJAG00000019578
gorilla_gorilla ENSGGOG00000001450
aotus_nancymaae ENSANAG00000034813
carlito_syrichta ENSTSYG00000008510
prolemur_simus ENSPSMG00000017936
microcebus_murinus ENSMICG00000007500
otolemur_garnettii ENSOGAG00000006769
castor_canadensis ENSCCNG00000003771
dipodomys_ordii ENSDORG00000028189
cricetulus_griseus_crigri-picr ENSCGRG00015009727
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001010443
cricetulus_griseus_crigri_1.0 ENSCGRG00000002423
mesocricetus_auratus ENSMAUG00000016607
microtus_ochrogaster ENSMOCG00000005008
peromyscus_maniculatus_bairdii ENSPEMG00000028052
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0024040
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000033417
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0023119
mus_spicilegus ENSMSIG00000028208
mus_pahari_strain_pahari_eij MGP_PahariEiJ_G0014607
rattus_norvegicus ENSRNOG00000009954
meriones_unguiculatus ENSMUGG00000022495
nannospalax_galili ENSNGAG00000023911
jaculus_jaculus ENSJJAG00000017702
jaculus_jaculus ENSJJAG00000013437
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100006818
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000009961
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100009396
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000007339
fukomys_damarensis ENSFDAG00000010960
cavia_porcellus ENSCPOG00000010902
cavia_aperea ENSCAPG00000016707
chinchilla_lanigera ENSCLAG00000005363
octodon_degus ENSODEG00000017578
pteropus_vampyrus ENSPVAG00000010417
myotis_lucifugus ENSMLUG00000002860
ailuropoda_melanoleuca ENSAMEG00000009950
canis_lupus_familiaris ENSCAFG00000012009
ursus_maritimus ENSUMAG00000003168
ursus_americanus ENSUAMG00000015553
canis_lupus_dingo ENSCAFG00020013839
vulpes_vulpes ENSVVUG00000010846
neovison_vison ENSNVIG00000004912
mustela_putorius_furo ENSMPUG00000003204
panthera_tigris_altaica ENSPTIG00000012422
panthera_pardus ENSPPRG00000009658
felis_catus ENSFCAG00000044111
erinaceus_europaeus ENSEEUG00000003316
equus_caballus ENSECAG00000013139
equus_asinus_asinus ENSEASG00005014469
bos_mutus ENSBMUG00000006288
bos_taurus ENSBTAG00000022808
bison_bison_bison ENSBBBG00000010099
capra_hircus ENSCHIG00000012763
ovis_aries ENSOARG00000000294
tursiops_truncatus ENSTTRG00000009026
sus_scrofa ENSSSCG00000038222
vicugna_pacos ENSVPAG00000010586
choloepus_hoffmanni ENSCHOG00000004596
echinops_telfairi ENSETEG00000014007
loxodonta_africana ENSLAFG00000008702
procavia_capensis ENSPCAG00000014648
tupaia_belangeri ENSTBEG00000014788
dasypus_novemcinctus ENSDNOG00000005302
ornithorhynchus_anatinus ENSOANG00000007361
xenopus_tropicalis ENSXETG00000030536
latimeria_chalumnae ENSLACG00000003027
scleropages_formosus ENSSFOG00015011607
paramormyrops_kingsleyae ENSPKIG00000005023
cynoglossus_semilaevis ENSCSEG00000010602
hippocampus_comes ENSHCOG00000004559
maylandia_zebra ENSMZEG00005011188
astatotilapia_calliptera ENSACLG00000020854
pundamilia_nyererei ENSPNYG00000003469
haplochromis_burtoni ENSHBUG00000011313
neolamprologus_brichardi ENSNBRG00000016702
oreochromis_niloticus ENSONIG00000010275
amphilophus_citrinellus ENSACIG00000003864
anabas_testudineus ENSATEG00000012453
takifugu_rubripes ENSTRUG00000020565
takifugu_rubripes ENSTRUG00000020440
tetraodon_nigroviridis ENSTNIG00000001529
mola_mola ENSMMOG00000008478
amphiprion_ocellaris ENSAOCG00000004561
amphiprion_percula ENSAPEG00000024718
acanthochromis_polyacanthus ENSAPOG00000015859
stegastes_partitus ENSSPAG00000006502
poecilia_formosa ENSPFOG00000010324
poecilia_mexicana ENSPMEG00000006850
poecilia_latipinna ENSPLAG00000007585
poecilia_reticulata ENSPREG00000002805
xiphophorus_maculatus ENSXMAG00000007753
xiphophorus_couchianus ENSXCOG00000006068
gambusia_affinis ENSGAFG00000001284
cyprinodon_variegatus ENSCVAG00000005756
fundulus_heteroclitus ENSFHEG00000007562
kryptolebias_marmoratus ENSKMAG00000008378
oryzias_latipes_asm223469v1 ENSORLG00015000782
oryzias_latipes_asm223467v1 ENSORLG00000013671
oryzias_latipes_asm223471v1 ENSORLG00020005396
oryzias_melastigma ENSOMEG00000017021
periophthalmus_magnuspinnatus ENSPMGG00000008984
mastacembelus_armatus ENSMAMG00000013189
monopterus_albus ENSMALG00000007675
seriola_dumerili ENSSDUG00000017907
seriola_lalandi_dorsalis ENSSLDG00000019914
labrus_bergylta ENSLBEG00000013187
scophthalmus_maximus ENSSMAG00000012604
gasterosteus_aculeatus ENSGACG00000003406
gadus_morhua ENSGMOG00000005731
esox_lucius ENSELUG00000021177
pygocentrus_nattereri ENSPNAG00000007817
ictalurus_punctatus ENSIPUG00000013656
danio_rerio ENSDARG00000021885
lepisosteus_oculatus ENSLOCG00000009720
eptatretus_burgeri ENSEBUG00000007252
ciona_intestinalis ENSCING00000007224
