chrysemys_picta_bellii ENSCPBG00000019680
gallus_gallus ENSGALG00000052924
anolis_carolinensis ENSACAG00000013269
pogona_vitticeps ENSPVIG00000019880
notechis_scutatus ENSNSUG00000011337
salvator_merianae ENSSMRG00000002633
castor_canadensis ENSCCNG00000026789
dipodomys_ordii ENSDORG00000028391
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000030584
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0030579
mus_spicilegus ENSMSIG00000023617
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0029482
mus_pahari_strain_pahari_eij MGP_PahariEiJ_G0012716
rattus_norvegicus ENSRNOG00000020687
peromyscus_maniculatus_bairdii ENSPEMG00000019002
microtus_ochrogaster ENSMOCG00000020680
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001023964
cricetulus_griseus_crigri-picr ENSCGRG00015027061
mesocricetus_auratus ENSMAUG00000011747
nannospalax_galili ENSNGAG00000019572
jaculus_jaculus ENSJJAG00000013426
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000014251
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100019322
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100004764
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000007890
fukomys_damarensis ENSFDAG00000019312
cavia_porcellus ENSCPOG00000025023
cavia_aperea ENSCAPG00000009316
octodon_degus ENSODEG00000015279
chinchilla_lanigera ENSCLAG00000014025
urocitellus_parryii ENSUPAG00010011350
ictidomys_tridecemlineatus ENSSTOG00000024515
echinops_telfairi ENSETEG00000007173
prolemur_simus ENSPSMG00000018168
propithecus_coquereli ENSPCOG00000016366
microcebus_murinus ENSMICG00000035262
otolemur_garnettii ENSOGAG00000028834
pan_troglodytes ENSPTRG00000023510
pan_paniscus ENSPPAG00000042616
homo_sapiens ENSG00000011332
gorilla_gorilla ENSGGOG00000005852
pongo_abelii ENSPPYG00000009924
nomascus_leucogenys ENSNLEG00000016939
piliocolobus_tephrosceles ENSPTEG00000005324
rhinopithecus_roxellana ENSRROG00000042921
macaca_nemestrina ENSMNEG00000042709
macaca_fascicularis ENSMFAG00000042304
macaca_mulatta ENSMMUG00000003493
