chelonoidis_abingdonii ENSCABG00000022219
gopherus_agassizii ENSGAGG00000025048
chrysemys_picta_bellii ENSCPBG00000011871
pelodiscus_sinensis ENSPSIG00000007607
crocodylus_porosus ENSCPRG00005017976
apteryx_owenii ENSAOWG00000001829
apteryx_haastii ENSAHAG00000004591
apteryx_rowi ENSARWG00000005858
dromaius_novaehollandiae ENSDNVG00000010009
nothoprocta_perdicaria ENSNPEG00000002716
calidris_pygmaea ENSCPGG00000004275
calidris_pugnax ENSCPUG00000000352
melopsittacus_undulatus ENSMUNG00000012080
junco_hyemalis ENSJHYG00000000721
zonotrichia_albicollis ENSZALG00000015183
serinus_canaria ENSSCAG00000009793
taeniopygia_guttata ENSTGUG00000011650
lonchura_striata_domestica ENSLSDG00000009464
parus_major ENSPMJG00000009417
cyanistes_caeruleus ENSCCEG00000016132
ficedula_albicollis ENSFALG00000003739
lepidothrix_coronata ENSLCOG00000009834
manacus_vitellinus ENSMVIG00005016887
anser_brachyrhynchus ENSABRG00000004766
anas_platyrhynchos_platyrhynchos ENSAPLG00000015876
meleagris_gallopavo ENSMGAG00000013216
gallus_gallus ENSGALG00000012863
coturnix_japonica ENSCJPG00005020282
numida_meleagris ENSNMEG00000013486
anolis_carolinensis ENSACAG00000011163
pogona_vitticeps ENSPVIG00000013662
notechis_scutatus ENSNSUG00000013679
salvator_merianae ENSSMRG00000016005
phascolarctos_cinereus ENSPCIG00000016367
notamacropus_eugenii ENSMEUG00000014487
sarcophilus_harrisii ENSSHAG00000015880
monodelphis_domestica ENSMODG00000013645
pan_troglodytes ENSPTRG00000047707
pan_troglodytes ENSPTRG00000019770
pan_paniscus ENSPPAG00000034476
homo_sapiens ENSG00000133597
gorilla_gorilla ENSGGOG00000012327
pongo_abelii ENSPPYG00000018059
nomascus_leucogenys ENSNLEG00000002068
papio_anubis ENSPANG00000007837
theropithecus_gelada ENSTGEG00000027055
cercocebus_atys ENSCATG00000029766
macaca_mulatta ENSMMUG00000015282
macaca_nemestrina ENSMNEG00000031935
macaca_fascicularis ENSMFAG00000007386
mandrillus_leucophaeus ENSMLEG00000038169
chlorocebus_sabaeus ENSCSAG00000008230
piliocolobus_tephrosceles ENSPTEG00000035641
colobus_angolensis_palliatus ENSCANG00000041687
rhinopithecus_roxellana ENSRROG00000044522
rhinopithecus_bieti ENSRBIG00000034656
saimiri_boliviensis_boliviensis ENSSBOG00000005779
callithrix_jacchus ENSCJAG00000013509
cebus_capucinus_imitator ENSCCAG00000022004
cebus_capucinus_imitator ENSCCAG00000008528
aotus_nancymaae ENSANAG00000031411
carlito_syrichta ENSTSYG00000025867
prolemur_simus ENSPSMG00000006015
microcebus_murinus ENSMICG00000005086
propithecus_coquereli ENSPCOG00000019938
otolemur_garnettii ENSOGAG00000009639
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000046947
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0029247
mus_spicilegus ENSMSIG00000003366
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0028248
mus_pahari_strain_pahari_eij MGP_PahariEiJ_G0022007
mus_pahari_strain_pahari_eij MGP_PahariEiJ_G0022006
rattus_norvegicus ENSRNOG00000010005
meriones_unguiculatus ENSMUGG00000013252
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001016753
cricetulus_griseus_crigri_1.0 ENSCGRG00000005353
cricetulus_griseus_crigri-picr ENSCGRG00015027798
mesocricetus_auratus ENSMAUG00000000751
microtus_ochrogaster ENSMOCG00000021171
peromyscus_maniculatus_bairdii ENSPEMG00000021773
nannospalax_galili ENSNGAG00000010919
jaculus_jaculus ENSJJAG00000000905
castor_canadensis ENSCCNG00000013132
chinchilla_lanigera ENSCLAG00000001471
octodon_degus ENSODEG00000014071
cavia_aperea ENSCAPG00000012764
cavia_porcellus ENSCPOG00000031703
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000017923
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100016841
fukomys_damarensis ENSFDAG00000006386
dipodomys_ordii ENSDORG00000030048
urocitellus_parryii ENSUPAG00010015851
ictidomys_tridecemlineatus ENSSTOG00000002559
spermophilus_dauricus ENSSDAG00000024607
marmota_marmota_marmota ENSMMMG00000011466
ochotona_princeps ENSOPRG00000013166
oryctolagus_cuniculus ENSOCUG00000012813
tupaia_belangeri ENSTBEG00000010214
pteropus_vampyrus ENSPVAG00000015734
myotis_lucifugus ENSMLUG00000007534
ovis_aries ENSOARG00000013379
capra_hircus ENSCHIG00000025299
bos_taurus ENSBTAG00000020484
bos_mutus ENSBMUG00000016561
bison_bison_bison ENSBBBG00000003435
tursiops_truncatus ENSTTRG00000000543
sus_scrofa ENSSSCG00000016496
vicugna_pacos ENSVPAG00000001657
ursus_americanus ENSUAMG00000019252
ursus_maritimus ENSUMAG00000015028
ailuropoda_melanoleuca ENSAMEG00000017823
mustela_putorius_furo ENSMPUG00000003434
neovison_vison ENSNVIG00000021423
canis_lupus_familiaris ENSCAFG00000003933
canis_lupus_dingo ENSCAFG00020022086
vulpes_vulpes ENSVVUG00000001594
panthera_tigris_altaica ENSPTIG00000002608
panthera_pardus ENSPPRG00000024802
felis_catus ENSFCAG00000028490
equus_asinus_asinus ENSEASG00005009907
equus_caballus ENSECAG00000023917
echinops_telfairi ENSETEG00000018081
choloepus_hoffmanni ENSCHOG00000008511
dasypus_novemcinctus ENSDNOG00000041100
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000107071
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0029248
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0028249
loxodonta_africana ENSLAFG00000021772
xenopus_tropicalis ENSXETG00000031357
latimeria_chalumnae ENSLACG00000010013
takifugu_rubripes ENSTRUG00000016512
tetraodon_nigroviridis ENSTNIG00000005807
gasterosteus_aculeatus ENSGACG00000003821
poecilia_mexicana ENSPMEG00000013425
poecilia_formosa ENSPFOG00000011579
poecilia_latipinna ENSPLAG00000013836
poecilia_reticulata ENSPREG00000019168
xiphophorus_couchianus ENSXCOG00000020895
xiphophorus_maculatus ENSXMAG00000012609
gambusia_affinis ENSGAFG00000003081
cyprinodon_variegatus ENSCVAG00000010018
fundulus_heteroclitus ENSFHEG00000018175
kryptolebias_marmoratus ENSKMAG00000013047
oryzias_latipes_asm223471v1 ENSORLG00020019623
