gopherus_agassizii ENSGAGG00000003169
chelonoidis_abingdonii ENSCABG00000014070
chrysemys_picta_bellii ENSCPBG00000018907
apteryx_owenii ENSAOWG00000004481
apteryx_haastii ENSAHAG00000005166
dromaius_novaehollandiae ENSDNVG00000011650
pogona_vitticeps ENSPVIG00000014658
anolis_carolinensis ENSACAG00000009746
notechis_scutatus ENSNSUG00000011156
salvator_merianae ENSSMRG00000008298
sphenodon_punctatus ENSSPUG00000014484
cebus_capucinus_imitator ENSCCAG00000023714
saimiri_boliviensis_boliviensis ENSSBOG00000031107
callithrix_jacchus ENSCJAG00000021412
aotus_nancymaae ENSANAG00000008228
pan_troglodytes ENSPTRG00000020698
pan_troglodytes ENSPTRG00000049451
pan_paniscus ENSPPAG00000040521
homo_sapiens ENSG00000173137
gorilla_gorilla ENSGGOG00000016170
pongo_abelii ENSPPYG00000018972
nomascus_leucogenys ENSNLEG00000010607
piliocolobus_tephrosceles ENSPTEG00000023909
colobus_angolensis_palliatus ENSCANG00000018898
rhinopithecus_roxellana ENSRROG00000045179
rhinopithecus_bieti ENSRBIG00000026053
papio_anubis ENSPANG00000000709
theropithecus_gelada ENSTGEG00000018777
mandrillus_leucophaeus ENSMLEG00000040586
macaca_fascicularis ENSMFAG00000031783
macaca_mulatta ENSMMUG00000007376
macaca_nemestrina ENSMNEG00000040777
cercocebus_atys ENSCATG00000032068
chlorocebus_sabaeus ENSCSAG00000008516
carlito_syrichta ENSTSYG00000028943
propithecus_coquereli ENSPCOG00000005708
microcebus_murinus ENSMICG00000015751
prolemur_simus ENSPSMG00000025138
otolemur_garnettii ENSOGAG00000000313
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100007719
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000016852
fukomys_damarensis ENSFDAG00000007273
chinchilla_lanigera ENSCLAG00000009185
octodon_degus ENSODEG00000013302
cavia_porcellus ENSCPOG00000011442
cavia_aperea ENSCAPG00000017055
urocitellus_parryii ENSUPAG00010023552
