sarcophilus_harrisii ENSSHAG00000010430
monodelphis_domestica ENSMODG00000016842
phascolarctos_cinereus ENSPCIG00000017170
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000038848
mus_spicilegus ENSMSIG00000014745
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0025715
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0024790
mus_pahari_strain_pahari_eij MGP_PahariEiJ_G0026237
rattus_norvegicus ENSRNOG00000027015
meriones_unguiculatus ENSMUGG00000006461
meriones_unguiculatus ENSMUGG00000000151
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001016568
cricetulus_griseus_crigri-picr ENSCGRG00015016127
cricetulus_griseus_crigri_1.0 ENSCGRG00000009207
mesocricetus_auratus ENSMAUG00000017660
peromyscus_maniculatus_bairdii ENSPEMG00000020199
microtus_ochrogaster ENSMOCG00000013573
nannospalax_galili ENSNGAG00000000334
jaculus_jaculus ENSJJAG00000013589
castor_canadensis ENSCCNG00000021379
octodon_degus ENSODEG00000004380
octodon_degus ENSODEG00000000074
chinchilla_lanigera ENSCLAG00000005989
cavia_porcellus ENSCPOG00000010202
cavia_aperea ENSCAPG00000002544
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000006585
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100004683
fukomys_damarensis ENSFDAG00000019602
ictidomys_tridecemlineatus ENSSTOG00000023001
marmota_marmota_marmota ENSMMMG00000003425
urocitellus_parryii ENSUPAG00010009771
spermophilus_dauricus ENSSDAG00000006588
dipodomys_ordii ENSDORG00000002879
oryctolagus_cuniculus ENSOCUG00000012780
ochotona_princeps ENSOPRG00000001758
pan_troglodytes ENSPTRG00000013730
pan_paniscus ENSPPAG00000023277
gorilla_gorilla ENSGGOG00000008340
homo_sapiens ENSG00000149658
pongo_abelii ENSPPYG00000011226
macaca_fascicularis ENSMFAG00000042868
macaca_nemestrina ENSMNEG00000030851
cercocebus_atys ENSCATG00000033272
mandrillus_leucophaeus ENSMLEG00000009252
macaca_mulatta ENSMMUG00000009227
papio_anubis ENSPANG00000021472
theropithecus_gelada ENSTGEG00000009177
chlorocebus_sabaeus ENSCSAG00000016266
colobus_angolensis_palliatus ENSCANG00000029082
piliocolobus_tephrosceles ENSPTEG00000002393
rhinopithecus_bieti ENSRBIG00000044959
rhinopithecus_roxellana ENSRROG00000033014
aotus_nancymaae ENSANAG00000021022
nomascus_leucogenys ENSNLEG00000028421
cebus_capucinus_imitator ENSCCAG00000024650
saimiri_boliviensis_boliviensis ENSSBOG00000027278
callithrix_jacchus ENSCJAG00000010056
aotus_nancymaae ENSANAG00000034786
carlito_syrichta ENSTSYG00000033436
propithecus_coquereli ENSPCOG00000025969
microcebus_murinus ENSMICG00000032266
prolemur_simus ENSPSMG00000016924
otolemur_garnettii ENSOGAG00000000480
ursus_maritimus ENSUMAG00000022290
ursus_americanus ENSUAMG00000011021
ailuropoda_melanoleuca ENSAMEG00000017323
canis_lupus_familiaris ENSCAFG00000012772
canis_lupus_dingo ENSCAFG00020001214
vulpes_vulpes ENSVVUG00000015275
mustela_putorius_furo ENSMPUG00000008111
neovison_vison ENSNVIG00000019799
panthera_pardus ENSPPRG00000020805
panthera_tigris_altaica ENSPTIG00000017355
felis_catus ENSFCAG00000008917
capra_hircus ENSCHIG00000026494
ovis_aries ENSOARG00000011639
bos_taurus ENSBTAG00000010383
bos_mutus ENSBMUG00000022757
bison_bison_bison ENSBBBG00000017540
tursiops_truncatus ENSTTRG00000001804
sus_scrofa ENSSSCG00000040086
myotis_lucifugus ENSMLUG00000002241
pteropus_vampyrus ENSPVAG00000017568
equus_caballus ENSECAG00000019475
equus_asinus_asinus ENSEASG00005023186
erinaceus_europaeus ENSEEUG00000007461
loxodonta_africana ENSLAFG00000008884
procavia_capensis ENSPCAG00000002452
echinops_telfairi ENSETEG00000017860
dasypus_novemcinctus ENSDNOG00000043590
ornithorhynchus_anatinus ENSOANG00000003723
gallus_gallus ENSGALG00000005745
coturnix_japonica ENSCJPG00005003123
meleagris_gallopavo ENSMGAG00000006139
numida_meleagris ENSNMEG00000016021
anser_brachyrhynchus ENSABRG00000006064
anas_platyrhynchos_platyrhynchos ENSAPLG00000005985
manacus_vitellinus ENSMVIG00005004712
lepidothrix_coronata ENSLCOG00000008283
taeniopygia_guttata ENSTGUG00000007565
lonchura_striata_domestica ENSLSDG00000006147
serinus_canaria ENSSCAG00000014786
zonotrichia_albicollis ENSZALG00000010035
junco_hyemalis ENSJHYG00000012231
cyanistes_caeruleus ENSCCEG00000021561
parus_major ENSPMJG00000007329
ficedula_albicollis ENSFALG00000010463
melopsittacus_undulatus ENSMUNG00000007437
calidris_pygmaea ENSCPGG00000009914
calidris_pugnax ENSCPUG00000008298
apteryx_owenii ENSAOWG00000000737
apteryx_rowi ENSARWG00000009707
apteryx_haastii ENSAHAG00000002008
dromaius_novaehollandiae ENSDNVG00000014920
nothoprocta_perdicaria ENSNPEG00000009589
crocodylus_porosus ENSCPRG00005005766
chelonoidis_abingdonii ENSCABG00000001188
gopherus_agassizii ENSGAGG00000003007
chrysemys_picta_bellii ENSCPBG00000027183
pelodiscus_sinensis ENSPSIG00000005529
anolis_carolinensis ENSACAG00000005560
pogona_vitticeps ENSPVIG00000023702
notechis_scutatus ENSNSUG00000006465
salvator_merianae ENSSMRG00000012683
sphenodon_punctatus ENSSPUG00000015143
latimeria_chalumnae ENSLACG00000014195
