notamacropus_eugenii ENSMEUG00000008238
phascolarctos_cinereus ENSPCIG00000006526
sarcophilus_harrisii ENSSHAG00000011496
monodelphis_domestica ENSMODG00000018328
loxodonta_africana ENSLAFG00000013629
procavia_capensis ENSPCAG00000000789
echinops_telfairi ENSETEG00000002765
choloepus_hoffmanni ENSCHOG00000010165
dasypus_novemcinctus ENSDNOG00000013909
dipodomys_ordii ENSDORG00000005941
castor_canadensis ENSCCNG00000005655
microtus_ochrogaster ENSMOCG00000015699
peromyscus_maniculatus_bairdii ENSPEMG00000018914
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001005309
cricetulus_griseus_crigri_1.0 ENSCGRG00000014883
cricetulus_griseus_crigri-picr ENSCGRG00015018803
mesocricetus_auratus ENSMAUG00000010531
mus_spicilegus ENSMSIG00000009345
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0021600
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000022844
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0020702
mus_pahari_strain_pahari_eij MGP_PahariEiJ_G0016405
rattus_norvegicus ENSRNOG00000032327
meriones_unguiculatus ENSMUGG00000001312
nannospalax_galili ENSNGAG00000024159
jaculus_jaculus ENSJJAG00000020137
cavia_porcellus ENSCPOG00000009168
cavia_aperea ENSCAPG00000006207
chinchilla_lanigera ENSCLAG00000015554
octodon_degus ENSODEG00000006957
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000002278
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100002146
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000018779
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100002100
fukomys_damarensis ENSFDAG00000011668
ictidomys_tridecemlineatus ENSSTOG00000000040
urocitellus_parryii ENSUPAG00010020647
spermophilus_dauricus ENSSDAG00000007710
marmota_marmota_marmota ENSMMMG00000013311
ochotona_princeps ENSOPRG00000013973
oryctolagus_cuniculus ENSOCUG00000006151
pan_paniscus ENSPPAG00000027223
pan_troglodytes ENSPTRG00000015302
gorilla_gorilla ENSGGOG00000006726
homo_sapiens ENSG00000065485
pongo_abelii ENSPPYG00000013475
nomascus_leucogenys ENSNLEG00000000330
macaca_nemestrina ENSMNEG00000045311
macaca_mulatta ENSMMUG00000007696
macaca_fascicularis ENSMFAG00000030776
papio_anubis ENSPANG00000019864
theropithecus_gelada ENSTGEG00000007904
mandrillus_leucophaeus ENSMLEG00000043285
cercocebus_atys ENSCATG00000041167
chlorocebus_sabaeus ENSCSAG00000007564
piliocolobus_tephrosceles ENSPTEG00000016424
colobus_angolensis_palliatus ENSCANG00000035215
rhinopithecus_bieti ENSRBIG00000033250
rhinopithecus_roxellana ENSRROG00000022033
cebus_capucinus_imitator ENSCCAG00000029106
saimiri_boliviensis_boliviensis ENSSBOG00000024717
callithrix_jacchus ENSCJAG00000007712
aotus_nancymaae ENSANAG00000021231
carlito_syrichta ENSTSYG00000013912
microcebus_murinus ENSMICG00000048975
propithecus_coquereli ENSPCOG00000014955
prolemur_simus ENSPSMG00000007234
otolemur_garnettii ENSOGAG00000012483
tupaia_belangeri ENSTBEG00000011195
bos_taurus ENSBTAG00000018877
bos_mutus ENSBMUG00000013093
bison_bison_bison ENSBBBG00000009085
capra_hircus ENSCHIG00000027169
ovis_aries ENSOARG00000020177
tursiops_truncatus ENSTTRG00000011761
sus_scrofa ENSSSCG00000011870
vicugna_pacos ENSVPAG00000009489
ursus_maritimus ENSUMAG00000025212
ursus_americanus ENSUAMG00000007670
ailuropoda_melanoleuca ENSAMEG00000004765
mustela_putorius_furo ENSMPUG00000004581
neovison_vison ENSNVIG00000013896
canis_lupus_dingo ENSCAFG00020005280
canis_lupus_familiaris ENSCAFG00000012051
vulpes_vulpes ENSVVUG00000000124
panthera_tigris_altaica ENSPTIG00000008960
panthera_pardus ENSPPRG00000016643
felis_catus ENSFCAG00000000938
pteropus_vampyrus ENSPVAG00000003318
myotis_lucifugus ENSMLUG00000008176
equus_caballus ENSECAG00000015276
equus_asinus_asinus ENSEASG00005016898
erinaceus_europaeus ENSEEUG00000000169
sorex_araneus ENSSARG00000013874
ornithorhynchus_anatinus ENSOANG00000003481
apteryx_owenii ENSAOWG00000015677
apteryx_haastii ENSAHAG00000019425
apteryx_rowi ENSARWG00000000182
dromaius_novaehollandiae ENSDNVG00000017582
nothoprocta_perdicaria ENSNPEG00000012289
parus_major ENSPMJG00000019881
cyanistes_caeruleus ENSCCEG00000006004
ficedula_albicollis ENSFALG00000013311
taeniopygia_guttata ENSTGUG00000004344
lonchura_striata_domestica ENSLSDG00000003168
serinus_canaria ENSSCAG00000011764
junco_hyemalis ENSJHYG00000017576
zonotrichia_albicollis ENSZALG00000004962
lepidothrix_coronata ENSLCOG00000010700
manacus_vitellinus ENSMVIG00005001622
melopsittacus_undulatus ENSMUNG00000003322
anser_brachyrhynchus ENSABRG00000017921
anas_platyrhynchos_platyrhynchos ENSAPLG00000005015
gallus_gallus ENSGALG00000011689
meleagris_gallopavo ENSMGAG00000012032
coturnix_japonica ENSCJPG00005021072
numida_meleagris ENSNMEG00000023090
calidris_pygmaea ENSCPGG00000010747
calidris_pugnax ENSCPUG00000016760
crocodylus_porosus ENSCPRG00005001581
chelonoidis_abingdonii ENSCABG00000008575
gopherus_agassizii ENSGAGG00000016308
chrysemys_picta_bellii ENSCPBG00000013776
pelodiscus_sinensis ENSPSIG00000004534
anolis_carolinensis ENSACAG00000011064
pogona_vitticeps ENSPVIG00000022299
notechis_scutatus ENSNSUG00000010351
salvator_merianae ENSSMRG00000012287
sphenodon_punctatus ENSSPUG00000017114
latimeria_chalumnae ENSLACG00000003108
paramormyrops_kingsleyae ENSPKIG00000020279
scleropages_formosus ENSSFOG00015005380
scleropages_formosus ENSSFOG00015020908
labrus_bergylta ENSLBEG00000007279
cynoglossus_semilaevis ENSCSEG00000005697
cyprinodon_variegatus ENSCVAG00000018726
cyprinodon_variegatus ENSCVAG00000022048
xiphophorus_maculatus ENSXMAG00000000792
