notamacropus_eugenii ENSMEUG00000011179
phascolarctos_cinereus ENSPCIG00000021474
sarcophilus_harrisii ENSSHAG00000007220
monodelphis_domestica ENSMODG00000010240
pteropus_vampyrus ENSPVAG00000011980
pteropus_vampyrus ENSPVAG00000011603
myotis_lucifugus ENSMLUG00000013195
erinaceus_europaeus ENSEEUG00000012280
equus_asinus_asinus ENSEASG00005019762
equus_caballus ENSECAG00000017453
ursus_americanus ENSUAMG00000021170
ursus_maritimus ENSUMAG00000019469
ailuropoda_melanoleuca ENSAMEG00000016253
neovison_vison ENSNVIG00000020763
mustela_putorius_furo ENSMPUG00000015024
canis_lupus_familiaris ENSCAFG00000006001
canis_lupus_dingo ENSCAFG00020021312
vulpes_vulpes ENSVVUG00000026726
vulpes_vulpes ENSVVUG00000026722
vulpes_vulpes ENSVVUG00000009034
panthera_tigris_altaica ENSPTIG00000018892
panthera_pardus ENSPPRG00000013317
felis_catus ENSFCAG00000046363
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100016701
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000000463
fukomys_damarensis ENSFDAG00000007706
cavia_porcellus ENSCPOG00000022300
cavia_aperea ENSCAPG00000014673
chinchilla_lanigera ENSCLAG00000011789
octodon_degus ENSODEG00000003365
ictidomys_tridecemlineatus ENSSTOG00000027407
spermophilus_dauricus ENSSDAG00000006722
urocitellus_parryii ENSUPAG00010016283
marmota_marmota_marmota ENSMMMG00000022742
castor_canadensis ENSCCNG00000023979
dipodomys_ordii ENSDORG00000029535
oryctolagus_cuniculus ENSOCUG00000004771
ochotona_princeps ENSOPRG00000011262
microcebus_murinus ENSMICG00000010238
propithecus_coquereli ENSPCOG00000021661
prolemur_simus ENSPSMG00000017566
pan_troglodytes ENSPTRG00000005802
pan_paniscus ENSPPAG00000041489
gorilla_gorilla ENSGGOG00000003830
homo_sapiens ENSG00000120685
pongo_abelii ENSPPYG00000005298
nomascus_leucogenys ENSNLEG00000002592
papio_anubis ENSPANG00000000887
cercocebus_atys ENSCATG00000033393
theropithecus_gelada ENSTGEG00000025316
macaca_mulatta ENSMMUG00000002109
macaca_fascicularis ENSMFAG00000003151
macaca_nemestrina ENSMNEG00000032422
mandrillus_leucophaeus ENSMLEG00000043683
chlorocebus_sabaeus ENSCSAG00000017848
colobus_angolensis_palliatus ENSCANG00000036367
piliocolobus_tephrosceles ENSPTEG00000025610
rhinopithecus_roxellana ENSRROG00000040308
rhinopithecus_bieti ENSRBIG00000027390
saimiri_boliviensis_boliviensis ENSSBOG00000004637
cebus_capucinus_imitator ENSCCAG00000033560
callithrix_jacchus ENSCJAG00000017859
aotus_nancymaae ENSANAG00000035185
tupaia_belangeri ENSTBEG00000010526
mus_spicilegus ENSMSIG00000011889
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0025919
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000049504
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0024984
mus_pahari_strain_pahari_eij MGP_PahariEiJ_G0026425
rattus_norvegicus ENSRNOG00000010980
meriones_unguiculatus ENSMUGG00000018335
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001018627
cricetulus_griseus_crigri_1.0 ENSCGRG00000002744
cricetulus_griseus_crigri-picr ENSCGRG00015008527
mesocricetus_auratus ENSMAUG00000004106
microtus_ochrogaster ENSMOCG00000001872
peromyscus_maniculatus_bairdii ENSPEMG00000017174
nannospalax_galili ENSNGAG00000015387
carlito_syrichta ENSTSYG00000027404
bos_mutus ENSBMUG00000013059
bos_taurus ENSBTAG00000010949
bison_bison_bison ENSBBBG00000003983
ovis_aries ENSOARG00000009737
capra_hircus ENSCHIG00000018355
tursiops_truncatus ENSTTRG00000015543
sus_scrofa ENSSSCG00000040697
sorex_araneus ENSSARG00000011710
jaculus_jaculus ENSJJAG00000019833
echinops_telfairi ENSETEG00000016762
choloepus_hoffmanni ENSCHOG00000001528
dasypus_novemcinctus ENSDNOG00000039851
otolemur_garnettii ENSOGAG00000006247
loxodonta_africana ENSLAFG00000022451
procavia_capensis ENSPCAG00000004436
ornithorhynchus_anatinus ENSOANG00000015510
pogona_vitticeps ENSPVIG00000004681
anolis_carolinensis ENSACAG00000015840
notechis_scutatus ENSNSUG00000003153
salvator_merianae ENSSMRG00000012690
sphenodon_punctatus ENSSPUG00000005148
calidris_pygmaea ENSCPGG00000019135
calidris_pugnax ENSCPUG00000013141
