gopherus_agassizii ENSGAGG00000011654
chelonoidis_abingdonii ENSCABG00000000767
chrysemys_picta_bellii ENSCPBG00000008804
pelodiscus_sinensis ENSPSIG00000011159
crocodylus_porosus ENSCPRG00005011421
pogona_vitticeps ENSPVIG00000008030
anolis_carolinensis ENSACAG00000016983
notechis_scutatus ENSNSUG00000003023
salvator_merianae ENSSMRG00000017357
sphenodon_punctatus ENSSPUG00000016744
latimeria_chalumnae ENSLACG00000014940
xenopus_tropicalis ENSXETG00000003826
notamacropus_eugenii ENSMEUG00000002069
phascolarctos_cinereus ENSPCIG00000031134
sarcophilus_harrisii ENSSHAG00000010212
sus_scrofa ENSSSCG00000023647
vicugna_pacos ENSVPAG00000006320
capra_hircus ENSCHIG00000000853
ovis_aries ENSOARG00000015787
bison_bison_bison ENSBBBG00000020026
bos_mutus ENSBMUG00000025813
bos_taurus ENSBTAG00000005570
tursiops_truncatus ENSTTRG00000009529
equus_asinus_asinus ENSEASG00005020641
equus_caballus ENSECAG00000014626
ursus_americanus ENSUAMG00000019469
ursus_maritimus ENSUMAG00000016397
ailuropoda_melanoleuca ENSAMEG00000016381
mustela_putorius_furo ENSMPUG00000009734
neovison_vison ENSNVIG00000015506
canis_lupus_dingo ENSCAFG00020008655
canis_lupus_familiaris ENSCAFG00000001162
vulpes_vulpes ENSVVUG00000014765
panthera_pardus ENSPPRG00000008549
panthera_tigris_altaica ENSPTIG00000016995
felis_catus ENSFCAG00000001707
erinaceus_europaeus ENSEEUG00000005266
myotis_lucifugus ENSMLUG00000010265
pteropus_vampyrus ENSPVAG00000010853
propithecus_coquereli ENSPCOG00000025703
prolemur_simus ENSPSMG00000005441
microcebus_murinus ENSMICG00000034255
carlito_syrichta ENSTSYG00000002323
otolemur_garnettii ENSOGAG00000033007
oryctolagus_cuniculus ENSOCUG00000005191
ochotona_princeps ENSOPRG00000002752
pan_paniscus ENSPPAG00000010075
pan_troglodytes ENSPTRG00000017278
homo_sapiens ENSG00000061492
gorilla_gorilla ENSGGOG00000004289
pongo_abelii ENSPPYG00000015819
nomascus_leucogenys ENSNLEG00000008659
cercocebus_atys ENSCATG00000021182
