eptatretus_burgeri ENSEBUG00000006575
petromyzon_marinus ENSPMAG00000000645
pogona_vitticeps ENSPVIG00000005386
anolis_carolinensis ENSACAG00000007059
notechis_scutatus ENSNSUG00000003748
salvator_merianae ENSSMRG00000004296
sphenodon_punctatus ENSSPUG00000016934
gopherus_agassizii ENSGAGG00000008541
chelonoidis_abingdonii ENSCABG00000020379
chrysemys_picta_bellii ENSCPBG00000013280
pelodiscus_sinensis ENSPSIG00000011751
zonotrichia_albicollis ENSZALG00000004165
junco_hyemalis ENSJHYG00000001481
serinus_canaria ENSSCAG00000013326
ficedula_albicollis ENSFALG00000001785
lonchura_striata_domestica ENSLSDG00000000113
cyanistes_caeruleus ENSCCEG00000010753
parus_major ENSPMJG00000012488
lepidothrix_coronata ENSLCOG00000001106
manacus_vitellinus ENSMVIG00005002760
melopsittacus_undulatus ENSMUNG00000010641
calidris_pygmaea ENSCPGG00000016268
calidris_pugnax ENSCPUG00000004530
gallus_gallus ENSGALG00000016473
coturnix_japonica ENSCJPG00005011136
meleagris_gallopavo ENSMGAG00000014033
numida_meleagris ENSNMEG00000005525
anas_platyrhynchos_platyrhynchos ENSAPLG00000007971
anser_brachyrhynchus ENSABRG00000016198
apteryx_haastii ENSAHAG00000008208
apteryx_owenii ENSAOWG00000006979
apteryx_rowi ENSARWG00000004851
dromaius_novaehollandiae ENSDNVG00000006790
nothoprocta_perdicaria ENSNPEG00000009116
microcebus_murinus ENSMICG00000004493
propithecus_coquereli ENSPCOG00000024991
prolemur_simus ENSPSMG00000007427
otolemur_garnettii ENSOGAG00000003047
papio_anubis ENSPANG00000025998
theropithecus_gelada ENSTGEG00000017811
macaca_mulatta ENSMMUG00000037622
macaca_fascicularis ENSMFAG00000039189
macaca_nemestrina ENSMNEG00000024040
mandrillus_leucophaeus ENSMLEG00000036388
cercocebus_atys ENSCATG00000041386
chlorocebus_sabaeus ENSCSAG00000008012
rhinopithecus_bieti ENSRBIG00000038654
rhinopithecus_roxellana ENSRROG00000029362
piliocolobus_tephrosceles ENSPTEG00000021650
colobus_angolensis_palliatus ENSCANG00000043083
pan_paniscus ENSPPAG00000032777
pan_troglodytes ENSPTRG00000011683
homo_sapiens ENSG00000143867
gorilla_gorilla ENSGGOG00000016877
pongo_abelii ENSPPYG00000012624
nomascus_leucogenys ENSNLEG00000002004
saimiri_boliviensis_boliviensis ENSSBOG00000023175
cebus_capucinus_imitator ENSCCAG00000029161
callithrix_jacchus ENSCJAG00000007379
aotus_nancymaae ENSANAG00000035215
tupaia_belangeri ENSTBEG00000004954
pteropus_vampyrus ENSPVAG00000009615
myotis_lucifugus ENSMLUG00000011374
ursus_americanus ENSUAMG00000026389
ursus_maritimus ENSUMAG00000023373
ailuropoda_melanoleuca ENSAMEG00000002708
neovison_vison ENSNVIG00000013439
mustela_putorius_furo ENSMPUG00000013697
canis_lupus_familiaris ENSCAFG00000003775
canis_lupus_dingo ENSCAFG00020026025
vulpes_vulpes ENSVVUG00000014812
panthera_tigris_altaica ENSPTIG00000012004
panthera_pardus ENSPPRG00000021067
felis_catus ENSFCAG00000026754
equus_asinus_asinus ENSEASG00005009388
equus_caballus ENSECAG00000013593
sorex_araneus ENSSARG00000013828
capra_hircus ENSCHIG00000020202
ovis_aries ENSOARG00000016880
bos_taurus ENSBTAG00000008113
bos_mutus ENSBMUG00000005507
bison_bison_bison ENSBBBG00000019430
tursiops_truncatus ENSTTRG00000009823
sus_scrofa ENSSSCG00000008606
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0018453
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000048387
mus_spicilegus ENSMSIG00000022709
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0017609
mus_pahari_strain_pahari_eij MGP_PahariEiJ_G0029367
rattus_norvegicus ENSRNOG00000004210
meriones_unguiculatus ENSMUGG00000024982
meriones_unguiculatus ENSMUGG00000024985
microtus_ochrogaster ENSMOCG00000012793
peromyscus_maniculatus_bairdii ENSPEMG00000008344
cricetulus_griseus_crigri-picr ENSCGRG00015001274
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001009653
cricetulus_griseus_crigri_1.0 ENSCGRG00000003948
mesocricetus_auratus ENSMAUG00000008188
nannospalax_galili ENSNGAG00000009668
jaculus_jaculus ENSJJAG00000022508
urocitellus_parryii ENSUPAG00010009451
ictidomys_tridecemlineatus ENSSTOG00000015454
marmota_marmota_marmota ENSMMMG00000022239
spermophilus_dauricus ENSSDAG00000005083
cavia_porcellus ENSCPOG00000002025
cavia_aperea ENSCAPG00000010001
octodon_degus ENSODEG00000008728
chinchilla_lanigera ENSCLAG00000009423
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000005834
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100015243
fukomys_damarensis ENSFDAG00000016236
dipodomys_ordii ENSDORG00000000798
castor_canadensis ENSCCNG00000016934
oryctolagus_cuniculus ENSOCUG00000006091
ochotona_princeps ENSOPRG00000009463
carlito_syrichta ENSTSYG00000030714
procavia_capensis ENSPCAG00000008261
echinops_telfairi ENSETEG00000013563
loxodonta_africana ENSLAFG00000027174
dasypus_novemcinctus ENSDNOG00000001304
erinaceus_europaeus ENSEEUG00000015377
phascolarctos_cinereus ENSPCIG00000011035
notamacropus_eugenii ENSMEUG00000016111
sarcophilus_harrisii ENSSHAG00000010395
monodelphis_domestica ENSMODG00000010584
crocodylus_porosus ENSCPRG00005005214
xenopus_tropicalis ENSXETG00000007992
latimeria_chalumnae ENSLACG00000005856
amphiprion_ocellaris ENSAOCG00000000099
amphiprion_percula ENSAPEG00000007915
acanthochromis_polyacanthus ENSAPOG00000023545
stegastes_partitus ENSSPAG00000018492
haplochromis_burtoni ENSHBUG00000018429
maylandia_zebra ENSMZEG00005025822
astatotilapia_calliptera ENSACLG00000007340
pundamilia_nyererei ENSPNYG00000018253
oreochromis_niloticus ENSONIG00000011343
neolamprologus_brichardi ENSNBRG00000022119
amphilophus_citrinellus ENSACIG00000000302
poecilia_formosa ENSPFOG00000006861
poecilia_latipinna ENSPLAG00000011123
poecilia_mexicana ENSPMEG00000019511
poecilia_reticulata ENSPREG00000011703
xiphophorus_maculatus ENSXMAG00000023575
xiphophorus_couchianus ENSXCOG00000009416
gambusia_affinis ENSGAFG00000010984
cyprinodon_variegatus ENSCVAG00000012514
fundulus_heteroclitus ENSFHEG00000015669
kryptolebias_marmoratus ENSKMAG00000002015
oryzias_latipes_asm223467v1 ENSORLG00000010734
oryzias_latipes_asm223469v1 ENSORLG00015020217
oryzias_latipes_asm223471v1 ENSORLG00020022204
oryzias_melastigma ENSOMEG00000019345
anabas_testudineus ENSATEG00000015156
mastacembelus_armatus ENSMAMG00000016345
mola_mola ENSMMOG00000018290
seriola_lalandi_dorsalis ENSSLDG00000013412
seriola_dumerili ENSSDUG00000020955
scophthalmus_maximus ENSSMAG00000013096
monopterus_albus ENSMALG00000009373
labrus_bergylta ENSLBEG00000007789
gasterosteus_aculeatus ENSGACG00000020147
tetraodon_nigroviridis ENSTNIG00000018677
tetraodon_nigroviridis ENSTNIG00000018678
takifugu_rubripes ENSTRUG00000005046
hippocampus_comes ENSHCOG00000006768
periophthalmus_magnuspinnatus ENSPMGG00000010543
esox_lucius ENSELUG00000017061
pygocentrus_nattereri ENSPNAG00000002926
astyanax_mexicanus ENSAMXG00000021239
ictalurus_punctatus ENSIPUG00000002374
danio_rerio ENSDARG00000014091
paramormyrops_kingsleyae ENSPKIG00000022160
scleropages_formosus ENSSFOG00015004016
lepisosteus_oculatus ENSLOCG00000017185
lepisosteus_oculatus ENSLOCG00000017186
