pan_paniscus ENSPPAG00000028561
pan_troglodytes ENSPTRG00000033728
homo_sapiens ENSG00000282757
gorilla_gorilla ENSGGOG00000040355
pongo_abelii ENSPPYG00000007568
nomascus_leucogenys ENSNLEG00000013098
mandrillus_leucophaeus ENSMLEG00000043826
cercocebus_atys ENSCATG00000032747
macaca_fascicularis ENSMFAG00000037666
macaca_nemestrina ENSMNEG00000034566
papio_anubis ENSPANG00000017490
theropithecus_gelada ENSTGEG00000014565
chlorocebus_sabaeus ENSCSAG00000003647
colobus_angolensis_palliatus ENSCANG00000014034
propithecus_coquereli ENSPCOG00000021982
microcebus_murinus ENSMICG00000042018
dasypus_novemcinctus ENSDNOG00000046450
