takifugu_rubripes ENSTRUG00000011916
tetraodon_nigroviridis ENSTNIG00000012069
mola_mola ENSMMOG00000007489
labrus_bergylta ENSLBEG00000027244
amphiprion_percula ENSAPEG00000019151
amphiprion_ocellaris ENSAOCG00000004567
acanthochromis_polyacanthus ENSAPOG00000016352
stegastes_partitus ENSSPAG00000016748
pundamilia_nyererei ENSPNYG00000004862
haplochromis_burtoni ENSHBUG00000020886
maylandia_zebra ENSMZEG00005009511
astatotilapia_calliptera ENSACLG00000017051
neolamprologus_brichardi ENSNBRG00000020797
oreochromis_niloticus ENSONIG00000018864
amphilophus_citrinellus ENSACIG00000018071
fundulus_heteroclitus ENSFHEG00000016162
cyprinodon_variegatus ENSCVAG00000019701
xiphophorus_maculatus ENSXMAG00000004897
xiphophorus_couchianus ENSXCOG00000012343
gambusia_affinis ENSGAFG00000013193
poecilia_latipinna ENSPLAG00000007330
poecilia_formosa ENSPFOG00000009810
poecilia_reticulata ENSPREG00000000495
poecilia_mexicana ENSPMEG00000017130
kryptolebias_marmoratus ENSKMAG00000021498
oryzias_latipes_asm223467v1 ENSORLG00000013363
oryzias_latipes_asm223469v1 ENSORLG00015022720
oryzias_latipes_asm223471v1 ENSORLG00020021954
oryzias_melastigma ENSOMEG00000010117
monopterus_albus ENSMALG00000003160
mastacembelus_armatus ENSMAMG00000008997
anabas_testudineus ENSATEG00000021518
scophthalmus_maximus ENSSMAG00000007311
cynoglossus_semilaevis ENSCSEG00000011613
seriola_dumerili ENSSDUG00000020836
seriola_lalandi_dorsalis ENSSLDG00000009479
hippocampus_comes ENSHCOG00000016608
periophthalmus_magnuspinnatus ENSPMGG00000007374
gadus_morhua ENSGMOG00000005816
esox_lucius ENSELUG00000003699
pygocentrus_nattereri ENSPNAG00000005408
astyanax_mexicanus ENSAMXG00000004857
ictalurus_punctatus ENSIPUG00000018885
danio_rerio ENSDARG00000088411
scleropages_formosus ENSSFOG00015010785
paramormyrops_kingsleyae ENSPKIG00000010661
lepisosteus_oculatus ENSLOCG00000007115
chrysemys_picta_bellii ENSCPBG00000010845
pelodiscus_sinensis ENSPSIG00000004157
crocodylus_porosus ENSCPRG00005007385
xenopus_tropicalis ENSXETG00000032470
