pan_paniscus ENSPPAG00000043202
pan_troglodytes ENSPTRG00000018959
homo_sapiens ENSG00000048052
gorilla_gorilla ENSGGOG00000013656
pongo_abelii ENSPPYG00000017755
nomascus_leucogenys ENSNLEG00000016612
macaca_fascicularis ENSMFAG00000008589
macaca_mulatta ENSMMUG00000011170
macaca_nemestrina ENSMNEG00000043567
theropithecus_gelada ENSTGEG00000023843
papio_anubis ENSPANG00000022056
cercocebus_atys ENSCATG00000037558
mandrillus_leucophaeus ENSMLEG00000035193
piliocolobus_tephrosceles ENSPTEG00000035957
chlorocebus_sabaeus ENSCSAG00000013539
chlorocebus_sabaeus ENSCSAG00000013542
chlorocebus_sabaeus ENSCSAG00000013537
rhinopithecus_roxellana ENSRROG00000031560
rhinopithecus_bieti ENSRBIG00000033888
colobus_angolensis_palliatus ENSCANG00000037374
cebus_capucinus_imitator ENSCCAG00000020834
callithrix_jacchus ENSCJAG00000001076
saimiri_boliviensis_boliviensis ENSSBOG00000022721
aotus_nancymaae ENSANAG00000036895
carlito_syrichta ENSTSYG00000013571
propithecus_coquereli ENSPCOG00000022707
prolemur_simus ENSPSMG00000016568
microcebus_murinus ENSMICG00000000850
otolemur_garnettii ENSOGAG00000007864
urocitellus_parryii ENSUPAG00010012420
ictidomys_tridecemlineatus ENSSTOG00000001518
marmota_marmota_marmota ENSMMMG00000015175
spermophilus_dauricus ENSSDAG00000000529
cavia_porcellus ENSCPOG00000005468
cavia_aperea ENSCAPG00000012091
chinchilla_lanigera ENSCLAG00000007911
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100005123
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000019023
fukomys_damarensis ENSFDAG00000020997
cricetulus_griseus_crigri-picr ENSCGRG00015013564
cricetulus_griseus_crigri_1.0 ENSCGRG00000008247
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001012600
peromyscus_maniculatus_bairdii ENSPEMG00000009517
mus_pahari_strain_pahari_eij MGP_PahariEiJ_G0029453
mus_pahari_strain_pahari_eij MGP_PahariEiJ_G0029454
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0017696
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0017695
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0018537
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0018538
mus_spicilegus ENSMSIG00000007205
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000004698
rattus_norvegicus ENSRNOG00000004158
meriones_unguiculatus ENSMUGG00000003852
nannospalax_galili ENSNGAG00000023208
castor_canadensis ENSCCNG00000000697
tupaia_belangeri ENSTBEG00000016493
capra_hircus ENSCHIG00000025824
ovis_aries ENSOARG00000009641
bos_taurus ENSBTAG00000003808
bos_mutus ENSBMUG00000026402
bison_bison_bison ENSBBBG00000017905
tursiops_truncatus ENSTTRG00000014890
sus_scrofa ENSSSCG00000015368
vicugna_pacos ENSVPAG00000008447
equus_asinus_asinus ENSEASG00005021682
equus_asinus_asinus ENSEASG00005021674
equus_caballus ENSECAG00000018816
ursus_maritimus ENSUMAG00000022181
ursus_americanus ENSUAMG00000018447
ailuropoda_melanoleuca ENSAMEG00000008517
neovison_vison ENSNVIG00000014244
mustela_putorius_furo ENSMPUG00000013952
canis_lupus_familiaris ENSCAFG00000002498
canis_lupus_dingo ENSCAFG00020001908
vulpes_vulpes ENSVVUG00000008429
panthera_pardus ENSPPRG00000016351
panthera_tigris_altaica ENSPTIG00000007997
felis_catus ENSFCAG00000025113
sorex_araneus ENSSARG00000005946
erinaceus_europaeus ENSEEUG00000004008
pteropus_vampyrus ENSPVAG00000005525
myotis_lucifugus ENSMLUG00000006585
loxodonta_africana ENSLAFG00000015187
procavia_capensis ENSPCAG00000000477
echinops_telfairi ENSETEG00000011432
dasypus_novemcinctus ENSDNOG00000049792
choloepus_hoffmanni ENSCHOG00000010869
oryctolagus_cuniculus ENSOCUG00000014444
ochotona_princeps ENSOPRG00000017251
phascolarctos_cinereus ENSPCIG00000030673
phascolarctos_cinereus ENSPCIG00000013621
notamacropus_eugenii ENSMEUG00000010195
monodelphis_domestica ENSMODG00000001442
ornithorhynchus_anatinus ENSOANG00000009613
crocodylus_porosus ENSCPRG00005015321
crocodylus_porosus ENSCPRG00005015331
melopsittacus_undulatus ENSMUNG00000000819
melopsittacus_undulatus ENSMUNG00000000821
manacus_vitellinus ENSMVIG00005000674
manacus_vitellinus ENSMVIG00005000719
lonchura_striata_domestica ENSLSDG00000002235
taeniopygia_guttata ENSTGUG00000002613
zonotrichia_albicollis ENSZALG00000010845
parus_major ENSPMJG00000011218
ficedula_albicollis ENSFALG00000009805
calidris_pygmaea ENSCPGG00000001052
calidris_pugnax ENSCPUG00000010898
anas_platyrhynchos_platyrhynchos ENSAPLG00000009768
anser_brachyrhynchus ENSABRG00000010874
numida_meleagris ENSNMEG00000007051
numida_meleagris ENSNMEG00000007037
gallus_gallus ENSGALG00000054680
gallus_gallus ENSGALG00000010854
coturnix_japonica ENSCJPG00005011923
meleagris_gallopavo ENSMGAG00000010234
apteryx_rowi ENSARWG00000018232
apteryx_rowi ENSARWG00000018233
apteryx_haastii ENSAHAG00000004099
apteryx_owenii ENSAOWG00000006632
nothoprocta_perdicaria ENSNPEG00000001791
nothoprocta_perdicaria ENSNPEG00000001784
dromaius_novaehollandiae ENSDNVG00000016775
dromaius_novaehollandiae ENSDNVG00000016798
apteryx_owenii ENSAOWG00000012222
apteryx_haastii ENSAHAG00000003485
cyanistes_caeruleus ENSCCEG00000019369
cyanistes_caeruleus ENSCCEG00000019363
lepidothrix_coronata ENSLCOG00000012286
lepidothrix_coronata ENSLCOG00000012287
serinus_canaria ENSSCAG00000013779
serinus_canaria ENSSCAG00000013753
junco_hyemalis ENSJHYG00000004054
junco_hyemalis ENSJHYG00000004144
gopherus_agassizii ENSGAGG00000018116
gopherus_agassizii ENSGAGG00000018128
chelonoidis_abingdonii ENSCABG00000005915
chelonoidis_abingdonii ENSCABG00000005916
chrysemys_picta_bellii ENSCPBG00000000454
pelodiscus_sinensis ENSPSIG00000011707
salvator_merianae ENSSMRG00000007698
salvator_merianae ENSSMRG00000007714
notechis_scutatus ENSNSUG00000015314
notechis_scutatus ENSNSUG00000015312
anolis_carolinensis ENSACAG00000012095
anolis_carolinensis ENSACAG00000011830
anolis_carolinensis ENSACAG00000025814
pogona_vitticeps ENSPVIG00000016381
sphenodon_punctatus ENSSPUG00000007631
spermophilus_dauricus ENSSDAG00000011784
xenopus_tropicalis ENSXETG00000013445
latimeria_chalumnae ENSLACG00000015595
lepisosteus_oculatus ENSLOCG00000011383
