drosophila_melanogaster FBgn0032987
caenorhabditis_elegans_strain_n2 WBGene00004433
eptatretus_burgeri ENSEBUG00000007460
petromyzon_marinus ENSPMAG00000009533
microtus_ochrogaster ENSMOCG00000007828
mus_spicilegus ENSMSIG00000025681
tursiops_truncatus ENSTTRG00000008529
ornithorhynchus_anatinus ENSOANG00000009054
anolis_carolinensis ENSACAG00000003169
pogona_vitticeps ENSPVIG00000021264
notechis_scutatus ENSNSUG00000013372
sphenodon_punctatus ENSSPUG00000005343
chelonoidis_abingdonii ENSCABG00000001202
chrysemys_picta_bellii ENSCPBG00000020481
pelodiscus_sinensis ENSPSIG00000011259
apteryx_haastii ENSAHAG00000003623
apteryx_owenii ENSAOWG00000009308
apteryx_rowi ENSARWG00000009003
dromaius_novaehollandiae ENSDNVG00000005194
calidris_pygmaea ENSCPGG00000004783
calidris_pugnax ENSCPUG00000013449
melopsittacus_undulatus ENSMUNG00000005093
manacus_vitellinus ENSMVIG00005000948
lepidothrix_coronata ENSLCOG00000003737
lonchura_striata_domestica ENSLSDG00000000331
taeniopygia_guttata ENSTGUG00000011571
serinus_canaria ENSSCAG00000006515
ficedula_albicollis ENSFALG00000008630
zonotrichia_albicollis ENSZALG00000011652
junco_hyemalis ENSJHYG00000011380
cyanistes_caeruleus ENSCCEG00000004301
parus_major ENSPMJG00000017486
gallus_gallus ENSGALG00000027035
meleagris_gallopavo ENSMGAG00000015105
coturnix_japonica ENSCJPG00005000787
numida_meleagris ENSNMEG00000019381
anser_brachyrhynchus ENSABRG00000020198
anas_platyrhynchos_platyrhynchos ENSAPLG00000005641
nothoprocta_perdicaria ENSNPEG00000009992
crocodylus_porosus ENSCPRG00005012404
gopherus_agassizii ENSGAGG00000011879
chrysemys_picta_bellii ENSCPBG00000005823
salvator_merianae ENSSMRG00000004685
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000021148
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100019574
oryctolagus_cuniculus ENSOCUG00000025464
propithecus_coquereli ENSPCOG00000014697
neovison_vison ENSNVIG00000005076
neovison_vison ENSNVIG00000001659
sus_scrofa ENSSSCG00000033748
prolemur_simus ENSPSMG00000001878
dipodomys_ordii ENSDORG00000024940
myotis_lucifugus ENSMLUG00000024762
mustela_putorius_furo ENSMPUG00000014974
loxodonta_africana ENSLAFG00000029244
otolemur_garnettii ENSOGAG00000012452
papio_anubis ENSPANG00000029570
dipodomys_ordii ENSDORG00000023653
microcebus_murinus ENSMICG00000034936
carlito_syrichta ENSTSYG00000033985
cavia_aperea ENSCAPG00000009066
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000001005
nannospalax_galili ENSNGAG00000017678
myotis_lucifugus ENSMLUG00000030659
cercocebus_atys ENSCATG00000018702
mandrillus_leucophaeus ENSMLEG00000010018
colobus_angolensis_palliatus ENSCANG00000038597
gorilla_gorilla ENSGGOG00000036703
saimiri_boliviensis_boliviensis ENSSBOG00000015673
prolemur_simus ENSPSMG00000008535
oryctolagus_cuniculus ENSOCUG00000024404
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000020368
rattus_norvegicus ENSRNOG00000029824
gorilla_gorilla ENSGGOG00000023867
felis_catus ENSFCAG00000022016
chinchilla_lanigera ENSCLAG00000001174
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100018668
pongo_abelii ENSPPYG00000010658
choloepus_hoffmanni ENSCHOG00000007867
oryctolagus_cuniculus ENSOCUG00000027750
pongo_abelii ENSPPYG00000005915
mustela_putorius_furo ENSMPUG00000006604
cricetulus_griseus_crigri_1.0 ENSCGRG00000011440
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001018603
sus_scrofa ENSSSCG00000011688
sus_scrofa ENSSSCG00000033316
vulpes_vulpes ENSVVUG00000028538
dasypus_novemcinctus ENSDNOG00000035109
dasypus_novemcinctus ENSDNOG00000047595
nomascus_leucogenys ENSNLEG00000033807
papio_anubis ENSPANG00000031855
saimiri_boliviensis_boliviensis ENSSBOG00000026075
saimiri_boliviensis_boliviensis ENSSBOG00000011663
cercocebus_atys ENSCATG00000006297
propithecus_coquereli ENSPCOG00000026011
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000017471
octodon_degus ENSODEG00000020476
canis_lupus_dingo ENSCAFG00020012095
canis_lupus_familiaris ENSCAFG00000015987
canis_lupus_familiaris ENSCAFG00000001564
chinchilla_lanigera ENSCLAG00000017893
gorilla_gorilla ENSGGOG00000026428
pongo_abelii ENSPPYG00000003533
rhinopithecus_bieti ENSRBIG00000029333
otolemur_garnettii ENSOGAG00000010179
otolemur_garnettii ENSOGAG00000032711
otolemur_garnettii ENSOGAG00000026636
ictidomys_tridecemlineatus ENSSTOG00000032524
nannospalax_galili ENSNGAG00000017377
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100017967
oryctolagus_cuniculus ENSOCUG00000023653
ursus_americanus ENSUAMG00000018080
ursus_maritimus ENSUMAG00000017772
mustela_putorius_furo ENSMPUG00000017351
loxodonta_africana ENSLAFG00000014987
ictidomys_tridecemlineatus ENSSTOG00000012575
rhinopithecus_roxellana ENSRROG00000026028
colobus_angolensis_palliatus ENSCANG00000020297
cercocebus_atys ENSCATG00000003873
oryctolagus_cuniculus ENSOCUG00000026042
octodon_degus ENSODEG00000018656
octodon_degus ENSODEG00000019353
nannospalax_galili ENSNGAG00000008848
nomascus_leucogenys ENSNLEG00000035696
piliocolobus_tephrosceles ENSPTEG00000001526
cercocebus_atys ENSCATG00000020347
callithrix_jacchus ENSCJAG00000043116
tupaia_belangeri ENSTBEG00000000642
felis_catus ENSFCAG00000028177
neovison_vison ENSNVIG00000010690
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100012274
nannospalax_galili ENSNGAG00000023111
otolemur_garnettii ENSOGAG00000025213
otolemur_garnettii ENSOGAG00000034390
otolemur_garnettii ENSOGAG00000033936
otolemur_garnettii ENSOGAG00000030151
canis_lupus_dingo ENSCAFG00020026205
