labrus_bergylta ENSLBEG00000005080
gasterosteus_aculeatus ENSGACG00000018131
tetraodon_nigroviridis ENSTNIG00000010516
takifugu_rubripes ENSTRUG00000000867
mola_mola ENSMMOG00000004184
hippocampus_comes ENSHCOG00000015205
seriola_dumerili ENSSDUG00000004926
seriola_lalandi_dorsalis ENSSLDG00000005377
scophthalmus_maximus ENSSMAG00000004038
monopterus_albus ENSMALG00000015205
mastacembelus_armatus ENSMAMG00000008180
anabas_testudineus ENSATEG00000006555
poecilia_formosa ENSPFOG00000008703
poecilia_latipinna ENSPLAG00000009268
poecilia_mexicana ENSPMEG00000019869
poecilia_reticulata ENSPREG00000004195
gambusia_affinis ENSGAFG00000008260
xiphophorus_maculatus ENSXMAG00000008990
fundulus_heteroclitus ENSFHEG00000012951
cyprinodon_variegatus ENSCVAG00000019622
kryptolebias_marmoratus ENSKMAG00000005392
oryzias_latipes_asm223467v1 ENSORLG00000005430
oryzias_latipes_asm223469v1 ENSORLG00015001844
oryzias_latipes_asm223471v1 ENSORLG00020011926
oryzias_melastigma ENSOMEG00000006106
astatotilapia_calliptera ENSACLG00000007660
maylandia_zebra ENSMZEG00005012372
haplochromis_burtoni ENSHBUG00000002398
pundamilia_nyererei ENSPNYG00000000298
neolamprologus_brichardi ENSNBRG00000011731
oreochromis_niloticus ENSONIG00000012966
amphilophus_citrinellus ENSACIG00000017576
amphiprion_ocellaris ENSAOCG00000000758
amphiprion_percula ENSAPEG00000017737
acanthochromis_polyacanthus ENSAPOG00000008657
stegastes_partitus ENSSPAG00000013932
cynoglossus_semilaevis ENSCSEG00000011722
periophthalmus_magnuspinnatus ENSPMGG00000013516
gadus_morhua ENSGMOG00000000925
esox_lucius ENSELUG00000015328
pygocentrus_nattereri ENSPNAG00000003943
astyanax_mexicanus ENSAMXG00000016029
ictalurus_punctatus ENSIPUG00000015252
danio_rerio ENSDARG00000062267
paramormyrops_kingsleyae ENSPKIG00000008992
scleropages_formosus ENSSFOG00015015724
lepisosteus_oculatus ENSLOCG00000009551
periophthalmus_magnuspinnatus ENSPMGG00000013518
periophthalmus_magnuspinnatus ENSPMGG00000013522
haplochromis_burtoni ENSHBUG00000013624
ornithorhynchus_anatinus ENSOANG00000002089
ornithorhynchus_anatinus ENSOANG00000022286
phascolarctos_cinereus ENSPCIG00000015954
notamacropus_eugenii ENSMEUG00000001813
sarcophilus_harrisii ENSSHAG00000011820
monodelphis_domestica ENSMODG00000012144
homo_sapiens ENSG00000120733
gorilla_gorilla ENSGGOG00000000833
pan_troglodytes ENSPTRG00000017286
pan_paniscus ENSPPAG00000038558
pongo_abelii ENSPPYG00000015827
nomascus_leucogenys ENSNLEG00000008928
macaca_mulatta ENSMMUG00000000455
macaca_fascicularis ENSMFAG00000042919
macaca_nemestrina ENSMNEG00000027089
papio_anubis ENSPANG00000006996
theropithecus_gelada ENSTGEG00000023317
cercocebus_atys ENSCATG00000040655
mandrillus_leucophaeus ENSMLEG00000029188
chlorocebus_sabaeus ENSCSAG00000013123
rhinopithecus_bieti ENSRBIG00000038850
rhinopithecus_roxellana ENSRROG00000043187
colobus_angolensis_palliatus ENSCANG00000032484
piliocolobus_tephrosceles ENSPTEG00000032206
cebus_capucinus_imitator ENSCCAG00000031245
saimiri_boliviensis_boliviensis ENSSBOG00000024332
aotus_nancymaae ENSANAG00000033645
callithrix_jacchus ENSCJAG00000006510
carlito_syrichta ENSTSYG00000005034
prolemur_simus ENSPSMG00000006558
microcebus_murinus ENSMICG00000001706
propithecus_coquereli ENSPCOG00000014700
otolemur_garnettii ENSOGAG00000009007
tupaia_belangeri ENSTBEG00000000337
castor_canadensis ENSCCNG00000026298
dipodomys_ordii ENSDORG00000002168
mus_spicilegus ENSMSIG00000010592
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000038773
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0023011
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0022099
mus_pahari_strain_pahari_eij MGP_PahariEiJ_G0018833
rattus_norvegicus ENSRNOG00000050200
meriones_unguiculatus ENSMUGG00000022726
microtus_ochrogaster ENSMOCG00000017070
peromyscus_maniculatus_bairdii ENSPEMG00000011691
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001016750
cricetulus_griseus_crigri_1.0 ENSCGRG00000000099
cricetulus_griseus_crigri_1.0 ENSCGRG00000009515
cricetulus_griseus_crigri-picr ENSCGRG00015002184
mesocricetus_auratus ENSMAUG00000018465
nannospalax_galili ENSNGAG00000016085
jaculus_jaculus ENSJJAG00000017875
spermophilus_dauricus ENSSDAG00000016955
ictidomys_tridecemlineatus ENSSTOG00000008711
marmota_marmota_marmota ENSMMMG00000009533
urocitellus_parryii ENSUPAG00010022021
chinchilla_lanigera ENSCLAG00000007430
octodon_degus ENSODEG00000004339
cavia_porcellus ENSCPOG00000002353
cavia_aperea ENSCAPG00000007443
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000004783
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100015892
fukomys_damarensis ENSFDAG00000015048
oryctolagus_cuniculus ENSOCUG00000008421
ochotona_princeps ENSOPRG00000016396
erinaceus_europaeus ENSEEUG00000010695
vulpes_vulpes ENSVVUG00000018024
myotis_lucifugus ENSMLUG00000016818
pteropus_vampyrus ENSPVAG00000008349
equus_caballus ENSECAG00000018062
equus_asinus_asinus ENSEASG00005020793
ursus_maritimus ENSUMAG00000016199
ursus_americanus ENSUAMG00000000316
ailuropoda_melanoleuca ENSAMEG00000016526
neovison_vison ENSNVIG00000014761
mustela_putorius_furo ENSMPUG00000009408
canis_lupus_dingo ENSCAFG00020010386
canis_lupus_familiaris ENSCAFG00000001233
vulpes_vulpes ENSVVUG00000018130
panthera_pardus ENSPPRG00000017383
panthera_tigris_altaica ENSPTIG00000010625
felis_catus ENSFCAG00000001715
sorex_araneus ENSSARG00000009412
capra_hircus ENSCHIG00000025592
ovis_aries ENSOARG00000016394
bos_mutus ENSBMUG00000025951
bos_taurus ENSBTAG00000010063
bison_bison_bison ENSBBBG00000005508
tursiops_truncatus ENSTTRG00000005475
sus_scrofa ENSSSCG00000014331
vicugna_pacos ENSVPAG00000006329
loxodonta_africana ENSLAFG00000001519
procavia_capensis ENSPCAG00000005418
echinops_telfairi ENSETEG00000020297
dasypus_novemcinctus ENSDNOG00000011793
choloepus_hoffmanni ENSCHOG00000002368
calidris_pygmaea ENSCPGG00000013385
calidris_pugnax ENSCPUG00000008754
melopsittacus_undulatus ENSMUNG00000004027
parus_major ENSPMJG00000006085
cyanistes_caeruleus ENSCCEG00000002583
ficedula_albicollis ENSFALG00000003397
lonchura_striata_domestica ENSLSDG00000017364
taeniopygia_guttata ENSTGUG00000000007
serinus_canaria ENSSCAG00000002915
junco_hyemalis ENSJHYG00000007389
zonotrichia_albicollis ENSZALG00000015747
manacus_vitellinus ENSMVIG00005017874
lepidothrix_coronata ENSLCOG00000010105
anser_brachyrhynchus ENSABRG00000016921
anas_platyrhynchos_platyrhynchos ENSAPLG00000012954
meleagris_gallopavo ENSMGAG00000009737
coturnix_japonica ENSCJPG00005020867
gallus_gallus ENSGALG00000007663
numida_meleagris ENSNMEG00000000850
apteryx_rowi ENSARWG00000000522
