phascolarctos_cinereus ENSPCIG00000004268
notamacropus_eugenii ENSMEUG00000006615
sarcophilus_harrisii ENSSHAG00000005010
monodelphis_domestica ENSMODG00000003119
saimiri_boliviensis_boliviensis ENSSBOG00000024155
callithrix_jacchus ENSCJAG00000017630
cebus_capucinus_imitator ENSCCAG00000023028
aotus_nancymaae ENSANAG00000022126
rhinopithecus_bieti ENSRBIG00000024591
rhinopithecus_roxellana ENSRROG00000036709
colobus_angolensis_palliatus ENSCANG00000011417
piliocolobus_tephrosceles ENSPTEG00000011469
cercocebus_atys ENSCATG00000038502
mandrillus_leucophaeus ENSMLEG00000030281
papio_anubis ENSPANG00000009402
theropithecus_gelada ENSTGEG00000019446
macaca_fascicularis ENSMFAG00000037062
macaca_nemestrina ENSMNEG00000032421
macaca_mulatta ENSMMUG00000004173
chlorocebus_sabaeus ENSCSAG00000007817
homo_sapiens ENSG00000141959
gorilla_gorilla ENSGGOG00000005687
pan_troglodytes ENSPTRG00000022972
pan_paniscus ENSPPAG00000028154
pongo_abelii ENSPPYG00000011483
nomascus_leucogenys ENSNLEG00000002171
carlito_syrichta ENSTSYG00000025772
propithecus_coquereli ENSPCOG00000008346
prolemur_simus ENSPSMG00000001565
microcebus_murinus ENSMICG00000035233
otolemur_garnettii ENSOGAG00000027753
mus_spicilegus ENSMSIG00000025294
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0016313
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000020277
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0015500
mus_pahari_strain_pahari_eij MGP_PahariEiJ_G0030913
rattus_norvegicus ENSRNOG00000001214
meriones_unguiculatus ENSMUGG00000017203
cricetulus_griseus_crigri-picr ENSCGRG00015020256
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001015753
cricetulus_griseus_crigri_1.0 ENSCGRG00000013908
mesocricetus_auratus ENSMAUG00000017741
peromyscus_maniculatus_bairdii ENSPEMG00000022772
microtus_ochrogaster ENSMOCG00000013045
microtus_ochrogaster ENSMOCG00000014325
nannospalax_galili ENSNGAG00000023632
jaculus_jaculus ENSJJAG00000021078
castor_canadensis ENSCCNG00000020704
cavia_aperea ENSCAPG00000011390
cavia_porcellus ENSCPOG00000019438
octodon_degus ENSODEG00000014418
chinchilla_lanigera ENSCLAG00000006907
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000017234
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100013308
fukomys_damarensis ENSFDAG00000018177
ictidomys_tridecemlineatus ENSSTOG00000026523
urocitellus_parryii ENSUPAG00010002724
spermophilus_dauricus ENSSDAG00000012954
marmota_marmota_marmota ENSMMMG00000012488
tupaia_belangeri ENSTBEG00000016861
dipodomys_ordii ENSDORG00000007006
ochotona_princeps ENSOPRG00000001792
tursiops_truncatus ENSTTRG00000014594
sus_scrofa ENSSSCG00000028197
ovis_aries ENSOARG00000011864
capra_hircus ENSCHIG00000000397
bos_mutus ENSBMUG00000013472
bos_taurus ENSBTAG00000010658
bison_bison_bison ENSBBBG00000000844
myotis_lucifugus ENSMLUG00000010992
pteropus_vampyrus ENSPVAG00000009012
ursus_maritimus ENSUMAG00000025470
ursus_americanus ENSUAMG00000011389
ursus_americanus ENSUAMG00000024642
ailuropoda_melanoleuca ENSAMEG00000010751
mustela_putorius_furo ENSMPUG00000010091
neovison_vison ENSNVIG00000007397
canis_lupus_familiaris ENSCAFG00000010846
canis_lupus_dingo ENSCAFG00020019252
vulpes_vulpes ENSVVUG00000024044
panthera_pardus ENSPPRG00000011485
panthera_tigris_altaica ENSPTIG00000011121
felis_catus ENSFCAG00000003311
equus_caballus ENSECAG00000017863
equus_asinus_asinus ENSEASG00005001615
oryctolagus_cuniculus ENSOCUG00000026677
procavia_capensis ENSPCAG00000003608
loxodonta_africana ENSLAFG00000021471
echinops_telfairi ENSETEG00000001412
ornithorhynchus_anatinus ENSOANG00000015577
ornithorhynchus_anatinus ENSOANG00000029817
gopherus_agassizii ENSGAGG00000009554
chelonoidis_abingdonii ENSCABG00000020197
chrysemys_picta_bellii ENSCPBG00000000606
pelodiscus_sinensis ENSPSIG00000015260
apteryx_haastii ENSAHAG00000014886
apteryx_owenii ENSAOWG00000000884
apteryx_rowi ENSARWG00000011845
dromaius_novaehollandiae ENSDNVG00000009684
nothoprocta_perdicaria ENSNPEG00000000298
lepidothrix_coronata ENSLCOG00000001588
manacus_vitellinus ENSMVIG00005008606
junco_hyemalis ENSJHYG00000016984
zonotrichia_albicollis ENSZALG00000006320
serinus_canaria ENSSCAG00000005608
taeniopygia_guttata ENSTGUG00000006780
taeniopygia_guttata ENSTGUG00000006775
lonchura_striata_domestica ENSLSDG00000005403
