takifugu_rubripes ENSTRUG00000005293
tetraodon_nigroviridis ENSTNIG00000018864
cynoglossus_semilaevis ENSCSEG00000013768
cyprinodon_variegatus ENSCVAG00000011628
cyprinodon_variegatus ENSCVAG00000011586
xiphophorus_maculatus ENSXMAG00000010382
xiphophorus_couchianus ENSXCOG00000015057
gambusia_affinis ENSGAFG00000013101
poecilia_mexicana ENSPMEG00000004863
poecilia_mexicana ENSPMEG00000021728
poecilia_formosa ENSPFOG00000006402
poecilia_latipinna ENSPLAG00000009803
poecilia_latipinna ENSPLAG00000009905
poecilia_reticulata ENSPREG00000014950
fundulus_heteroclitus ENSFHEG00000022932
kryptolebias_marmoratus ENSKMAG00000010815
oryzias_latipes_asm223467v1 ENSORLG00000016155
oryzias_latipes_asm223471v1 ENSORLG00020019686
oryzias_latipes_asm223469v1 ENSORLG00015009132
oryzias_melastigma ENSOMEG00000003375
astatotilapia_calliptera ENSACLG00000005291
maylandia_zebra ENSMZEG00005004887
astatotilapia_calliptera ENSACLG00000005313
pundamilia_nyererei ENSPNYG00000006236
oreochromis_niloticus ENSONIG00000016049
neolamprologus_brichardi ENSNBRG00000011780
maylandia_zebra ENSMZEG00005004829
haplochromis_burtoni ENSHBUG00000006289
neolamprologus_brichardi ENSNBRG00000008058
pundamilia_nyererei ENSPNYG00000006324
amphilophus_citrinellus ENSACIG00000009186
amphilophus_citrinellus ENSACIG00000009295
amphilophus_citrinellus ENSACIG00000009138
amphiprion_ocellaris ENSAOCG00000017511
amphiprion_percula ENSAPEG00000024506
acanthochromis_polyacanthus ENSAPOG00000007097
stegastes_partitus ENSSPAG00000021372
labrus_bergylta ENSLBEG00000008291
mastacembelus_armatus ENSMAMG00000019956
monopterus_albus ENSMALG00000015019
anabas_testudineus ENSATEG00000012712
hippocampus_comes ENSHCOG00000006490
seriola_lalandi_dorsalis ENSSLDG00000012971
seriola_dumerili ENSSDUG00000005793
scophthalmus_maximus ENSSMAG00000017844
gasterosteus_aculeatus ENSGACG00000005114
mola_mola ENSMMOG00000012633
periophthalmus_magnuspinnatus ENSPMGG00000015644
periophthalmus_magnuspinnatus ENSPMGG00000014080
gadus_morhua ENSGMOG00000004307
esox_lucius ENSELUG00000005155
pygocentrus_nattereri ENSPNAG00000022323
astyanax_mexicanus ENSAMXG00000014073
ictalurus_punctatus ENSIPUG00000022291
ictalurus_punctatus ENSIPUG00000022280
ictalurus_punctatus ENSIPUG00000022305
danio_rerio ENSDARG00000035514
scleropages_formosus ENSSFOG00015013111
paramormyrops_kingsleyae ENSPKIG00000000009
lepisosteus_oculatus ENSLOCG00000015430
lepisosteus_oculatus ENSLOCG00000015424
pygocentrus_nattereri ENSPNAG00000023708
astyanax_mexicanus ENSAMXG00000020478
paramormyrops_kingsleyae ENSPKIG00000021825
apteryx_rowi ENSARWG00000011779
apteryx_haastii ENSAHAG00000005506
apteryx_owenii ENSAOWG00000015080
dromaius_novaehollandiae ENSDNVG00000008636
nothoprocta_perdicaria ENSNPEG00000011558
anser_brachyrhynchus ENSABRG00000018129
anas_platyrhynchos_platyrhynchos ENSAPLG00000013050
coturnix_japonica ENSCJPG00005015114
gallus_gallus ENSGALG00000000357
meleagris_gallopavo ENSMGAG00000001087
numida_meleagris ENSNMEG00000019514
taeniopygia_guttata ENSTGUG00000004505
zonotrichia_albicollis ENSZALG00000007024
lonchura_striata_domestica ENSLSDG00000011047
serinus_canaria ENSSCAG00000017089
junco_hyemalis ENSJHYG00000005185
cyanistes_caeruleus ENSCCEG00000006505
parus_major ENSPMJG00000017734
ficedula_albicollis ENSFALG00000011137
melopsittacus_undulatus ENSMUNG00000008601
calidris_pugnax ENSCPUG00000016467
calidris_pygmaea ENSCPGG00000009462
crocodylus_porosus ENSCPRG00005014210
pogona_vitticeps ENSPVIG00000020225
anolis_carolinensis ENSACAG00000011428
notechis_scutatus ENSNSUG00000008553
salvator_merianae ENSSMRG00000021057
