anser_brachyrhynchus ENSABRG00000013765
anas_platyrhynchos_platyrhynchos ENSAPLG00000022716
manacus_vitellinus ENSMVIG00005009336
manacus_vitellinus ENSMVIG00005006846
lepidothrix_coronata ENSLCOG00000005549
nothoprocta_perdicaria ENSNPEG00000012313
pteropus_vampyrus ENSPVAG00000014136
sorex_araneus ENSSARG00000004538
erinaceus_europaeus ENSEEUG00000005346
ovis_aries ENSOARG00000000422
panthera_tigris_altaica ENSPTIG00000020600
pongo_abelii ENSPPYG00000001984
pan_troglodytes ENSPTRG00000046709
carlito_syrichta ENSTSYG00000028340
tupaia_belangeri ENSTBEG00000011009
monodelphis_domestica ENSMODG00000024996
monodelphis_domestica ENSMODG00000024997
monodelphis_domestica ENSMODG00000022776
notamacropus_eugenii ENSMEUG00000003200
dasypus_novemcinctus ENSDNOG00000045814
ornithorhynchus_anatinus ENSOANG00000028239
anolis_carolinensis ENSACAG00000026673
pogona_vitticeps ENSPVIG00000021141
notechis_scutatus ENSNSUG00000019101
sphenodon_punctatus ENSSPUG00000010168
chelonoidis_abingdonii ENSCABG00000016282
canis_lupus_dingo ENSCAFG00020007956
vulpes_vulpes ENSVVUG00000029444
ursus_americanus ENSUAMG00000023296
felis_catus ENSFCAG00000012900
castor_canadensis ENSCCNG00000008065
loxodonta_africana ENSLAFG00000026965
sarcophilus_harrisii ENSSHAG00000017803
