takifugu_rubripes ENSTRUG00000005907
tetraodon_nigroviridis ENSTNIG00000016902
mola_mola ENSMMOG00000002363
gasterosteus_aculeatus ENSGACG00000007179
labrus_bergylta ENSLBEG00000013654
amphiprion_ocellaris ENSAOCG00000021529
amphiprion_percula ENSAPEG00000019196
acanthochromis_polyacanthus ENSAPOG00000001161
stegastes_partitus ENSSPAG00000009252
astatotilapia_calliptera ENSACLG00000019558
pundamilia_nyererei ENSPNYG00000006134
maylandia_zebra ENSMZEG00005006141
haplochromis_burtoni ENSHBUG00000020206
neolamprologus_brichardi ENSNBRG00000010047
oreochromis_niloticus ENSONIG00000008176
amphilophus_citrinellus ENSACIG00000023343
xiphophorus_maculatus ENSXMAG00000019007
xiphophorus_couchianus ENSXCOG00000013190
gambusia_affinis ENSGAFG00000018195
poecilia_formosa ENSPFOG00000002682
poecilia_mexicana ENSPMEG00000019739
poecilia_latipinna ENSPLAG00000010112
poecilia_reticulata ENSPREG00000001589
fundulus_heteroclitus ENSFHEG00000007548
cyprinodon_variegatus ENSCVAG00000019246
kryptolebias_marmoratus ENSKMAG00000013597
oryzias_latipes_asm223471v1 ENSORLG00020018644
oryzias_latipes_asm223467v1 ENSORLG00000017479
oryzias_latipes_asm223469v1 ENSORLG00015015042
oryzias_melastigma ENSOMEG00000014410
seriola_dumerili ENSSDUG00000012683
seriola_lalandi_dorsalis ENSSLDG00000013025
scophthalmus_maximus ENSSMAG00000009007
mastacembelus_armatus ENSMAMG00000010025
monopterus_albus ENSMALG00000011017
anabas_testudineus ENSATEG00000007402
cynoglossus_semilaevis ENSCSEG00000000130
hippocampus_comes ENSHCOG00000012694
periophthalmus_magnuspinnatus ENSPMGG00000009073
gadus_morhua ENSGMOG00000019025
esox_lucius ENSELUG00000003195
pygocentrus_nattereri ENSPNAG00000024355
astyanax_mexicanus ENSAMXG00000018779
ictalurus_punctatus ENSIPUG00000016620
danio_rerio ENSDARG00000059259
scleropages_formosus ENSSFOG00015023514
paramormyrops_kingsleyae ENSPKIG00000025356
lepisosteus_oculatus ENSLOCG00000001877
xenopus_tropicalis ENSXETG00000027221
xenopus_tropicalis ENSXETG00000010946
ornithorhynchus_anatinus ENSOANG00000010001
sarcophilus_harrisii ENSSHAG00000018139
phascolarctos_cinereus ENSPCIG00000020674
monodelphis_domestica ENSMODG00000017657
monodelphis_domestica ENSMODG00000019847
bison_bison_bison ENSBBBG00000001043
bison_bison_bison ENSBBBG00000001055
erinaceus_europaeus ENSEEUG00000002962
mus_spicilegus ENSMSIG00000013185
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000011257
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0027415
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0026435
mus_spicilegus ENSMSIG00000031244
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0024864
mus_pahari_strain_pahari_eij MGP_PahariEiJ_G0028765
rattus_norvegicus ENSRNOG00000015642
rattus_norvegicus ENSRNOG00000028592
meriones_unguiculatus ENSMUGG00000007525
peromyscus_maniculatus_bairdii ENSPEMG00000023569
peromyscus_maniculatus_bairdii ENSPEMG00000024193
microtus_ochrogaster ENSMOCG00000006763
