calidris_pygmaea ENSCPGG00000007841
calidris_pugnax ENSCPUG00000018187
anser_brachyrhynchus ENSABRG00000017188
gallus_gallus ENSGALG00000030599
meleagris_gallopavo ENSMGAG00000003029
coturnix_japonica ENSCJPG00005004902
numida_meleagris ENSNMEG00000004429
melopsittacus_undulatus ENSMUNG00000007795
lonchura_striata_domestica ENSLSDG00000002608
zonotrichia_albicollis ENSZALG00000001019
cyanistes_caeruleus ENSCCEG00000007077
lepidothrix_coronata ENSLCOG00000002935
manacus_vitellinus ENSMVIG00005009892
nothoprocta_perdicaria ENSNPEG00000003943
zonotrichia_albicollis ENSZALG00000001023
junco_hyemalis ENSJHYG00000017208
serinus_canaria ENSSCAG00000006837
cyanistes_caeruleus ENSCCEG00000018083
manacus_vitellinus ENSMVIG00005013273
apteryx_haastii ENSAHAG00000002497
apteryx_rowi ENSARWG00000001203
apteryx_owenii ENSAOWG00000001311
dromaius_novaehollandiae ENSDNVG00000015990
chelonoidis_abingdonii ENSCABG00000019387
gopherus_agassizii ENSGAGG00000011755
chrysemys_picta_bellii ENSCPBG00000005356
lonchura_striata_domestica ENSLSDG00000002604
lonchura_striata_domestica ENSLSDG00000002599
cyanistes_caeruleus ENSCCEG00000009076
anas_platyrhynchos_platyrhynchos ENSAPLG00000021987
pogona_vitticeps ENSPVIG00000009158
anolis_carolinensis ENSACAG00000008421
notechis_scutatus ENSNSUG00000003024
salvator_merianae ENSSMRG00000016791
ornithorhynchus_anatinus ENSOANG00000022665
ornithorhynchus_anatinus ENSOANG00000028784
phascolarctos_cinereus ENSPCIG00000018684
notamacropus_eugenii ENSMEUG00000001170
sarcophilus_harrisii ENSSHAG00000007617
monodelphis_domestica ENSMODG00000005684
procavia_capensis ENSPCAG00000002803
loxodonta_africana ENSLAFG00000003922
dasypus_novemcinctus ENSDNOG00000039883
bos_mutus ENSBMUG00000013646
bos_taurus ENSBTAG00000011698
bison_bison_bison ENSBBBG00000003878
capra_hircus ENSCHIG00000018652
ovis_aries ENSOARG00000016012
tursiops_truncatus ENSTTRG00000009555
sus_scrofa ENSSSCG00000013648
ursus_americanus ENSUAMG00000018663
ursus_maritimus ENSUMAG00000025095
ailuropoda_melanoleuca ENSAMEG00000011557
mustela_putorius_furo ENSMPUG00000006692
neovison_vison ENSNVIG00000023790
canis_lupus_familiaris ENSCAFG00000017834
canis_lupus_dingo ENSCAFG00020024459
vulpes_vulpes ENSVVUG00000028979
panthera_pardus ENSPPRG00000012402
panthera_tigris_altaica ENSPTIG00000008529
felis_catus ENSFCAG00000009436
myotis_lucifugus ENSMLUG00000012345
pteropus_vampyrus ENSPVAG00000003691
equus_asinus_asinus ENSEASG00005010539
equus_caballus ENSECAG00000020260
erinaceus_europaeus ENSEEUG00000013991
pan_paniscus ENSPPAG00000039135
pan_troglodytes ENSPTRG00000010468
homo_sapiens ENSG00000105397
gorilla_gorilla ENSGGOG00000006028
pongo_abelii ENSPPYG00000010516
nomascus_leucogenys ENSNLEG00000012193
theropithecus_gelada ENSTGEG00000024811
papio_anubis ENSPANG00000019963
cercocebus_atys ENSCATG00000003840
mandrillus_leucophaeus ENSMLEG00000028554
macaca_fascicularis ENSMFAG00000044770
macaca_nemestrina ENSMNEG00000038855
macaca_mulatta ENSMMUG00000003110
chlorocebus_sabaeus ENSCSAG00000007285
rhinopithecus_roxellana ENSRROG00000030801
rhinopithecus_bieti ENSRBIG00000035551
colobus_angolensis_palliatus ENSCANG00000033397
piliocolobus_tephrosceles ENSPTEG00000033460
cebus_capucinus_imitator ENSCCAG00000023503
saimiri_boliviensis_boliviensis ENSSBOG00000024605
callithrix_jacchus ENSCJAG00000006781
aotus_nancymaae ENSANAG00000036847
carlito_syrichta ENSTSYG00000028862
