loxodonta_africana ENSLAFG00000029126
phascolarctos_cinereus ENSPCIG00000027854
propithecus_coquereli ENSPCOG00000002663
prolemur_simus ENSPSMG00000009992
otolemur_garnettii ENSOGAG00000028058
pan_troglodytes ENSPTRG00000015386
pan_paniscus ENSPPAG00000017205
gorilla_gorilla ENSGGOG00000006695
homo_sapiens ENSG00000172752
nomascus_leucogenys ENSNLEG00000001778
rhinopithecus_roxellana ENSRROG00000032098
rhinopithecus_bieti ENSRBIG00000043776
colobus_angolensis_palliatus ENSCANG00000038622
theropithecus_gelada ENSTGEG00000015588
papio_anubis ENSPANG00000008320
macaca_nemestrina ENSMNEG00000044376
macaca_mulatta ENSMMUG00000020377
macaca_fascicularis ENSMFAG00000001186
chlorocebus_sabaeus ENSCSAG00000010280
cebus_capucinus_imitator ENSCCAG00000002837
saimiri_boliviensis_boliviensis ENSSBOG00000022269
callithrix_jacchus ENSCJAG00000003344
aotus_nancymaae ENSANAG00000020296
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0033755
mus_spicilegus ENSMSIG00000011286
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000091345
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0032609
mus_pahari_strain_pahari_eij MGP_PahariEiJ_G0015477
rattus_norvegicus ENSRNOG00000010663
meriones_unguiculatus ENSMUGG00000017477
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001020261
cricetulus_griseus_crigri_1.0 ENSCGRG00000015716
cricetulus_griseus_crigri-picr ENSCGRG00015008812
mesocricetus_auratus ENSMAUG00000018573
microtus_ochrogaster ENSMOCG00000017991
peromyscus_maniculatus_bairdii ENSPEMG00000023705
nannospalax_galili ENSNGAG00000009750
castor_canadensis ENSCCNG00000012663
cavia_porcellus ENSCPOG00000007514
cavia_aperea ENSCAPG00000006900
octodon_degus ENSODEG00000018227
spermophilus_dauricus ENSSDAG00000010859
urocitellus_parryii ENSUPAG00010022393
marmota_marmota_marmota ENSMMMG00000000877
dasypus_novemcinctus ENSDNOG00000043910
monodelphis_domestica ENSMODG00000029691
carlito_syrichta ENSTSYG00000012688
oryctolagus_cuniculus ENSOCUG00000024036
equus_asinus_asinus ENSEASG00005005678
equus_caballus ENSECAG00000012733
myotis_lucifugus ENSMLUG00000010691
ursus_americanus ENSUAMG00000027447
ursus_maritimus ENSUMAG00000017806
ailuropoda_melanoleuca ENSAMEG00000004820
mustela_putorius_furo ENSMPUG00000006007
neovison_vison ENSNVIG00000003538
canis_lupus_familiaris ENSCAFG00000006046
vulpes_vulpes ENSVVUG00000001997
panthera_tigris_altaica ENSPTIG00000007444
panthera_pardus ENSPPRG00000009495
felis_catus ENSFCAG00000044600
ovis_aries ENSOARG00000014842
capra_hircus ENSCHIG00000010899
bos_mutus ENSBMUG00000018373
bos_taurus ENSBTAG00000049122
bison_bison_bison ENSBBBG00000010070
sus_scrofa ENSSSCG00000011186
