drosophila_melanogaster FBgn0035388
caenorhabditis_elegans_strain_n2 WBGene00008622
sphenodon_punctatus ENSSPUG00000012548
sphenodon_punctatus ENSSPUG00000012520
pogona_vitticeps ENSPVIG00000020216
anolis_carolinensis ENSACAG00000016627
notechis_scutatus ENSNSUG00000008561
salvator_merianae ENSSMRG00000021041
apteryx_haastii ENSAHAG00000005356
apteryx_owenii ENSAOWG00000014906
apteryx_rowi ENSARWG00000011710
dromaius_novaehollandiae ENSDNVG00000008579
nothoprocta_perdicaria ENSNPEG00000010840
gallus_gallus ENSGALG00000036854
coturnix_japonica ENSCJPG00005015120
meleagris_gallopavo ENSMGAG00000001356
numida_meleagris ENSNMEG00000019521
anser_brachyrhynchus ENSABRG00000018096
lepidothrix_coronata ENSLCOG00000002530
manacus_vitellinus ENSMVIG00005005630
taeniopygia_guttata ENSTGUG00000017287
serinus_canaria ENSSCAG00000004907
parus_major ENSPMJG00000017743
cyanistes_caeruleus ENSCCEG00000006537
ficedula_albicollis ENSFALG00000001646
lonchura_striata_domestica ENSLSDG00000000537
junco_hyemalis ENSJHYG00000005060
manacus_vitellinus ENSMVIG00005001315
melopsittacus_undulatus ENSMUNG00000008594
calidris_pygmaea ENSCPGG00000016877
calidris_pugnax ENSCPUG00000001071
crocodylus_porosus ENSCPRG00005014476
chrysemys_picta_bellii ENSCPBG00000002505
chrysemys_picta_bellii ENSCPBG00000002491
chelonoidis_abingdonii ENSCABG00000017744
gopherus_agassizii ENSGAGG00000018009
pelodiscus_sinensis ENSPSIG00000017664
dasypus_novemcinctus ENSDNOG00000007168
choloepus_hoffmanni ENSCHOG00000000396
pteropus_vampyrus ENSPVAG00000009829
myotis_lucifugus ENSMLUG00000000266
erinaceus_europaeus ENSEEUG00000011918
sus_scrofa ENSSSCG00000039915
sus_scrofa ENSSSCG00000037347
ovis_aries ENSOARG00000010146
capra_hircus ENSCHIG00000009107
bos_mutus ENSBMUG00000018863
bos_taurus ENSBTAG00000025830
bison_bison_bison ENSBBBG00000010600
tursiops_truncatus ENSTTRG00000012247
ailuropoda_melanoleuca ENSAMEG00000002963
ursus_americanus ENSUAMG00000007344
mustela_putorius_furo ENSMPUG00000003457
neovison_vison ENSNVIG00000023544
canis_lupus_familiaris ENSCAFG00000009210
