labrus_bergylta ENSLBEG00000025534
gasterosteus_aculeatus ENSGACG00000002578
mastacembelus_armatus ENSMAMG00000019553
monopterus_albus ENSMALG00000002802
anabas_testudineus ENSATEG00000000989
amphiprion_percula ENSAPEG00000020518
amphiprion_ocellaris ENSAOCG00000009121
stegastes_partitus ENSSPAG00000015531
astatotilapia_calliptera ENSACLG00000004011
maylandia_zebra ENSMZEG00005001542
haplochromis_burtoni ENSHBUG00000019306
pundamilia_nyererei ENSPNYG00000001387
neolamprologus_brichardi ENSNBRG00000013107
oreochromis_niloticus ENSONIG00000016019
amphilophus_citrinellus ENSACIG00000000967
oryzias_latipes_asm223471v1 ENSORLG00020006000
oryzias_latipes_asm223467v1 ENSORLG00000009657
oryzias_latipes_asm223469v1 ENSORLG00015005290
oryzias_melastigma ENSOMEG00000011048
kryptolebias_marmoratus ENSKMAG00000013643
poecilia_formosa ENSPFOG00000011062
poecilia_mexicana ENSPMEG00000004622
poecilia_latipinna ENSPLAG00000000123
poecilia_reticulata ENSPREG00000006958
xiphophorus_maculatus ENSXMAG00000016538
xiphophorus_couchianus ENSXCOG00000005589
gambusia_affinis ENSGAFG00000010288
cyprinodon_variegatus ENSCVAG00000016958
acanthochromis_polyacanthus ENSAPOG00000011897
fundulus_heteroclitus ENSFHEG00000011529
seriola_dumerili ENSSDUG00000018675
seriola_lalandi_dorsalis ENSSLDG00000024652
scophthalmus_maximus ENSSMAG00000002933
takifugu_rubripes ENSTRUG00000009963
tetraodon_nigroviridis ENSTNIG00000019414
mola_mola ENSMMOG00000013726
cynoglossus_semilaevis ENSCSEG00000017595
hippocampus_comes ENSHCOG00000016295
periophthalmus_magnuspinnatus ENSPMGG00000003802
gadus_morhua ENSGMOG00000016219
esox_lucius ENSELUG00000015266
pygocentrus_nattereri ENSPNAG00000006672
astyanax_mexicanus ENSAMXG00000001319
ictalurus_punctatus ENSIPUG00000002423
danio_rerio ENSDARG00000060196
scleropages_formosus ENSSFOG00015008977
paramormyrops_kingsleyae ENSPKIG00000003434
lepisosteus_oculatus ENSLOCG00000008067
anolis_carolinensis ENSACAG00000017564
pogona_vitticeps ENSPVIG00000004842
notechis_scutatus ENSNSUG00000000857
salvator_merianae ENSSMRG00000004798
sphenodon_punctatus ENSSPUG00000013007
gopherus_agassizii ENSGAGG00000019116
chelonoidis_abingdonii ENSCABG00000014672
chrysemys_picta_bellii ENSCPBG00000028072
pelodiscus_sinensis ENSPSIG00000009629
lepidothrix_coronata ENSLCOG00000010143
manacus_vitellinus ENSMVIG00005015451
taeniopygia_guttata ENSTGUG00000011442
lonchura_striata_domestica ENSLSDG00000010492
serinus_canaria ENSSCAG00000013513
junco_hyemalis ENSJHYG00000010945
zonotrichia_albicollis ENSZALG00000012503
ficedula_albicollis ENSFALG00000004799
cyanistes_caeruleus ENSCCEG00000018190
parus_major ENSPMJG00000005818
calidris_pygmaea ENSCPGG00000010128
calidris_pugnax ENSCPUG00000019499
anser_brachyrhynchus ENSABRG00000006505
anas_platyrhynchos_platyrhynchos ENSAPLG00000015176
meleagris_gallopavo ENSMGAG00000011677
gallus_gallus ENSGALG00000030925
numida_meleagris ENSNMEG00000012745
coturnix_japonica ENSCJPG00005001010
melopsittacus_undulatus ENSMUNG00000005987
apteryx_haastii ENSAHAG00000008264
apteryx_owenii ENSAOWG00000018689
apteryx_rowi ENSARWG00000010031
dromaius_novaehollandiae ENSDNVG00000003306
nothoprocta_perdicaria ENSNPEG00000012533
crocodylus_porosus ENSCPRG00005009804
notamacropus_eugenii ENSMEUG00000006006
phascolarctos_cinereus ENSPCIG00000023115
sarcophilus_harrisii ENSSHAG00000005733
monodelphis_domestica ENSMODG00000016588
ursus_americanus ENSUAMG00000006141
ursus_maritimus ENSUMAG00000005342
ailuropoda_melanoleuca ENSAMEG00000010149
neovison_vison ENSNVIG00000008217
mustela_putorius_furo ENSMPUG00000002737
canis_lupus_familiaris ENSCAFG00000012748
canis_lupus_dingo ENSCAFG00020015380
vulpes_vulpes ENSVVUG00000006010
panthera_pardus ENSPPRG00000016378
panthera_tigris_altaica ENSPTIG00000016392
felis_catus ENSFCAG00000001827
equus_caballus ENSECAG00000037483
equus_asinus_asinus ENSEASG00005013985
pteropus_vampyrus ENSPVAG00000004591
