labrus_bergylta ENSLBEG00000016951
gasterosteus_aculeatus ENSGACG00000010055
tetraodon_nigroviridis ENSTNIG00000007304
takifugu_rubripes ENSTRUG00000009892
mola_mola ENSMMOG00000019981
monopterus_albus ENSMALG00000005211
mastacembelus_armatus ENSMAMG00000020845
anabas_testudineus ENSATEG00000016107
seriola_dumerili ENSSDUG00000020359
seriola_lalandi_dorsalis ENSSLDG00000010897
scophthalmus_maximus ENSSMAG00000013143
amphiprion_ocellaris ENSAOCG00000017541
amphiprion_percula ENSAPEG00000024100
acanthochromis_polyacanthus ENSAPOG00000010647
stegastes_partitus ENSSPAG00000002421
maylandia_zebra ENSMZEG00005009759
astatotilapia_calliptera ENSACLG00000020278
haplochromis_burtoni ENSHBUG00000013122
pundamilia_nyererei ENSPNYG00000019254
neolamprologus_brichardi ENSNBRG00000022867
oreochromis_niloticus ENSONIG00000020311
amphilophus_citrinellus ENSACIG00000011829
xiphophorus_maculatus ENSXMAG00000026216
xiphophorus_couchianus ENSXCOG00000017502
gambusia_affinis ENSGAFG00000020188
poecilia_formosa ENSPFOG00000007237
poecilia_mexicana ENSPMEG00000010950
poecilia_latipinna ENSPLAG00000022702
poecilia_reticulata ENSPREG00000022391
fundulus_heteroclitus ENSFHEG00000019056
cyprinodon_variegatus ENSCVAG00000008451
kryptolebias_marmoratus ENSKMAG00000021433
oryzias_latipes_asm223467v1 ENSORLG00000013752
oryzias_latipes_asm223471v1 ENSORLG00020020281
oryzias_latipes_asm223469v1 ENSORLG00015015997
oryzias_melastigma ENSOMEG00000023924
periophthalmus_magnuspinnatus ENSPMGG00000023219
cynoglossus_semilaevis ENSCSEG00000009315
hippocampus_comes ENSHCOG00000003168
gadus_morhua ENSGMOG00000017504
esox_lucius ENSELUG00000005287
astyanax_mexicanus ENSAMXG00000024727
pygocentrus_nattereri ENSPNAG00000015173
danio_rerio ENSDARG00000018423
kryptolebias_marmoratus ENSKMAG00000006778
paramormyrops_kingsleyae ENSPKIG00000006589
